Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
224,3.0528,1,36,32,0.5527,0.93,0.24,0.46,-0.16,0.0016,0.2,1,88.9,88.9,0.25,0.22,2.9522,150147,14814242,82,0
104,-5.0353,-1,36,0,1.8542,1,0,1,0,0,0,1,100,100,0,0,-5.0353,150476,13918400,70,80
153,0.7459,1,36,19,0.3759,1.11,0.74,1.46,1.89,0.0023,0.35,1,58.3,69.5,0.45,0.46,0.7469,152378,14540703,10,0
243,1.6205,1,36,25,0.3956,0.99,0.02,0.9,-0.02,0.0021,0.31,1,77.8,72.6,0.39,0.42,1.6006,152517,15179192,82,0
516,0.3175,1,36,16,0.3817,1.22,1.24,1.65,1.63,0.0023,0.17,1,63.9,71.2,0.47,0.48,0.3269,149425,19318200,82,0
531,3.0528,1,36,32,0.5527,1.12,0.44,0.86,-0.08,0.0016,0.21,1,88.9,88.9,0.25,0.31,2.9522,143449,20276877,82,0
155,1.7805,1,36,26,0.4045,0.98,-0.04,0.79,-0.32,0.0021,0.4,1,72.2,74.3,0.37,0.39,1.7557,147189,14540703,82,0
404,-5.0353,-1,36,0,1.8542,1,0,1.19,0.47,0,0,1,100,100,0,0,-5.0353,144531,16959507,50,0
473,-0.4655,1,36,11,0.4156,1.03,0.23,0.92,-0.18,0.002,0.47,1,72.2,77.4,0.48,0.41,-0.4398,142965,17669677,50,0
132,-3.7602,1,36,1,1.0503,0.96,0.29,0.26,-0.28,0.0011,0.31,1,97.2,97.2,0.22,0.17,-3.3046,144487,14003813,10,80
513,-2.4635,1,36,3,0.6555,0.61,-0.81,0.22,-1.18,0.0011,0.62,1,91.7,91.7,0.35,0.2,-2.3307,150006,18315828,80,50
288,0.3175,1,36,16,0.3817,0.92,-0.5,0.85,-0.81,0.0023,0.55,1,69.4,71.2,0.47,0.44,0.3269,149330,15493954,82,0
88,-0.6428,1,36,10,0.4273,0.99,0.03,0.87,-0.25,0.0019,0.48,1,80.6,78.9,0.48,0.36,-0.6129,150412,13862529,10,0
135,-0.2971,1,36,12,0.4059,1.66,2.63,1.67,2.6,0.0021,0.06,1,58.3,75.9,0.49,0.51,-0.2752,143753,14028840,82,0
400,1.0289,1,36,21,0.3772,1.03,0.29,0.85,-0.32,0.0022,0.43,1,66.7,69,0.43,0.43,1.024,143578,16944380,50,0
498,3.0528,1,36,32,0.5527,1.26,0.73,5.03,2.95,0.0016,-0.09,1,88.9,88.9,0.25,0.31,2.9522,146493,17776759,50,0
420,1.6205,1,36,25,0.3956,1.05,0.37,0.9,-0.22,0.0021,0.4,1,72.2,72.6,0.39,0.43,1.6006,149334,17095867,10,0
307,1.9488,1,36,27,0.4159,0.8,-1.11,0.57,-0.94,0.002,0.55,1,80.6,76.2,0.36,0.35,1.918,143036,15577260,82,0
73,1.4667,1,36,24,0.3887,1.19,1.14,1.26,1.03,0.0022,0.31,1,66.7,71.1,0.4,0.48,1.4512,150383,13778323,10,0
474,-5.0353,-1,36,0,1.8542,1,0,0.92,-0.18,0,0,1,100,100,0,0,-5.0353,144540,17678781,50,0
329,0.4619,1,36,17,0.3786,0.81,-1.66,0.75,-1.4,0.0023,0.65,1,83.3,70.3,0.47,0.4,0.4685,148073,15939510,82,0
226,-2.9664,1,36,2,0.7742,0.71,-0.38,0.2,-0.74,0.001,0.53,1,94.4,94.4,0.3,0.2,-2.755,144982,14828073,82,0
445,0.3175,1,36,16,0.3817,1.32,2.07,1.34,1.27,0.0023,0.15,1,58.3,71.2,0.47,0.5,0.3269,149284,17219779,82,80
7,-1.0331,1,36,8,0.4584,0.97,0.09,0.99,0.25,0.0017,0.48,1,77.8,82.2,0.47,0.37,-0.7962,145588,12643483,10,80
432,-0.1358,1,36,13,0.3978,1.41,1.68,1.82,2.16,0.0022,0.08,1,72.2,74.5,0.48,0.48,-0.1173,148834,17138531,10,0
247,0.1704,1,36,15,0.3858,0.81,-1.3,0.73,-1.39,0.0022,0.67,1,80.6,72.2,0.48,0.4,0.1827,151532,15424057,82,0
368,-0.1358,1,36,13,0.3978,1.14,0.72,1.32,0.66,0.0022,0.33,1,72.2,74.5,0.48,0.45,-0.1173,145249,16391136,80,50
219,1.9488,1,36,27,0.4159,0.91,-0.42,0.72,-0.57,0.002,0.46,1,77.8,76.2,0.36,0.38,1.918,144941,14814242,82,0
177,1.7805,1,36,26,0.4045,1.11,0.59,1.29,1.24,0.0021,0.28,1,69.4,74.3,0.37,0.44,1.7557,151652,14649675,82,0
103,-0.8311,1,36,8,0.4273,0.92,-0.42,0.86,-0.33,0.0019,0.55,1,83.3,78.9,0.48,0.4,-0.7962,145416,13917250,80,82
279,-1.0331,1,36,8,0.4584,0.87,-0.5,0.81,-0.33,0.0017,0.54,1,83.3,82.2,0.47,0.37,-0.9921,143610,15471853,80,40
159,2.5337,1,36,30,0.4735,0.97,0,0.74,-0.29,0.0018,0.36,1,80.6,83.4,0.3,0.37,2.4745,144343,14571552,80,0
20,-5.0353,-1,36,0,1.8542,1,0,1,0,0,0,1,100,100,0,0,-5.0353,150032,13061763,10,40
49,0.0196,1,36,14,0.3912,0.79,-1.3,0.82,-1.09,0.0022,0.65,1,80.6,73.3,0.48,0.39,0.0349,144276,13238132,80,0
59,-0.6428,1,36,10,0.4414,1.31,0.92,1.14,0.57,0.0019,0.35,1,77.8,81,0.48,0.4,-0.6129,145770,13356445,10,0
266,-5.0353,-1,36,0,1.8542,1,0,1,0,0,0,1,100,100,0,0,-5.0353,143143,15454282,82,80
359,-0.1358,1,36,13,0.3978,0.99,0.03,0.95,-0.05,0.0022,0.48,1,77.8,74.5,0.48,0.41,-0.1173,145754,16357655,82,0
159,0.4619,1,36,17,0.3786,0.8,-1.41,0.71,-1.22,0.0023,0.61,1,80.6,70.3,0.47,0.4,0.4685,144112,14595087,10,50
363,-0.1358,1,36,13,0.3978,0.83,-0.59,0.8,-0.63,0.0022,0.53,1,80.6,74.5,0.48,0.4,-0.1173,151928,16349903,82,0
536,3.0528,1,36,32,0.5527,1.12,0.56,1.11,0.46,0.0016,0.18,1,88.9,88.9,0.25,0.31,2.9522,143449,20113315,82,0
31,-3.7602,1,36,1,1.0503,0.89,-0.11,0.68,-0.23,0.0011,0.48,1,97.2,97.2,0.22,0.16,-3.3046,145270,13112457,80,0
312,1.9488,1,36,27,0.4159,0.71,-1.32,0.57,-1.06,0.002,0.72,1,86.1,76.2,0.36,0.31,1.918,143988,15578763,82,0
335,0.8871,1,36,20,0.3759,1.28,1.82,1.63,1.96,0.0023,0.23,1,61.1,69.2,0.44,0.5,0.8852,151530,16093291,50,0
405,-0.6428,1,36,10,0.4273,0.66,-1.35,0.61,-1.4,0.0019,0.72,1,88.9,78.9,0.48,0.36,-0.6129,148638,16961676,0,0
435,0.4619,1,36,17,0.3786,0.9,-0.74,0.82,-0.71,0.0023,0.59,1,66.7,70.3,0.47,0.42,0.4685,145593,17211018,82,10
400,1.9488,1,36,27,0.4159,0.93,-0.29,0.8,-0.49,0.002,0.38,1,72.2,76.2,0.36,0.41,1.918,144915,17015960,0,0
467,1.7805,1,36,26,0.4045,1.06,0.46,1.06,0.32,0.0021,0.29,1,69.4,74.3,0.37,0.45,1.7557,148815,17640083,50,0
181,-5.0353,-1,36,0,1.8542,1,0,1,0,0,0,1,100,100,0,0,-5.0353,147659,14680610,80,70
470,-0.2971,1,36,12,0.4059,0.84,-0.75,0.77,-0.71,0.0021,0.59,1,77.8,75.9,0.49,0.38,-0.2752,151608,17669677,50,60
72,-0.6428,1,36,10,0.4273,0.97,-0.06,0.87,-0.32,0.0019,0.5,1,77.8,78.9,0.48,0.38,-0.6129,146223,13777289,10,70
38,0.1704,1,36,15,0.3858,0.97,-0.12,0.89,-0.33,0.0022,0.49,1,72.2,72.2,0.48,0.43,0.1827,148018,13166131,10,50
200,-1.0331,1,36,8,0.4584,1.81,2.74,2.03,2.94,0.0017,-0.02,1,55.6,82.2,0.47,0.51,-0.7962,143389,14782308,82,0
251,1.9488,1,36,27,0.4159,0.81,-0.95,0.7,-0.76,0.002,0.49,1,77.8,76.2,0.36,0.37,1.918,144148,15390039,10,50
235,0.1704,1,36,15,0.3858,0.72,-2.06,0.6,-1.72,0.0022,0.68,1,91.7,72.2,0.48,0.25,0.1827,144546,14840480,82,0
516,0.8871,1,36,20,0.3758,0.91,-0.55,0.89,-0.33,0.0023,0.47,1,72.2,69.2,0.44,0.43,0.8852,152507,19318200,80,50
224,0.1704,1,36,15,0.3858,1,0.04,0.95,-0.12,0.0022,0.46,1,77.8,72.2,0.48,0.44,0.1827,146536,14817675,10,50
429,1.9488,1,36,27,0.4159,1,0.07,0.79,-0.22,0.002,0.39,1,72.2,76.2,0.36,0.41,1.918,147189,17146895,0,0
82,0.0196,1,36,14,0.3912,0.75,-1.69,0.64,-1.72,0.0022,0.63,1,83.3,73.3,0.48,0.39,0.0349,143543,13846191,82,0
135,1.3177,1,36,23,0.3834,0.98,-0.07,1.24,1,0.0022,0.44,1,77.8,70,0.41,0.42,1.3061,149110,14014793,70,50
325,-2.4635,1,36,3,0.6555,0.61,-0.81,0.22,-1.19,0.0011,0.61,1,91.7,91.7,0.35,0.22,-2.3307,144474,15682749,50,0
221,2.5337,1,36,30,0.4735,0.98,-0.05,0.67,-0.32,0.0018,0.39,1,77.8,83.4,0.3,0.34,2.4745,151579,14817675,82,0
323,-0.2971,1,36,12,0.4059,1.16,1.09,1.4,1.36,0.0021,0.29,1,77.8,75.9,0.49,0.43,-0.2752,151652,15682749,82,0
251,0.1704,1,36,15,0.3858,1.22,1.22,1.22,0.91,0.0022,0.33,1,66.7,72.2,0.48,0.47,0.1827,151503,15422070,82,0
127,-2.0812,1,36,4,0.5862,1.25,1.13,1.22,0.57,0.0012,0.14,1,91.7,89.4,0.39,0.26,-1.9863,144957,13987585,0,0
105,-0.8311,1,36,8,0.4414,0.99,0.02,0.87,-0.28,0.0019,0.46,1,80.6,81,0.48,0.39,-0.9921,144278,13914316,80,50
520,0.3175,1,36,16,0.3817,1.14,1.04,1.04,0.26,0.0023,0.32,1,66.7,71.2,0.47,0.47,0.3269,143304,19549636,82,0
456,0.7459,1,36,19,0.3759,0.93,-0.39,0.98,0,0.0023,0.45,1,80.6,69.5,0.45,0.42,0.7469,143300,17438063,10,0
226,0.1704,1,36,15,0.3858,0.94,-0.38,1.04,0.28,0.0022,0.5,1,77.8,72.2,0.48,0.43,0.1827,143808,14823675,82,0
262,-5.0353,-1,36,0,1.8542,1,0,1,0,0,0,1,100,100,0,0,-5.0353,148269,15433390,60,20
399,-5.0353,-1,36,0,1.8542,1,0,0.94,-0.04,0,0,1,100,100,0,0,-5.0353,145286,16688082,90,40
91,3.0528,1,36,32,0.5527,0.99,0.1,0.64,-0.16,0.0016,0.29,1,88.9,88.9,0.25,0.3,2.9522,149790,13890204,10,50
215,3.0528,1,36,32,0.5527,0.85,-0.64,0.57,-0.63,0.0016,0.49,1,88.9,88.9,0.25,0.29,2.9522,152343,14804603,50,0
126,1.1721,1,36,22,0.3797,0.83,-1.11,0.76,-0.71,0.0022,0.51,1,80.6,69,0.42,0.4,1.164,150511,14003813,10,50
293,0.0196,1,36,14,0.3912,1.19,1.09,1.23,1,0.0022,0.3,1,66.7,73.3,0.48,0.47,0.0349,151202,15547051,10,0
540,-0.6428,1,36,10,0.4273,0.64,-1.35,0.44,-1.58,0.0019,0.7,1,88.9,78.9,0.48,0.26,-0.6129,152063,20109806,80,0
477,0.6044,1,36,18,0.3767,0.9,-0.75,0.79,-0.81,0.0023,0.61,1,69.4,69.7,0.46,0.42,0.6083,152525,17714109,82,0
297,-5.0353,-1,36,0,1.8542,1,0,1.01,0,0,0,1,100,100,0,0,-5.0353,146626,15557189,10,80
390,1.1721,1,36,22,0.3797,1.06,0.43,0.86,-0.12,0.0022,0.4,1,72.2,69,0.42,0.46,1.164,148656,16459741,10,50
129,-2.0812,1,36,4,0.5862,1.5,1.39,1.79,1.28,0.0012,0.07,1,66.7,89.4,0.39,0.45,-1.9863,147406,13994662,10,0
105,-3.7602,1,36,1,1.0503,0.74,-0.38,0.13,-0.59,0.0011,0.53,1,97.2,97.2,0.22,0.14,-3.3046,152044,13924141,70,80
470,-0.4655,1,36,11,0.4156,0.67,-1.64,0.56,-1.3,0.002,0.68,1,88.9,77.4,0.48,0.33,-0.4398,151629,17676576,0,0
478,1.7805,1,36,26,0.4045,0.89,-0.52,0.73,-0.56,0.0021,0.46,1,77.8,74.3,0.37,0.4,1.7557,146085,17751888,82,0
83,0.7459,1,36,19,0.3758,1.14,0.86,1.07,0.31,0.0023,0.39,1,69.4,69.5,0.45,0.47,0.7469,143622,13846191,80,80
334,3.396,1,36,33,0.6229,0.73,-0.68,0.44,-0.66,0.0014,0.49,1,91.7,91.7,0.22,0.26,3.2541,144818,15939510,10,50
135,1.7805,1,36,26,0.4045,1.03,0.27,0.83,-0.32,0.0021,0.37,1,66.7,74.3,0.37,0.4,1.7557,146936,14024772,82,80
428,3.8564,1,36,34,0.7442,0.85,-0.68,0.76,-0.69,0.0012,0.48,1,94.4,94.4,0.18,0.24,3.6317,144531,17120233,82,0
472,-0.2971,1,36,12,0.4059,1.21,1.22,1.24,0.78,0.0021,0.3,1,66.7,75.9,0.49,0.47,-0.2752,145072,17680212,40,50
368,1.3177,1,36,23,0.3834,0.89,-0.68,0.73,-0.63,0.0022,0.51,1,72.2,70,0.41,0.37,1.3061,151634,16423240,0,0
232,1.6205,1,36,25,0.3956,0.93,-0.45,0.76,-0.56,0.0021,0.46,1,72.2,72.6,0.39,0.41,1.6006,147438,14858843,50,0
34,-3.7602,1,36,1,1.0503,0.89,-0.21,0.25,-0.74,0.0011,0.53,1,97.2,97.2,0.22,0.14,-3.3046,147065,13197282,80,10
310,1.9488,1,36,27,0.4159,0.95,-0.12,0.74,-0.39,0.002,0.41,1,72.2,76.2,0.36,0.41,1.918,146377,15577260,82,0
37,3.396,1,36,33,0.6229,0.87,0,0.7,-0.12,0.0014,0.3,1,91.7,91.7,0.22,0.37,3.2541,146643,13178482,70,50
216,3.0528,1,36,32,0.5527,0.98,0.02,0.34,-0.58,0.0016,0.32,1,88.9,88.9,0.25,0.3,2.9522,152010,14810115,80,0
385,0.0196,1,36,14,0.3912,1.17,1.13,1.1,0.52,0.0022,0.33,1,63.9,73.3,0.48,0.47,0.0349,148214,16458575,10,50
176,1.7805,1,36,26,0.4045,1.03,0.27,0.8,-0.29,0.0021,0.33,1,69.4,74.3,0.37,0.41,1.7557,152003,14649675,82,0
293,-0.6428,1,36,10,0.4273,0.63,-1.32,0.51,-1.3,0.0019,0.67,1,88.9,78.9,0.48,0.33,-0.6129,146287,15529037,82,0
127,1.6205,1,36,25,0.3956,0.88,-0.66,0.74,-0.63,0.0021,0.48,1,77.8,72.6,0.39,0.4,1.6006,151634,13992058,10,0
287,4.6041,1,36,35,1.0263,1,0.24,0.64,0.12,8e-4,0.18,1,97.2,97.2,0.13,0.16,4.1303,145482,15486761,82,0
90,-5.0353,-1,36,0,1.8542,1,0,1,0,0,0,1,100,100,0,0,-5.0353,150533,13886371,70,80
501,3.0528,1,36,32,0.5527,0.98,0.02,0.76,-0.3,0.0016,0.33,1,88.9,88.9,0.25,0.3,2.9522,143391,18438032,50,0
219,0.3175,1,36,16,0.3817,0.82,-1.11,0.61,-1.19,0.0023,0.62,1,83.3,71.2,0.47,0.38,0.3269,143428,14819813,82,0
120,-0.2971,1,36,12,0.4059,1.69,3.4,2.21,3.01,0.0021,-0.16,1,50,75.9,0.49,0.55,-0.2752,146967,13963864,82,80
274,0.6044,1,36,18,0.3767,0.83,-1.08,0.8,-0.72,0.0023,0.61,1,75,69.7,0.46,0.43,0.6083,146176,15459551,10,50
249,-0.1358,1,36,13,0.3978,1.24,1.28,1.17,0.77,0.0022,0.29,1,61.1,74.5,0.48,0.46,-0.1173,149388,15417204,82,50
146,-3.7602,1,36,1,1.0503,1.14,0.56,0.96,0.19,0.0011,0.23,1,97.2,97.2,0.22,0.17,-3.3046,145789,14036479,82,50
332,-2.4635,1,36,3,0.6555,0.72,-0.23,0.13,-0.59,0.0011,0.54,1,91.7,91.7,0.35,0.2,-2.3307,144021,15939510,10,0
478,3.0528,1,36,32,0.5527,0.93,0,0.47,-0.35,0.0016,0.34,1,88.9,88.9,0.25,0.27,2.9522,146806,17738679,50,0
246,0.1704,1,36,15,0.3858,1.24,1.12,1.13,0.43,0.0022,0.33,1,66.7,72.2,0.48,0.47,0.1827,148619,15388603,10,40
44,-5.0353,-1,36,0,1.8542,1,0,1,0,0,0,1,100,100,0,0,-5.0353,145989,13199641,70,40
413,-2.4635,1,36,3,0.6555,1.22,0.92,0.95,0.19,0.0011,0.12,1,91.7,91.7,0.35,0.23,-2.3307,146022,17069726,10,0
57,-0.2971,1,36,12,0.4059,1.66,2.85,2,3.4,0.0021,-0.16,1,50,75.9,0.49,0.53,-0.2752,149184,13356445,10,80
442,-3.7602,1,36,1,1.0503,0.74,-0.38,0.22,-0.74,0.0011,0.55,1,97.2,97.2,0.22,0.14,-3.3046,144531,17173035,0,0
32,-0.1358,1,36,13,0.3978,0.97,-0.06,1.04,0.28,0.0022,0.49,1,77.8,74.5,0.48,0.4,-0.1173,146223,13132148,10,80
362,3.396,1,36,33,0.6229,0.82,-0.68,0.61,-0.27,0.0014,0.43,1,91.7,91.7,0.22,0.26,3.2541,152515,16341511,10,50
87,-0.8311,1,36,8,0.4273,1.06,0.31,1.04,0.23,0.0019,0.41,1,72.2,78.9,0.48,0.41,-0.9921,148216,13861980,10,0
513,-2.0812,1,36,4,0.5862,1.22,0.84,0.96,0.23,0.0012,0.14,1,91.7,89.4,0.39,0.28,-1.9863,143679,18276857,82,50
261,1.1721,1,36,22,0.3797,0.99,0.02,0.91,-0.33,0.0022,0.44,1,69.4,69,0.42,0.45,1.164,147668,15449440,82,0
286,0.3175,1,36,16,0.3817,0.79,-1.25,0.71,-1.4,0.0023,0.64,1,77.8,71.2,0.47,0.38,0.3269,152373,15506878,10,50
347,1.6205,1,36,25,0.3956,0.73,-2.26,0.58,-2.08,0.0021,0.62,1,83.3,72.6,0.39,0.35,1.6006,145528,16270908,82,0
507,0.0196,1,36,14,0.3912,0.9,-0.72,0.79,-0.72,0.0022,0.61,1,69.4,73.3,0.48,0.4,0.0349,150609,18476783,82,0
64,2.3211,1,36,29,0.4491,1.05,0.28,0.74,-0.02,0.0019,0.21,1,80.6,81,0.32,0.35,2.2739,143610,13624091,10,0
353,-5.0353,-1,36,0,1.8542,1,0,1.07,0.32,0,0,1,100,100,0,0,-5.0353,152553,16256182,82,80
147,0.1704,1,36,15,0.3858,1.54,2.52,1.81,2.44,0.0022,0.02,1,55.6,72.2,0.48,0.52,0.1827,152505,14242060,70,80
517,0.8871,1,36,20,0.3759,0.93,-0.45,0.98,0,0.0023,0.49,1,80.6,69.2,0.44,0.42,0.8852,146657,19388276,82,0
276,-0.4655,1,36,11,0.4156,1.16,0.76,1.24,0.8,0.002,0.37,1,80.6,77.4,0.48,0.44,-0.4398,151200,15471330,82,0
86,-2.4635,1,36,3,0.6555,1.3,0.99,1.18,0.68,0.0011,0.23,1,77.8,91.7,0.35,0.4,-2.3307,143389,13861743,80,0
184,-5.0353,-1,36,0,1.8542,1,0,1,0,0,0,1,100,100,0,0,-5.0353,143143,14672561,82,0
10,1.6205,1,36,25,0.3956,1.15,0.75,1.4,1.24,0.0021,0.27,1,72.2,72.6,0.39,0.43,1.6006,149063,13055186,80,82
27,0.0196,1,36,14,0.3912,1.17,1.17,1.08,0.36,0.0022,0.3,1,61.1,73.3,0.48,0.48,0.0349,145421,13109030,80,80
305,0.3175,1,36,16,0.3817,0.71,-1.79,0.56,-1.72,0.0023,0.72,1,83.3,71.2,0.47,0.35,0.3269,144546,15578550,82,0
305,1.1721,1,36,22,0.3797,1.1,0.63,1.13,0.46,0.0022,0.36,1,61.1,69,0.42,0.46,1.164,146495,15579441,82,0
114,-2.4635,1,36,3,0.6555,1.25,0.99,1.18,0.47,0.0011,0.21,1,91.7,91.7,0.35,0.23,-2.3307,150477,13938207,70,0
285,1.6205,1,36,25,0.3956,0.83,-0.88,0.75,-0.83,0.0021,0.47,1,77.8,72.6,0.39,0.38,1.6006,151608,15493164,0,0
256,1.9488,1,36,27,0.4159,0.9,-0.65,0.74,-0.27,0.002,0.4,1,75,76.2,0.36,0.41,1.918,147060,15445356,82,0
146,0.6044,1,36,18,0.3767,1.11,0.59,1.46,1.82,0.0023,0.33,1,63.9,69.7,0.46,0.46,0.6083,152384,14242060,70,82
141,0.6044,1,36,18,0.3767,0.98,-0.09,0.98,0.09,0.0023,0.46,1,72.2,69.7,0.46,0.43,0.6083,147007,14032848,80,50
19,-0.2971,1,36,12,0.4059,1.78,2.89,2.95,3.04,0.0021,-0.1,1,50,75.9,0.49,0.54,-0.2752,147472,13098640,40,0
255,-0.1358,1,36,13,0.3978,1.22,1.14,1.36,1.27,0.0022,0.29,1,66.7,74.5,0.48,0.46,-0.1173,152382,15398854,82,0
20,-0.2971,1,36,12,0.4059,1.69,3.4,2.23,2.92,0.0021,-0.03,1,47.2,75.9,0.49,0.55,-0.2752,149063,13085506,80,50
418,1.6205,1,36,25,0.3956,1.14,0.72,1.25,1.08,0.0021,0.3,1,72.2,72.6,0.39,0.44,1.6006,148807,17043395,10,50
225,-2.9664,1,36,2,0.7742,1.14,0.44,0.96,0.21,0.001,0.14,1,94.4,94.4,0.3,0.2,-2.755,145241,14814129,82,0
131,1.3177,1,36,23,0.3834,0.88,-0.72,0.71,-0.27,0.0022,0.49,1,66.7,70,0.41,0.37,1.3061,151030,14004216,82,50
16,1.0289,1,36,21,0.3772,1.06,0.43,0.99,0.1,0.0022,0.46,1,72.2,69,0.43,0.44,1.024,147007,13010476,10,50
442,0.4619,1,36,17,0.3786,1.02,0.17,0.95,-0.03,0.0023,0.45,1,69.4,70.3,0.47,0.44,0.4685,149332,17184592,10,50
470,0.1704,1,36,15,0.3858,0.67,-2.82,0.58,-1.97,0.0022,0.74,1,86.1,72.2,0.48,0.36,0.1827,144485,17680050,80,50
367,0.0196,1,36,14,0.3912,0.69,-1.69,0.62,-1.41,0.0022,0.72,1,83.3,73.3,0.48,0.37,0.0349,144546,16409817,70,50
419,1.0289,1,36,21,0.3772,0.85,-1,0.75,-1.11,0.0022,0.6,1,77.8,69,0.43,0.4,1.024,143036,17094879,10,0
290,-0.1358,1,36,13,0.3978,1.34,1.68,1.46,1.78,0.0022,0.23,1,72.2,74.5,0.48,0.48,-0.1173,151650,15489876,82,0
348,0.4619,1,36,17,0.3786,1.03,0.27,1,0.13,0.0023,0.44,1,72.2,70.3,0.47,0.43,0.4685,149966,16240642,82,0
454,1.0289,1,36,21,0.3772,0.97,-0.17,0.79,-0.48,0.0022,0.49,1,66.7,69,0.43,0.42,1.024,147189,17445272,82,50
90,-2.4635,1,36,3,0.6555,0.63,-0.81,0.22,-0.95,0.0011,0.62,1,91.7,91.7,0.35,0.2,-2.3307,145241,13886371,10,0
35,1.6205,1,36,25,0.3956,1.05,0.34,0.93,-0.03,0.0021,0.31,1,69.4,72.6,0.39,0.44,1.6006,144331,13199641,80,50
272,3.0528,1,36,32,0.5527,1,0.11,0.97,0.03,0.0016,0.32,1,88.9,88.9,0.25,0.3,2.9522,150147,15460576,82,0
316,-0.1358,1,36,13,0.3978,1.29,1.58,1.62,1.96,0.0022,0.21,1,66.7,74.5,0.48,0.48,-0.1173,151613,15591883,82,0
301,-2.0812,1,36,4,0.5862,0.63,-0.81,0.25,-0.95,0.0012,0.61,1,91.7,89.4,0.39,0.22,-1.9863,151598,15566668,82,0
291,-5.0353,-1,36,0,1.8542,1,0,1,0,0,0,1,100,100,0,0,-5.0353,142961,15515516,50,80
69,0.4619,1,36,17,0.3786,0.93,-0.45,0.86,-0.79,0.0023,0.55,1,72.2,70.3,0.47,0.43,0.4685,148709,13610554,82,10
126,1.3177,1,36,23,0.3834,0.92,-0.55,0.82,-0.51,0.0022,0.42,1,72.2,70,0.41,0.42,1.3061,148369,14003813,10,0
503,1.4667,1,36,24,0.3887,0.8,-0.93,0.7,-0.82,0.0022,0.53,1,80.6,71.1,0.4,0.39,1.4512,143831,18448143,50,0
179,1.6205,1,36,25,0.3956,1.35,1.86,1.46,1.75,0.0021,0.23,1,61.1,72.6,0.39,0.5,1.6006,151574,14672561,82,0
