Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
171,-1.2267,1,36,7,0.4242,1.08,0.43,1.1,0.42,2e-4,0.2,1,77.8,78.3,0.33,0.39,-1.3731,146929,10139443,82,0
394,1.4589,1,36,26,0.39,0.88,-0.64,0.8,-0.85,5e-4,0.47,1,75,72.5,0.29,0.38,1.4316,146347,13072846,10,0
104,5.4069,1,36,33,0.6133,0.92,-0.18,0.77,-0.53,4e-4,0.38,1,91.7,91.7,0.22,0.28,2.8468,145928,8887381,82,0
171,0.5137,1,36,19,0.3559,0.98,-0.18,0.97,-0.17,5e-4,0.38,1,61.1,64.4,0.35,0.46,0.5121,148945,10140646,10,0
249,-1.0387,1,36,7,0.4439,0.83,-0.4,0.71,-0.82,3e-4,0.49,1,83.3,80.6,0.31,0.35,-0.9976,150701,10235450,10,0
371,-0.551,1,36,11,0.3859,1.32,2.07,1.39,2.2,3e-4,0.05,1,44.4,72.6,0.35,0.53,-0.5273,148498,11099550,10,0
249,0.6408,1,36,20,0.3571,0.76,-2.27,0.7,-1.69,5e-4,0.62,1,77.8,64.4,0.34,0.41,0.6363,145715,10235302,0,0
28,0.2601,1,36,17,0.3569,1.07,0.58,1.06,0.59,4e-4,0.27,1,61.1,65.1,0.35,0.48,0.264,145140,7618573,10,82
129,0.387,1,36,18,0.3559,1.09,0.84,1.13,0.97,5e-4,0.25,1,66.7,64.6,0.35,0.49,0.3882,152390,9629653,10,0
16,0.8991,1,36,22,0.3625,0.82,-1.54,0.76,-2.07,5e-4,0.56,1,66.7,66,0.33,0.42,0.8885,148904,7608969,82,0
128,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,148182,9661379,90,70
344,0.2601,1,36,17,0.3569,0.99,0,0.89,-0.38,4e-4,0.37,1,66.7,65.1,0.35,0.47,0.264,143725,10892923,10,0
138,0.1321,1,36,16,0.3588,1,0.01,1,0,4e-4,0.34,1,66.7,66.2,0.35,0.47,0.1389,145974,9842349,10,0
69,-1.2267,1,36,7,0.4439,0.9,-0.49,0.71,-0.7,2e-4,0.45,1,83.3,80.6,0.31,0.35,-1.3731,148919,7653093,0,0
22,0.8991,1,36,22,0.3625,0.82,-1.54,0.75,-1.69,5e-4,0.6,1,80.6,66,0.33,0.4,0.8885,146508,7615590,82,0
437,-0.8655,1,36,9,0.4087,1.12,0.5,1.18,0.88,3e-4,0.2,1,77.8,76.2,0.32,0.45,-0.8314,145343,17701341,82,0
363,1.7832,1,36,28,0.4171,0.81,-0.83,0.7,-1.18,5e-4,0.54,1,77.8,77.8,0.27,0.38,1.7424,150785,11039086,80,0
31,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,146357,7621809,70,80
398,0.6408,1,36,20,0.3571,1.33,1.97,1.44,1.75,5e-4,-0.08,1,44.4,64.4,0.34,0.53,0.6363,145338,13317792,82,70
288,0.8991,1,36,22,0.3625,0.87,-1.19,0.76,-1.19,5e-4,0.52,1,72.2,66,0.33,0.42,0.8885,144437,10393072,10,10
220,1.6156,1,36,27,0.402,0.95,-0.12,0.98,-0.01,5e-4,0.36,1,75,75,0.28,0.4,1.5822,146217,10219056,82,0
391,2.3942,1,36,31,0.495,1.09,0.37,1.08,0.3,4e-4,0.18,1,86.1,86.1,0.22,0.35,2.315,146353,11761180,20,0
440,1.4589,1,36,26,0.39,0.93,-0.45,0.79,-0.7,5e-4,0.42,1,75,72.5,0.29,0.41,1.4316,148171,18017088,60,0
289,2.6619,1,36,32,0.5421,1.1,0.43,1.54,0.9,4e-4,0.05,1,88.9,88.9,0.2,0.31,2.5575,145441,10393072,50,0
208,1.0321,1,36,23,0.367,0.98,-0.04,0.85,-0.44,5e-4,0.36,1,61.1,67.1,0.32,0.44,1.018,149533,10202099,82,0
160,-0.4054,1,36,12,0.3777,1.43,2.81,1.49,2.99,3e-4,-0.13,1,44.4,71.1,0.35,0.55,-0.3858,150150,10131493,10,80
253,1.4589,1,36,26,0.39,0.95,-0.12,0.83,-0.46,5e-4,0.36,1,75,72.5,0.29,0.4,1.4316,147490,10246444,80,0
187,-0.551,1,36,11,0.3859,1.13,0.59,1.07,0.39,3e-4,0.16,1,63.9,72.6,0.35,0.46,-0.5273,149530,10169148,80,40
348,1.4589,1,36,26,0.39,0.98,-0.14,1.01,0.18,5e-4,0.35,1,75,72.5,0.29,0.41,1.4316,150804,10833412,80,50
105,-2.7421,1,36,2,0.7424,0.95,0.23,0.44,-0.44,3e-4,0.24,1,94.4,94.4,0.17,0.22,-2.5156,151229,9148604,10,0
167,0.5137,1,36,19,0.356,1.1,0.78,1.21,1.11,5e-4,0.2,1,58.3,64.4,0.35,0.49,0.5121,144383,10139826,10,0
321,1.3106,1,36,25,0.3804,0.96,-0.12,0.96,-0.03,5e-4,0.35,1,61.1,70.3,0.3,0.44,1.2883,150966,10617809,10,0
99,-4.7243,-1,36,0,1.8388,1,0,1,0.02,-7e-4,0,1,100,100,0,0,-4.7243,148876,7682697,70,50
336,1.6156,1,36,27,0.402,0.96,-0.2,0.93,-0.08,5e-4,0.36,1,75,75,0.28,0.41,1.5822,151220,10795901,80,70
456,2.1661,1,36,30,0.4614,0.89,-0.2,0.64,-0.61,4e-4,0.37,1,83.3,83.3,0.24,0.36,2.1039,147591,19897448,10,0
326,2.6619,1,36,32,0.5421,1,0.12,0.82,-0.28,4e-4,0.31,1,88.9,88.9,0.2,0.3,2.5575,146298,10722696,90,50
295,1.7832,1,36,28,0.4171,1.1,0.66,1.18,0.5,5e-4,0.16,1,77.8,77.8,0.27,0.44,1.7424,146255,10413243,50,0
211,0.0025,1,36,15,0.3617,0.8,-1.73,0.76,-1.69,4e-4,0.6,1,88.9,67.2,0.36,0.42,0.0121,149716,10203842,82,0
145,0.6408,1,36,20,0.3571,1,0.06,0.98,-0.19,5e-4,0.34,1,58.3,64.4,0.34,0.46,0.6363,148880,10032967,80,50
180,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,149509,10152180,70,10
390,0.5137,1,36,19,0.356,1.33,1.97,1.46,1.57,5e-4,-0.16,1,50,64.4,0.35,0.52,0.5121,144856,11761180,10,0
136,1.6156,1,36,27,0.402,1.03,0.21,0.99,0.07,5e-4,0.2,1,75,75,0.28,0.43,1.5822,145921,9951857,10,80
251,-0.551,1,36,11,0.3859,1.18,1.04,1.21,0.98,3e-4,0.12,1,63.9,72.6,0.35,0.47,-0.5273,149581,10246444,10,0
271,1.3106,1,36,25,0.3804,0.95,-0.26,0.89,-0.6,5e-4,0.4,1,69.4,70.3,0.3,0.44,1.2883,144394,10290907,82,0
225,2.3942,1,36,31,0.495,0.9,-0.3,0.72,-0.57,4e-4,0.4,1,86.1,86.1,0.22,0.33,2.315,150019,10216650,80,0
440,-1.4346,1,36,3,0.4692,0.96,-0.1,0.64,-0.46,2e-4,0.41,1,83.3,83.3,0.25,0.33,-1.1769,151278,18052037,80,10
48,0.1321,1,36,16,0.3588,1.11,0.94,1.2,1.22,4e-4,0.18,1,61.1,66.2,0.35,0.49,0.1389,145257,7638116,82,0
182,1.0321,1,36,23,0.367,0.94,-0.48,0.81,-0.54,5e-4,0.41,1,66.7,67.1,0.32,0.43,1.018,149613,10150536,80,0
7,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,145727,7293402,10,20
149,0.0025,1,36,15,0.3617,1.01,0.12,0.93,-0.17,4e-4,0.34,1,61.1,67.2,0.36,0.46,0.0121,148982,9971769,80,0
6,-1.2267,1,36,8,0.4439,0.92,-0.08,0.67,-0.54,2e-4,0.42,1,83.3,80.6,0.31,0.32,-1.3731,147546,6709605,70,10
177,0.6408,1,36,20,0.3571,0.98,-0.17,1.2,0.81,5e-4,0.29,1,63.9,64.4,0.34,0.46,0.6363,148937,10152180,10,82
189,-0.7038,1,36,10,0.3961,1.18,1.04,1.08,0.41,3e-4,0.17,1,58.3,74.4,0.34,0.42,-0.6753,149590,10170081,10,0
337,1.0321,1,36,23,0.367,1,0.05,0.96,-0.24,5e-4,0.35,1,69.4,67.1,0.32,0.45,1.018,145200,10785426,10,0
407,2.3942,1,36,31,0.495,0.98,-0.02,0.72,-0.3,4e-4,0.27,1,86.1,86.1,0.22,0.33,2.315,146298,13643991,90,50
263,1.4589,1,36,26,0.39,1.1,0.66,1.08,0.35,5e-4,0.2,1,75,72.5,0.29,0.46,1.4316,143349,10260390,10,0
134,1.3106,1,36,25,0.3804,0.92,-0.59,0.83,-0.68,5e-4,0.49,1,75,70.3,0.3,0.41,1.2883,144374,9811494,10,0
224,1.6156,1,36,27,0.402,0.98,-0.04,0.96,-0.1,5e-4,0.36,1,75,75,0.28,0.4,1.5822,145621,10216650,82,0
71,1.3106,1,36,25,0.3804,0.89,-0.5,1.02,-0.16,5e-4,0.42,1,75,70.3,0.3,0.41,1.2883,148977,7669046,82,0
29,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,148858,7613784,70,10
238,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,145621,10223932,43,10
147,0.8991,1,36,22,0.3625,0.96,-0.26,0.94,-0.36,5e-4,0.41,1,66.7,66,0.33,0.45,0.8885,145657,10006109,10,10
342,0.2601,1,36,17,0.3569,0.89,-0.89,0.88,-0.91,4e-4,0.52,1,69.4,65.1,0.35,0.44,0.264,149442,10777008,10,0
451,-0.7038,1,36,10,0.3961,1.34,1.46,1.44,1.89,3e-4,-0.08,1,55.6,74.4,0.34,0.43,-0.6753,149946,18631185,82,0
297,1.1688,1,36,24,0.3729,1.02,0.15,0.98,-0.11,5e-4,0.31,1,72.2,68.5,0.31,0.45,1.1509,146831,10495533,82,0
34,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,148858,7620918,10,0
279,1.4589,1,36,26,0.39,1.03,0.3,1.04,0.29,5e-4,0.17,1,75,72.5,0.29,0.42,1.4316,149527,10292845,10,0
184,1.4589,1,36,26,0.39,0.88,-0.73,0.82,-0.72,5e-4,0.46,1,75,72.5,0.29,0.4,1.4316,149633,10169148,82,0
260,0.6408,1,36,20,0.3571,0.87,-1,0.79,-0.91,5e-4,0.43,1,72.2,64.4,0.34,0.43,0.6363,143722,10269541,80,0
142,0.387,1,36,18,0.3559,0.98,-0.11,0.98,-0.19,5e-4,0.38,1,66.7,64.6,0.35,0.46,0.3882,148945,10034137,10,0
104,0.8991,1,36,22,0.3625,0.89,-0.81,1.02,-0.16,5e-4,0.43,1,66.7,66,0.33,0.45,0.8885,148957,8691770,80,50
137,0.6408,1,36,20,0.3571,1.02,0.17,0.99,0.04,5e-4,0.34,1,58.3,64.4,0.34,0.47,0.6363,145974,9880003,10,80
23,-0.551,1,36,11,0.3859,1.22,0.82,1.24,0.78,3e-4,0.08,1,69.4,72.6,0.35,0.46,-0.5273,143155,7613172,10,90
41,0.2601,1,36,17,0.3569,1.07,0.63,1.09,0.64,4e-4,0.27,1,63.9,65.1,0.35,0.48,0.264,146357,7626908,10,0
171,-0.1298,1,36,14,0.3658,1.03,0.3,0.92,-0.21,4e-4,0.34,1,55.6,68.3,0.35,0.46,-0.1171,146971,10140646,10,0
288,2.6619,1,36,32,0.5421,1.07,0.48,1.02,0.18,4e-4,0.16,1,88.9,88.9,0.2,0.3,2.5575,151259,10369511,10,0
4,1.0321,1,36,23,0.367,0.99,-0.07,1.08,0.35,5e-4,0.29,1,66.7,67.1,0.32,0.45,1.018,145727,6709605,10,0
99,-2.7421,1,36,2,0.7424,0.95,0.11,0.33,-0.5,3e-4,0.24,1,94.4,94.4,0.19,0.21,-2.5156,146980,7681755,10,0
190,-3.4862,1,36,1,1.0252,0.93,0.28,0.41,-0.1,4e-4,0.32,1,97.2,97.2,0.14,0.16,-3.0103,147051,10169024,82,10
219,2.3942,1,36,31,0.495,0.84,-0.28,0.7,-0.56,4e-4,0.4,1,86.1,86.1,0.22,0.33,2.315,151266,10216766,82,0
120,1.4589,1,36,26,0.39,0.88,-0.8,0.86,-0.72,5e-4,0.43,1,80.6,72.5,0.29,0.39,1.4316,148992,9450181,82,0
174,1.965,1,36,29,0.4364,0.97,-0.06,0.78,-0.49,5e-4,0.37,1,80.6,80.5,0.25,0.36,1.915,144854,10157077,80,50
280,1.4589,1,36,26,0.39,0.97,-0.1,0.99,-0.03,5e-4,0.35,1,69.4,72.5,0.29,0.44,1.4316,150188,10294244,10,0
286,1.4589,1,36,26,0.39,0.95,-0.12,0.96,-0.08,5e-4,0.34,1,69.4,72.5,0.29,0.42,1.4316,145847,10413944,10,0
432,-4.7243,-1,36,0,1.8357,1,0,1,0,4e-4,0,1,100,100,0,0,-4.7243,146895,16408853,10,20
189,-0.7038,1,36,10,0.3961,1.03,0.21,1.06,0.44,3e-4,0.24,1,75,74.4,0.34,0.42,-0.6753,150150,10166491,82,0
113,0.1321,1,36,16,0.3588,1.21,1.32,1.23,1.23,4e-4,0.1,1,63.9,66.2,0.35,0.5,0.1389,145149,9223053,10,50
410,0.1321,1,36,16,0.3588,1.06,0.5,1.08,0.49,4e-4,0.26,1,61.1,66.2,0.35,0.48,0.1389,150951,14994461,82,0
443,2.3942,1,36,31,0.495,0.88,-0.2,0.68,-0.61,4e-4,0.38,1,86.1,86.1,0.22,0.33,2.315,145432,17701341,82,0
316,1.0321,1,36,23,0.367,0.84,-1.24,0.81,-1.12,5e-4,0.51,1,72.2,67.1,0.32,0.43,1.018,151266,10638008,10,20
30,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,142940,7621809,70,80
273,0.8991,1,36,22,0.3625,0.87,-1.21,0.75,-1.19,5e-4,0.5,1,72.2,66,0.33,0.42,0.8885,143418,10287809,90,90
282,1.4589,1,36,26,0.39,1.1,0.5,1.08,0.36,5e-4,0.23,1,75,72.5,0.29,0.46,1.4316,150165,10294244,80,0
127,-0.1298,1,36,14,0.3658,0.97,-0.24,0.98,-0.06,4e-4,0.45,1,61.1,68.3,0.35,0.45,-0.1171,148934,9450181,10,0
365,2.1661,1,36,30,0.4614,1.01,0.12,0.91,-0.11,4e-4,0.28,1,83.3,83.3,0.24,0.37,2.1039,150008,11035625,10,0
224,0.2601,1,36,17,0.3569,0.97,-0.25,0.96,-0.46,4e-4,0.41,1,63.9,65.1,0.35,0.46,0.264,150276,10219358,10,0
140,0.1321,1,36,16,0.3588,1.26,2.36,1.24,1.53,4e-4,0.05,1,50,66.2,0.35,0.53,0.1389,144592,9842349,10,50
77,-0.551,1,36,11,0.3859,1.2,1.29,1.26,1.36,3e-4,0.11,1,55.6,72.6,0.35,0.48,-0.5273,148901,7669658,90,0
368,2.6619,1,36,32,0.5421,0.92,-0.15,0.93,-0.03,0.0011,0.34,1,88.9,88.9,0.2,0.31,2.5575,144839,11099550,10,0
95,0.6408,1,36,20,0.3571,1.06,0.55,1.09,0.64,5e-4,0.26,1,61.1,64.4,0.34,0.48,0.6363,148974,7683588,82,50
277,0.6408,1,36,20,0.3571,0.99,-0.08,1.01,0.11,5e-4,0.29,1,55.6,64.4,0.34,0.46,0.6363,143725,10292845,10,80
320,0.8991,1,36,22,0.3625,0.96,-0.27,0.94,-0.25,5e-4,0.38,1,66.7,66,0.33,0.45,0.8885,143298,10616063,10,50
232,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,149700,10221751,70,10
285,0.769,1,36,21,0.3592,1.08,0.68,1.13,1.11,5e-4,0.24,1,63.9,64.9,0.34,0.48,0.7615,150951,10341706,10,0
88,-2.7421,1,36,2,0.7424,0.96,0.13,0.52,-0.3,3e-4,0.32,1,94.4,94.4,0.19,0.21,-2.5156,143039,7686099,70,0
53,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,148914,7639937,10,80
107,0.8991,1,36,22,0.3625,1.02,0.16,1.09,0.5,5e-4,0.3,1,66.7,66,0.33,0.46,0.8885,144228,9318283,82,50
353,1.4589,1,36,26,0.39,0.93,-0.23,0.85,-0.54,5e-4,0.4,1,69.4,72.5,0.29,0.43,1.4316,144394,10908439,80,80
216,0.2601,1,36,17,0.3569,0.97,-0.18,0.93,-0.24,4e-4,0.39,1,63.9,65.1,0.35,0.46,0.264,148228,10207392,10,0
403,0.5137,1,36,19,0.3559,1.39,2.93,1.57,2.89,5e-4,-0.13,1,44.4,64.4,0.35,0.55,0.5121,143059,13174290,10,0
55,0.387,1,36,18,0.3559,0.85,-1.38,0.84,-1.23,5e-4,0.53,1,75,64.6,0.35,0.44,0.3882,146466,7647964,10,0
26,1.0321,1,36,23,0.367,0.74,-2.27,0.67,-1.88,5e-4,0.65,1,88.9,67.1,0.32,0.4,1.018,142911,7618573,0,0
14,0.1321,1,36,16,0.3588,1.29,2.16,1.32,2.2,4e-4,-0.08,1,52.8,66.2,0.35,0.52,0.1389,147418,7596898,0,0
133,0.2601,1,36,17,0.3569,1.27,1.91,1.23,1.15,4e-4,0.05,1,50,65.1,0.35,0.52,0.264,144736,9665781,10,0
310,1.965,1,36,29,0.4364,0.9,-0.25,0.75,-0.61,5e-4,0.39,1,80.6,80.5,0.25,0.37,1.915,145644,10617205,82,0
281,2.3942,1,36,31,0.495,0.84,-0.32,0.63,-0.52,3e-4,0.4,1,86.1,86.1,0.22,0.31,2.315,150243,10332383,80,0
35,0.2601,1,36,17,0.3569,1.29,2.65,1.3,2.43,4e-4,0.08,1,44.4,65.1,0.35,0.55,0.264,145257,7621809,10,70
355,0.2601,1,36,17,0.3569,1.08,0.68,1.13,0.87,4e-4,0.23,1,63.9,65.1,0.35,0.48,0.264,150350,10986642,82,0
85,0.6408,1,36,20,0.3571,0.93,-0.58,0.91,-0.8,5e-4,0.44,1,61.1,64.4,0.34,0.45,0.6363,146399,7677995,70,0
44,0.2601,1,36,17,0.3569,1.11,1.01,1.16,1.17,4e-4,0.18,1,61.1,65.1,0.35,0.49,0.264,145257,7631235,10,0
185,-0.551,1,36,11,0.3859,1.06,0.37,1.01,0.11,3e-4,0.23,1,63.9,72.6,0.35,0.45,-0.5273,148120,10164731,80,70
80,1.1688,1,36,24,0.3729,1,-0.03,1,0.05,5e-4,0.32,1,72.2,68.5,0.31,0.45,1.1509,147556,7673973,10,0
257,0.1321,1,36,16,0.3588,0.98,-0.15,0.97,-0.18,4e-4,0.38,1,69.4,66.2,0.35,0.46,0.1389,148854,10235302,10,0
196,-2.7421,1,36,2,0.7424,0.83,-0.11,0.33,-0.8,3e-4,0.46,1,94.4,94.4,0.19,0.2,-2.5156,149512,10190163,82,0
286,0.769,1,36,21,0.3592,1.08,0.68,1.11,0.97,5e-4,0.23,1,66.7,64.9,0.34,0.48,0.7615,149656,10341706,10,80
456,-3.4862,1,36,1,1.0252,0.93,0.23,0.46,-0.44,4e-4,0.3,1,97.2,97.2,0.14,0.16,-3.0103,146980,20090315,80,70
170,1.0321,1,36,23,0.367,0.95,-0.39,0.95,-0.37,5e-4,0.41,1,66.7,67.1,0.32,0.45,1.018,143415,10143297,10,0
434,0.387,1,36,18,0.356,1.06,0.55,1.08,0.49,5e-4,0.26,1,61.1,64.6,0.35,0.48,0.3882,143965,16893891,82,0
194,-2.7421,1,36,2,0.7424,0.95,0.23,0.58,-0.28,3e-4,0.33,1,94.4,94.4,0.17,0.23,-2.5156,150212,10164731,70,10
51,-1.9456,1,36,3,0.5497,0.86,-0.49,0.38,-0.88,2e-4,0.5,1,88.9,88.9,0.29,0.27,-1.8432,145348,7642938,10,70
416,-3.4862,1,36,1,1.0252,0.93,0.23,0.57,-0.14,4e-4,0.32,1,97.2,97.2,0.14,0.16,-3.0103,149349,15579220,10,70
73,-1.4346,1,36,6,0.4439,0.84,-0.43,0.55,-0.72,2e-4,0.53,1,83.3,80.6,0.25,0.29,-1.1769,148844,7664044,10,0
420,0.5137,1,36,19,0.356,1.38,2.57,1.46,2.89,5e-4,-0.12,1,50,64.4,0.35,0.55,0.5121,147701,15727459,10,0
409,0.6408,1,36,20,0.3571,1.39,2.57,1.57,3.71,5e-4,-0.08,1,47.2,64.4,0.34,0.55,0.6363,151235,14163608,10,0
424,-2.2852,1,36,4,0.6205,0.98,0.04,0.6,-0.46,2e-4,0.34,1,91.7,91.7,0.22,0.25,-2.1416,150645,15570894,10,0
51,0.1321,1,36,16,0.3588,0.92,-0.51,0.86,-0.7,4e-4,0.42,1,63.9,66.2,0.35,0.44,0.1389,150300,7639503,10,0
48,-0.7038,1,36,10,0.3961,0.81,-0.99,0.76,-0.96,3e-4,0.54,1,80.6,74.4,0.34,0.38,-0.6753,147407,7639503,10,0
117,0.387,1,36,18,0.3559,0.83,-1.54,0.78,-2.07,5e-4,0.6,1,88.9,64.6,0.35,0.43,0.3882,144911,9546871,82,0
363,1.1688,1,36,24,0.3729,0.96,-0.22,0.95,-0.28,5e-4,0.36,1,83.3,68.5,0.31,0.45,1.1509,143564,11032405,10,0
258,0.8991,1,36,22,0.3625,0.86,-1.19,0.76,-1.31,5e-4,0.55,1,66.7,66,0.33,0.42,0.8885,147266,10251642,60,0
308,0.2601,1,36,17,0.3569,1.08,0.73,1.13,1.11,4e-4,0.19,1,75,65.1,0.35,0.49,0.264,150832,10541306,90,10
46,0.1321,1,36,16,0.3588,0.99,-0.09,0.95,-0.27,4e-4,0.36,1,66.7,66.2,0.35,0.46,0.1389,150074,7638736,10,0
376,-0.7038,1,36,10,0.3961,1.09,0.5,1.3,1.09,3e-4,0.21,1,75,74.4,0.34,0.44,-0.6753,145304,11424133,50,0
296,1.7832,1,36,28,0.4171,0.94,-0.24,1.15,0.72,5e-4,0.39,1,77.8,77.8,0.27,0.4,1.7424,143410,10469745,10,0
185,1.4589,1,36,26,0.39,0.88,-0.76,0.8,-0.85,5e-4,0.46,1,80.6,72.5,0.29,0.38,1.4316,149639,10169474,82,0
240,0.0025,1,36,15,0.3617,0.96,-0.35,0.94,-0.31,4e-4,0.46,1,69.4,67.2,0.36,0.45,0.0121,143996,10227059,10,50
247,0.769,1,36,21,0.3592,0.87,-1.04,0.83,-1.23,5e-4,0.51,1,75,64.9,0.34,0.4,0.7615,149659,10227911,0,0
268,-0.2654,1,36,13,0.371,0.96,-0.19,0.97,-0.02,4e-4,0.38,1,66.7,69.6,0.35,0.43,-0.2494,145003,10276580,10,50
341,0.6408,1,36,20,0.3571,1.06,0.57,1.07,0.55,5e-4,0.27,1,63.9,64.4,0.34,0.48,0.6363,147029,10783113,50,0
134,0.2601,1,36,17,0.3569,1.27,2.36,1.37,2,4e-4,-0.03,1,50,65.1,0.35,0.53,0.264,145592,9782826,82,0
332,1.7832,1,36,28,0.4171,0.94,-0.39,1.15,0.6,5e-4,0.39,1,77.8,77.8,0.27,0.42,1.7424,145016,10766367,10,0
121,1.3106,1,36,25,0.3804,0.91,-0.58,0.82,-0.62,5e-4,0.41,1,69.4,70.3,0.3,0.42,1.2883,146190,9523650,10,0
23,0.8991,1,36,22,0.3625,0.89,-0.81,0.95,-0.16,5e-4,0.44,1,66.7,66,0.33,0.44,0.8885,148998,7613520,40,50
447,-3.4862,1,36,1,1.0252,0.93,0.06,0.33,-0.53,4e-4,0.36,1,97.2,97.2,0.19,0.16,-3.0103,145750,18342736,50,0
77,-0.7038,1,36,10,0.3961,1.06,0.37,1.12,0.65,3e-4,0.25,1,75,74.4,0.34,0.44,-0.6753,145316,7663226,10,82
49,-1.9456,1,36,3,0.5497,0.92,-0.15,0.61,-0.52,2e-4,0.42,1,88.9,88.9,0.25,0.29,-2.1416,146564,7638116,82,82
197,0.8991,1,36,22,0.3625,0.95,-0.26,0.95,-0.46,5e-4,0.4,1,66.7,66,0.33,0.45,0.8885,150019,10180877,10,0
445,1.3106,1,36,25,0.3804,0.85,-0.99,0.75,-1.05,5e-4,0.51,1,77.8,70.3,0.3,0.4,1.2883,146520,18631185,10,0
351,1.4589,1,36,26,0.39,0.98,-0.14,1.01,0.12,5e-4,0.35,1,75,72.5,0.29,0.4,1.4316,151220,10965483,90,50
95,0.387,1,36,18,0.356,0.87,-1.15,0.85,-0.63,5e-4,0.45,1,69.4,64.6,0.35,0.45,0.3882,147695,7685890,10,0
278,-0.1298,1,36,14,0.3658,0.9,-0.82,0.9,-1.14,4e-4,0.48,1,69.4,68.3,0.35,0.44,-0.1171,151232,10288511,80,40
220,0.2601,1,36,17,0.3569,1.03,0.28,1.06,0.58,4e-4,0.34,1,61.1,65.1,0.35,0.47,0.264,150832,10219056,10,0
52,-4.7243,-1,36,0,1.8388,1,0,1,0,-7e-4,0,1,100,100,0,0,-4.7243,146885,7642717,10,80
51,2.993,1,36,36,0.6133,1.02,0.17,0.87,0.01,2e-4,0.17,1,91.7,91.7,0.17,0.27,2.8468,144416,7642598,10,80
