Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
244,1.896,1,36,24,0.3762,1.15,1.19,1.14,0.92,3e-4,0.1,1,63.9,69.4,0.34,0.47,1.8781,147258,12998400,82,0
173,4.9355,1,36,35,1.022,0.96,0.24,0.57,-0.1,0,0.23,1,97.2,97.2,0.11,0.16,4.4571,149788,12151254,82,0
101,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,151416,11283130,70,40
10,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,148158,10246657,10,0
536,2.7056,1,36,29,0.4397,0.99,0.01,0.99,0,3e-4,0.32,1,80.6,80.6,0.28,0.38,2.6561,148570,18940900,10,50
85,-0.1708,1,36,10,0.3988,1.57,2.39,1.57,3.86,0,-0.37,1,55.6,74.6,0.35,0.49,-0.1368,145317,11266678,10,82
447,4.9355,1,36,35,1.022,1.06,0.36,8.13,2.17,0,-0.21,1,97.2,97.2,0.11,0.17,4.4571,151212,15165388,82,50
537,2.7056,1,36,29,0.4397,0.97,0,0.92,-0.07,3e-4,0.28,1,80.6,80.6,0.28,0.37,2.6561,146513,19170351,80,0
545,1.896,1,36,24,0.3762,1.04,0.41,0.97,-0.07,3e-4,0.33,1,66.7,69.4,0.34,0.46,1.8781,148104,20453922,82,0
80,1.6215,1,36,22,0.3657,0.96,-0.43,0.92,-0.41,3e-4,0.45,1,63.9,67,0.35,0.44,1.6108,152173,11212837,82,0
156,3.4117,1,36,32,0.5451,0.96,0.09,0.74,-0.16,3e-4,0.25,1,88.9,88.9,0.22,0.33,3.3082,144612,12104965,82,0
191,1.489,1,36,21,0.3624,1.03,0.3,0.88,-0.36,3e-4,0.38,1,61.1,66.3,0.36,0.46,1.4814,148303,12255246,82,0
497,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,148147,16208269,82,0
278,1.3585,1,36,20,0.3602,1.02,0.28,0.67,-0.14,3e-4,0.24,1,61.1,65.7,0.36,0.44,1.3539,149155,13099213,10,50
451,3.746,1,36,33,0.616,1.01,0.19,0.72,-0.04,2e-4,0.2,1,91.7,91.7,0.19,0.27,3.6009,151911,15152340,10,0
43,1.1004,1,36,18,0.3589,1.04,0.44,1,0,2e-4,0.33,1,63.9,65.4,0.37,0.47,1.1014,145346,10461965,10,0
111,0.9714,1,36,17,0.3598,0.93,-0.59,0.93,0.33,2e-4,0.36,1,72.2,65.9,0.37,0.45,0.9751,146582,11329629,10,0
59,0.8414,1,36,16,0.3616,1.21,1.61,1.08,0.49,2e-4,0.1,1,55.6,66.7,0.37,0.51,0.8479,146370,10515526,10,80
471,1.489,1,36,21,0.3624,1.4,2.67,1.4,2.39,3e-4,-0.14,1,50,66.3,0.36,0.55,1.4814,150437,15303675,10,0
290,1.3585,1,36,20,0.3602,1.02,0.29,0.77,-0.14,3e-4,0.32,1,66.7,65.7,0.36,0.42,1.3539,143005,13214896,82,0
33,1.489,1,36,21,0.3624,0.92,-0.63,0.93,-0.21,3e-4,0.44,1,72.2,66.3,0.36,0.46,1.4814,150418,10423508,10,0
16,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,143261,10270329,10,70
520,0.5754,1,36,14,0.3685,0.86,-1.32,0.83,-1.38,1e-4,0.56,1,72.2,68.7,0.37,0.42,0.5879,152283,17579066,10,0
546,1.1004,1,36,18,0.3589,0.86,-1,0.83,-0.98,2e-4,0.54,1,69.4,65.4,0.37,0.43,1.1014,150070,20453922,82,0
219,1.3585,1,36,20,0.3602,0.83,-1.48,0.8,-1.38,3e-4,0.57,1,83.3,65.7,0.36,0.42,1.3539,144066,12448451,82,0
533,4.1973,1,36,34,0.7384,0.96,0.15,0.62,-0.04,2e-4,0.2,1,94.4,94.4,0.16,0.21,3.9689,144778,18785077,90,50
273,1.1004,1,36,18,0.3589,1.32,2.03,1.46,2.01,2e-4,-0.03,1,50,65.4,0.37,0.52,1.1014,148350,13087509,10,50
300,2.5209,1,36,28,0.4205,0.79,-1.16,0.62,-1.42,3e-4,0.56,1,75,77.8,0.29,0.35,2.4806,149978,13305832,82,0
120,0.7096,1,36,15,0.3645,0.89,-0.87,0.85,-0.87,1e-4,0.49,1,75,67.6,0.37,0.43,0.7191,149114,11447354,10,40
398,6.1693,0,36,36,1.8368,1,0,1,0.04,0.0011,0,1,100,100,0,0,6.1693,151548,14687267,90,50
232,2.0403,1,36,25,0.3838,0.97,-0.08,1.02,0.22,3e-4,0.25,1,75,71.1,0.33,0.45,2.0182,147241,12884081,82,0
150,2.9097,1,36,30,0.4647,0.99,0.03,0.9,-0.18,3e-4,0.28,1,83.3,83.3,0.26,0.35,2.8481,146513,11922389,10,80
183,3.1408,1,36,31,0.4982,0.96,-0.1,0.73,-0.47,3e-4,0.36,1,86.1,86.1,0.24,0.33,3.0624,144834,12186945,80,0
509,0.5754,1,36,14,0.3685,1.02,0.26,1.03,0.2,1e-4,0.35,1,80.6,68.7,0.37,0.43,0.5879,147088,17180813,10,0
18,0.148,1,36,11,0.3886,1.22,1.29,1.34,1.16,0,0.04,1,63.9,72.7,0.36,0.49,0.1715,143243,10384340,10,50
209,3.4117,1,36,32,0.5451,1.13,0.54,1,0.13,3e-4,0.17,1,88.9,88.9,0.22,0.31,3.3082,143481,12340588,80,50
485,1.896,1,36,24,0.3762,1.11,0.82,1.33,0.88,3e-4,0.23,1,61.1,69.4,0.34,0.47,1.8781,149463,15511073,10,0
297,2.0403,1,36,25,0.3838,1.02,0.22,0.67,-0.36,3e-4,0.38,1,69.4,71.1,0.33,0.37,2.0182,149079,13214896,10,80
402,6.1693,0,36,36,1.8368,1,0,1,0,0.0011,0,1,100,100,0,0,6.1693,148162,14687267,90,80
409,-0.9859,1,36,5,0.5058,0.89,-0.24,0.44,-0.62,-1e-4,0.41,1,86.1,86.1,0.31,0.35,-1.1628,144310,14751119,82,0
58,0.9714,1,36,17,0.3598,0.92,-0.5,0.87,-0.67,2e-4,0.43,1,72.2,65.9,0.37,0.44,0.9751,150418,10544747,10,82
147,1.2293,1,36,19,0.3589,1.32,2.02,1.41,2.21,2e-4,-0.08,1,44.4,65.2,0.37,0.52,1.2275,151813,11611952,82,0
549,1.896,1,36,24,0.3762,1.05,0.41,1.13,0.6,3e-4,0.26,1,66.7,69.4,0.34,0.46,1.8781,143870,20413645,80,10
155,1.896,1,36,24,0.3762,1.37,2.39,1.43,1.76,3e-4,-0.07,1,44.4,69.4,0.34,0.52,1.8781,148303,12002062,70,50
414,0.8414,1,36,16,0.3616,1.09,0.82,1.09,0.41,2e-4,0.28,1,50,66.7,0.37,0.48,0.8479,146808,14966662,10,0
524,0.5754,1,36,14,0.3685,0.96,-0.43,1.05,-0.41,1e-4,0.45,1,72.2,68.7,0.37,0.45,0.5879,150923,18894771,10,50
230,1.3585,1,36,20,0.3602,1.17,0.98,1.08,0.52,3e-4,0.1,1,66.7,65.7,0.36,0.49,1.3539,151329,12882992,10,0
153,1.1004,1,36,18,0.3589,1.1,0.82,1.11,0.68,2e-4,0.24,1,55.6,65.4,0.37,0.49,1.1014,151842,11922389,82,0
382,2.5209,1,36,28,0.4205,1.17,0.9,1.14,0.83,3e-4,0.1,1,72.2,77.8,0.29,0.44,2.4806,151329,14628317,10,0
333,-1.2647,1,36,4,0.5528,1.15,0.48,0.95,0.02,-1e-4,0.17,1,88.9,88.9,0.27,0.32,-1.1628,152454,13963341,10,20
160,4.9355,1,36,35,1.022,1.08,0.4,3.06,1.84,0,-0.21,1,97.2,97.2,0.11,0.17,4.4571,147972,12101486,80,50
251,1.896,1,36,24,0.3762,1.37,2.5,1.41,1.32,3e-4,-0.03,1,47.2,69.4,0.34,0.52,1.8781,145153,12999008,10,50
373,-0.0069,1,36,10,0.3988,1.21,1.51,1.27,1.21,0,0.09,1,55.6,74.6,0.35,0.49,0.0214,147550,14453614,82,0
73,0.7096,1,36,15,0.3645,0.97,-0.22,0.83,-0.25,1e-4,0.41,1,61.1,67.6,0.37,0.43,0.7191,151082,11218991,10,80
456,1.3585,1,36,20,0.3602,0.91,-0.76,0.84,-0.88,3e-4,0.49,1,69.4,65.7,0.36,0.43,1.3539,150851,15220400,10,0
78,2.9097,1,36,30,0.4647,0.76,-0.85,0.56,-1.1,3e-4,0.56,1,83.3,83.3,0.26,0.31,2.8481,151939,11157305,10,50
498,-2.069,1,36,2,0.7453,0.75,-0.25,0.25,-1.1,0,0.56,1,94.4,94.4,0.2,0.19,-1.8439,147011,16511425,80,0
16,-0.3463,1,36,8,0.427,1.41,2.5,1.57,3.26,0,-0.12,1,75,78.9,0.34,0.37,-0.6862,146917,10294287,70,10
527,3.4117,1,36,32,0.5451,1.02,0.19,0.91,-0.06,3e-4,0.2,1,88.9,88.9,0.22,0.31,3.3082,144597,18672663,0,0
160,-1.608,1,36,4,0.6236,0.8,-0.25,0.45,-0.73,0,0.44,1,91.7,91.7,0.24,0.29,-1.4652,144756,12104965,82,0
100,0.7096,1,36,15,0.3645,1.43,3.26,1.57,2.55,1e-4,-0.14,1,52.8,67.6,0.37,0.56,0.7191,150114,11304073,10,82
494,3.746,1,36,33,0.616,0.97,0.16,0.59,-0.2,2e-4,0.27,1,91.7,91.7,0.19,0.27,3.6009,151905,15919897,80,0
97,0.4377,1,36,13,0.3738,0.95,-0.34,0.93,-0.22,1e-4,0.39,1,66.7,70,0.37,0.46,0.4535,151082,11304073,0,0
538,0.5754,1,36,14,0.3685,0.96,-0.34,0.9,-0.73,1e-4,0.42,1,72.2,68.7,0.37,0.43,0.5879,152218,19170351,82,0
408,-2.8178,1,36,1,1.0275,1.08,0.4,1.76,0.82,1e-4,-0.01,1,97.2,97.2,0.15,0.17,-2.344,151913,14751119,80,20
287,2.1912,1,36,26,0.3934,0.9,-0.37,0.82,-0.71,3e-4,0.42,1,75,73.2,0.32,0.41,2.1641,152325,13195107,80,50
122,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,151416,11451475,10,0
242,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,151065,12946400,74,40
237,0.5754,1,36,14,0.3685,0.86,-1,0.8,-1.08,1e-4,0.54,1,69.4,68.7,0.37,0.42,0.5879,145659,12963445,82,0
524,0.5754,1,36,14,0.3685,0.86,-0.91,0.8,-1.08,1e-4,0.49,1,72.2,68.7,0.37,0.42,0.5879,145865,18702007,10,0
291,-0.3463,1,36,8,0.427,1.07,0.3,1,0.16,0,0.31,1,80.6,78.9,0.34,0.41,-0.3054,151112,13197169,10,20
173,4.1973,1,36,34,0.7384,1.07,0.28,1.02,0.21,2e-4,0.13,1,94.4,94.4,0.16,0.24,3.9689,148038,12125903,60,50
128,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,145638,11450533,82,0
262,1.896,1,36,24,0.3762,1.15,1.19,1.24,0.97,3e-4,0.23,1,66.7,69.4,0.34,0.47,1.8781,146143,13027565,82,0
531,6.1693,0,36,36,1.8368,1.03,0.17,0.97,0.07,0.0011,0.1,1,100,100,0,0,6.1693,144689,18730248,10,80
295,1.489,1,36,21,0.3624,0.97,-0.14,0.94,-0.22,3e-4,0.41,1,63.9,66.3,0.36,0.44,1.4814,150689,13195107,82,0
352,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,145130,14018446,82,0
258,1.1004,1,36,18,0.3589,1.27,2.3,1.36,2.01,2e-4,0.06,1,50,65.4,0.37,0.53,1.1014,147755,13027565,10,50
198,3.4117,1,36,32,0.5451,0.83,-0.4,0.56,-0.67,3e-4,0.45,1,88.9,88.9,0.22,0.29,3.3082,146058,12281204,10,0
176,1.1004,1,36,18,0.3589,0.93,-0.58,0.9,-0.76,2e-4,0.43,1,72.2,65.4,0.37,0.42,1.1014,149254,12176907,10,0
56,-2.069,1,36,2,0.7453,0.79,-0.33,0.52,-1,0,0.53,1,94.4,94.4,0.2,0.21,-1.8439,144102,10515488,10,50
430,3.746,1,36,33,0.616,1.05,0.28,1.13,0.49,2e-4,0.05,1,91.7,91.7,0.19,0.27,3.6009,146690,15010511,50,0
365,-0.3463,1,36,8,0.427,1.29,1.1,1.47,1.68,0,-0.05,1,72.2,78.9,0.34,0.46,-0.3054,151061,14192799,10,0
348,3.1408,1,36,31,0.4982,0.93,-0.02,0.82,-0.2,3e-4,0.34,1,86.1,86.1,0.24,0.32,3.0624,146151,13981382,82,0
519,4.1973,1,36,34,0.7384,0.9,0.22,0.53,-0.07,2e-4,0.21,1,94.4,94.4,0.16,0.22,3.9689,143225,18479758,10,0
32,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,143261,10426035,10,50
46,3.746,1,36,33,0.616,0.88,-0.1,0.53,-0.62,2e-4,0.38,1,91.7,91.7,0.19,0.26,3.6009,144483,10476083,10,80
354,1.896,1,36,24,0.3762,1.39,3.27,1.56,3.17,3e-4,-0.27,1,50,69.4,0.34,0.55,1.8781,147354,14016400,10,80
506,1.6215,1,36,22,0.3657,0.89,-0.84,0.85,-1.05,3e-4,0.5,1,69.4,67,0.35,0.43,1.6108,143291,17180813,80,0
217,1.6215,1,36,22,0.3657,0.94,-0.34,0.92,-0.33,3e-4,0.38,1,72.2,67,0.35,0.42,1.6108,150744,12351075,10,0
7,1.6215,1,36,22,0.3657,1.24,1.61,1.26,1.25,3e-4,0.13,1,55.6,67,0.35,0.51,1.6108,143739,10246657,10,20
499,1.7568,1,36,23,0.3703,1.04,0.43,1.25,0.97,3e-4,0.23,1,66.7,68.1,0.34,0.47,1.7427,145079,16207203,10,0
486,3.1408,1,36,31,0.4982,1.06,0.33,1.25,0.66,3e-4,0.09,1,86.1,86.1,0.24,0.35,3.0624,148408,15511073,10,0
222,0.8414,1,36,16,0.3616,1,0.09,0.87,-0.5,2e-4,0.31,1,66.7,66.7,0.37,0.46,0.8479,147985,12495417,10,0
538,2.1912,1,36,26,0.3934,0.94,-0.15,0.81,-0.46,3e-4,0.36,1,75,73.2,0.32,0.4,2.1641,144614,19124988,82,0
2,0.5754,1,36,14,0.3685,0.97,-0.2,0.9,-0.24,1e-4,0.39,1,69.4,68.7,0.37,0.43,0.5879,143492,10160140,10,0
447,2.3506,1,36,27,0.4054,0.78,-1.1,0.61,-1.22,3e-4,0.59,1,83.3,75.4,0.3,0.35,2.3175,145874,15165388,82,0
276,2.3506,1,36,27,0.4054,0.99,0.01,1.61,1.31,3e-4,-0.02,1,75,75.4,0.3,0.42,2.3175,150762,13081837,10,70
374,4.1973,1,36,34,0.7384,1.03,0.22,0.98,0.03,2e-4,0.17,1,94.4,94.4,0.16,0.23,3.9689,151913,14429659,82,0
336,3.746,1,36,33,0.616,1.02,0.21,0.67,-0.21,2e-4,0.27,1,91.7,91.7,0.19,0.27,3.6009,144261,13919474,50,80
146,1.896,1,36,24,0.3762,0.87,-1.48,0.73,-1.35,3e-4,0.56,1,77.8,69.4,0.34,0.41,1.8781,144759,11672307,10,0
263,2.3506,1,36,27,0.4054,1.06,0.44,0.98,0.03,3e-4,0.21,1,80.6,75.4,0.3,0.42,2.3175,147020,13027565,10,50
379,2.7056,1,36,29,0.4397,0.96,-0.07,0.85,-0.39,3e-4,0.33,1,80.6,80.6,0.28,0.39,2.6561,149888,14517965,60,50
167,-0.0069,1,36,9,0.4114,1.16,1.15,1.25,0.88,0,0.07,1,69.4,76.6,0.35,0.43,0.0214,144414,12123595,82,0
298,2.0403,1,36,25,0.3838,1.01,0.05,1,0.02,3e-4,0.32,1,75,71.1,0.33,0.44,2.0182,147241,13305832,82,0
244,2.7056,1,36,29,0.4397,0.89,-0.36,0.78,-0.68,3e-4,0.4,1,80.6,80.6,0.28,0.38,2.6561,152325,12985503,70,0
392,4.9355,1,36,35,1.022,1.08,0.4,4.3,1.84,0,-0.24,1,97.2,97.2,0.11,0.17,4.4571,150109,14644029,80,0
133,4.1973,1,36,34,0.7384,1.08,0.32,1.02,0.27,2e-4,0.09,1,94.4,94.4,0.16,0.23,3.9689,148451,11483873,82,0
420,2.9097,1,36,30,0.4647,0.72,-0.72,0.5,-0.91,3e-4,0.53,1,83.3,83.3,0.26,0.28,2.8481,147084,14981319,10,0
491,3.746,1,36,33,0.616,0.97,0.21,0.64,-0.1,2e-4,0.2,1,91.7,91.7,0.19,0.27,3.6009,151975,15919897,80,50
27,4.9355,1,36,35,1.022,1,0.3,0.67,0.19,0,0.18,1,97.2,97.2,0.11,0.16,4.4571,148451,10451749,50,0
116,-0.1708,1,36,9,0.3988,0.8,-1.51,0.77,-1.6,0,0.57,1,75,74.6,0.35,0.38,-0.1368,150564,11394919,50,0
398,3.4117,1,36,32,0.5451,1.07,0.3,0.92,0.08,3e-4,0.17,1,88.9,88.9,0.22,0.32,3.3082,147254,14696118,90,0
228,3.1408,1,36,31,0.4982,1.13,0.5,1.7,1.06,3e-4,-0.05,1,86.1,86.1,0.24,0.35,3.0624,146552,12695017,82,0
331,2.1912,1,36,26,0.3934,0.86,-0.73,0.76,-0.83,3e-4,0.47,1,80.6,73.2,0.32,0.39,2.1641,149797,13872842,82,10
228,3.4117,1,36,32,0.5451,1.34,0.77,3.14,2.7,3e-4,-0.12,1,88.9,88.9,0.22,0.31,3.3082,150402,12695017,90,0
305,1.7568,1,36,23,0.3703,0.79,-1.7,0.72,-1.7,3e-4,0.59,1,83.3,68.1,0.34,0.41,1.7427,150748,13481347,10,0
378,-1.608,1,36,3,0.6236,0.71,-0.51,0.32,-0.91,0,0.53,1,91.7,91.7,0.24,0.23,-1.4652,143590,14535920,0,0
303,1.3585,1,36,20,0.3602,0.92,-0.5,0.88,-0.67,3e-4,0.45,1,66.7,65.7,0.36,0.44,1.3539,147022,13479601,10,50
375,-0.0069,1,36,10,0.3988,1.29,1.39,1.23,0.87,0,0.08,1,61.1,74.6,0.35,0.46,-0.1368,149463,14540118,82,0
378,1.3585,1,36,20,0.3602,1.39,3.24,1.57,3.17,3e-4,-0.12,1,52.8,65.7,0.36,0.56,1.3539,147421,14453614,10,70
271,2.3506,1,36,27,0.4054,1.06,0.44,1.06,0.33,3e-4,0.23,1,75,75.4,0.3,0.4,2.3175,149742,13077759,82,0
337,2.9097,1,36,30,0.4647,0.96,-0.04,0.71,-0.61,3e-4,0.36,1,83.3,83.3,0.26,0.35,2.8481,148087,13932918,10,50
539,2.3506,1,36,27,0.4054,1.01,0.13,0.94,-0.13,3e-4,0.27,1,69.4,75.4,0.3,0.43,2.3175,150929,19672632,82,50
301,2.0403,1,36,25,0.3838,0.95,-0.28,0.9,-0.49,3e-4,0.42,1,69.4,71.1,0.33,0.42,2.0182,152173,13240846,82,0
14,1.1004,1,36,18,0.3589,1.04,0.43,1.06,0.41,2e-4,0.34,1,72.2,65.4,0.37,0.45,1.1014,144483,10266453,10,0
303,-0.0069,1,36,10,0.4114,1.2,0.95,1.25,1.27,0,0.08,1,72.2,76.6,0.35,0.43,0.0214,143535,13609637,10,0
533,1.6215,1,36,22,0.3657,0.98,-0.12,0.92,-0.46,3e-4,0.39,1,58.3,67,0.35,0.45,1.6108,146990,18785077,10,50
372,0.8414,1,36,16,0.3616,1.13,0.95,1.14,0.84,2e-4,0.24,1,61.1,66.7,0.37,0.49,0.8479,150435,14429659,10,50
470,0.4377,1,36,13,0.3738,1.45,2.67,1.4,2.59,1e-4,-0.1,1,47.2,70,0.37,0.55,0.4535,148075,15305511,10,70
32,2.3506,1,36,27,0.4054,1.01,0.14,1,0.07,3e-4,0.25,1,83.3,75.4,0.3,0.41,2.3175,145203,10451749,10,80
238,-2.069,1,36,2,0.7453,0.94,0.03,0.59,-0.48,0,0.35,1,94.4,94.4,0.2,0.22,-1.8439,143481,12958506,82,10
235,0.9714,1,36,17,0.3598,1.27,2.18,1.38,2.09,2e-4,0.01,1,50,65.9,0.37,0.52,0.9751,148062,12963445,10,0
300,3.1408,1,36,31,0.4982,0.88,-0.29,0.64,-0.43,3e-4,0.39,1,86.1,86.1,0.24,0.31,3.0624,149054,13239228,50,0
203,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,145130,12305707,82,0
35,-1.2647,1,36,4,0.5528,0.69,-0.49,0.49,-1.24,-1e-4,0.54,1,88.9,88.9,0.27,0.25,-1.1628,146558,10423508,10,20
496,1.3585,1,36,20,0.3602,0.82,-1.49,0.74,-1.45,3e-4,0.59,1,72.2,65.7,0.36,0.41,1.3539,144286,16371348,10,0
246,-0.3463,1,36,8,0.427,1.28,0.87,1.35,1.11,0,0.07,1,80.6,78.9,0.34,0.38,-0.6862,152336,12998400,10,0
452,4.9355,1,36,35,1.022,0.97,0.28,0.49,0.07,0,0.15,1,97.2,97.2,0.11,0.16,4.4571,144245,15172252,10,80
490,1.3585,1,36,20,0.3602,0.97,-0.19,0.99,0,3e-4,0.37,1,66.7,65.7,0.36,0.45,1.3539,151082,15755428,80,0
40,1.1004,1,36,18,0.3589,1.26,1.57,1.19,1.58,2e-4,0.05,1,58.3,65.4,0.37,0.51,1.1014,150331,10476083,10,80
452,4.9355,1,36,35,1.022,1.03,0.22,2.18,1.36,0,0.14,1,97.2,97.2,0.11,0.17,4.4571,151844,15148661,82,0
151,3.4117,1,36,32,0.5451,0.81,-0.32,0.48,-0.37,3e-4,0.44,1,88.9,88.9,0.22,0.28,3.3082,146966,11980176,80,0
427,0.2957,1,36,12,0.3804,1.28,1.52,1.23,1.58,1e-4,0.07,1,55.6,71.1,0.37,0.47,0.3151,150536,15011410,74,0
512,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,145923,17654254,82,0
474,-2.8178,1,36,1,1.0275,1.07,0.38,0.99,0.13,1e-4,0.1,1,97.2,97.2,0.15,0.17,-2.344,144778,15378977,10,20
289,1.7568,1,36,23,0.3703,0.82,-1.62,0.74,-1.33,3e-4,0.58,1,83.3,68.1,0.34,0.41,1.7427,147586,13209892,10,20
48,-4.0597,-1,36,0,1.8401,1,0,1,0,-0.001,0,1,100,100,0,0,-4.0597,145469,10461965,10,20
517,1.7568,1,36,23,0.3703,0.89,-0.87,0.86,-0.56,3e-4,0.47,1,83.3,68.1,0.34,0.42,1.7427,149765,17579066,80,0
134,2.1912,1,36,26,0.3934,0.78,-1.16,0.72,-1.25,3e-4,0.54,1,75,73.2,0.32,0.39,2.1641,147762,11487860,82,0
350,1.3585,1,36,20,0.3602,0.72,-2.03,0.67,-1.57,3e-4,0.64,1,75,65.7,0.36,0.37,1.3539,148484,14017997,10,0
30,-1.608,1,36,4,0.6236,1.17,0.5,1.08,0.27,0,0.18,1,91.7,91.7,0.24,0.23,-1.4652,143229,10423745,10,20
