Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
345,0.55,1,19,9,0.53,1.02,0.19,0.82,-0.3,0,0.5,1,63.2,72.5,0.49,0.43,0.56,151595,14805588,50,0
157,1.66,1,19,13,0.54,0.97,-0.09,0.84,-0.3,0,0.44,1,68.4,70.9,0.4,0.42,1.63,147848,13015699,90,50
182,0.82,1,19,10,0.52,1.23,1.08,1.18,0.65,0,0.34,1,63.2,71.5,0.47,0.48,0.82,149929,13107267,10,0
217,-0.03,1,19,7,0.55,0.92,-0.27,0.7,-0.26,0,0.56,1,73.7,74.1,0.51,0.42,0,145075,13235990,80,20
501,1.09,1,19,11,0.52,1.21,1.03,1.14,0.51,0,0.32,1,63.2,70.5,0.45,0.48,1.09,145505,18628893,10,0
21,-0.69,1,19,5,0.6,1.1,0.41,0.98,-0.01,0,0.46,1,73.7,79.9,0.5,0.42,-0.63,145730,11337869,0,0
244,0.82,1,19,10,0.52,0.97,-0.16,0.91,-0.05,0,0.42,1,68.4,71.5,0.47,0.43,0.82,143310,13921312,80,50
297,1.09,1,19,11,0.52,1.23,1.08,1.27,0.81,0,0.31,1,73.7,70.5,0.45,0.49,1.09,149316,14566818,82,0
39,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,151750,11495065,70,80
29,0.55,1,19,9,0.53,0.82,-0.99,0.65,-0.71,0,0.59,1,78.9,72.5,0.49,0.38,0.56,148114,11464070,80,50
388,3.99,1,19,18,1.04,0.92,0.2,0.43,-0.04,0,0.27,1,94.7,94.7,0.16,0.21,3.53,152396,15448908,60,50
248,3.2,1,19,17,0.77,1.19,0.66,7.97,4.17,0,-0.06,1,89.5,89.5,0.23,0.31,2.99,150586,13934791,82,0
200,3.99,1,19,18,1.04,1.1,0.41,1.48,0.78,0,0.05,1,94.7,94.7,0.16,0.23,3.53,149756,13186264,10,60
43,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,144009,11484691,10,0
474,-2.13,1,19,2,0.83,1.03,0.22,1.23,0.81,0,0.19,1,89.5,89.5,0.4,0.3,-1.94,146762,16328035,10,80
326,1.66,1,19,13,0.54,0.99,0.07,1.34,0.77,0,0.38,1,73.7,70.9,0.4,0.42,1.63,143719,14733110,10,0
181,-0.69,1,19,5,0.6,0.86,-0.43,0.76,-0.65,0,0.62,1,78.9,79.9,0.5,0.37,-0.63,150995,13099167,82,0
163,0.55,1,19,9,0.53,1.13,0.63,1.07,0.37,0,0.42,1,68.4,72.5,0.49,0.46,0.56,147218,12996831,10,0
107,0.26,1,19,8,0.54,1.36,1.6,2.93,2.47,0,0.07,1,63.2,73.3,0.5,0.5,0.28,150467,12317268,10,0
331,2.69,1,19,16,0.66,1.07,0.3,0.88,0.16,0,0.29,1,84.2,84.2,0.28,0.36,2.57,146120,14750279,10,50
494,1.09,1,19,11,0.52,0.97,-0.11,0.87,-0.41,0,0.51,1,73.7,70.5,0.45,0.39,1.09,145703,17825784,82,0
239,0.26,1,19,8,0.54,1.69,2.67,1.71,1.81,0,0.08,1,52.6,73.3,0.5,0.59,0.28,143591,13841882,82,0
101,-3.01,1,19,1,1.09,0.79,-0.01,0.21,-0.44,0,0.51,1,94.7,94.7,0.3,0.18,-2.59,147818,12310956,10,80
318,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,146946,14688425,10,50
237,0.26,1,19,8,0.54,1.69,2.76,1.71,1.81,0,0.05,1,52.6,73.3,0.5,0.57,0.28,147069,13849409,50,0
231,1.66,1,19,13,0.54,1.14,0.64,1.05,0.22,0,0.37,1,63.2,70.9,0.4,0.44,1.63,150484,13783165,82,0
480,-1.54,1,19,3,0.71,0.5,-1.25,0.27,-1.46,0,0.77,1,89.5,86.4,0.45,0.19,-1.43,144468,17380847,10,0
222,-0.69,1,19,5,0.6,0.68,-0.77,0.49,-0.65,0,0.74,1,84.2,79.9,0.5,0.3,-0.63,144686,13610805,50,0
318,1.09,1,19,11,0.52,0.98,0.02,0.97,0.12,0,0.46,1,73.7,70.5,0.45,0.43,1.09,146946,14724294,50,0
187,2.3,1,19,15,0.6,1.09,0.35,1.09,0.33,0,0.25,1,78.9,78.9,0.33,0.4,2.22,145027,13147374,82,0
148,0.26,1,19,8,0.54,1.89,3.06,2.16,1.43,0,-0.02,1,42.1,73.3,0.5,0.57,0.28,143591,12957755,70,40
406,1.66,1,19,13,0.54,1.26,1.25,1.17,0.63,0,0.22,1,63.2,70.9,0.4,0.46,1.63,151175,15631516,50,0
6,-1.08,1,19,4,0.65,1.24,0.76,1.25,0.69,0,0.32,1,78.9,83.3,0.48,0.4,-1,152226,11236833,10,0
72,2.3,1,19,15,0.6,1.43,1.25,2.2,2.29,0,-0.03,1,78.9,78.9,0.33,0.43,2.22,151003,12104833,10,0
465,1.37,1,19,12,0.53,1.1,0.39,0.92,0.09,0,0.37,1,73.7,70,0.43,0.46,1.35,145746,16175123,90,80
27,2.69,1,19,16,0.66,1.23,0.86,2.21,2.58,0,-0.18,1,84.2,84.2,0.28,0.36,2.57,150467,11399538,10,0
189,2.69,1,19,16,0.66,1.01,0.1,0.85,-0.02,0,0.35,1,84.2,84.2,0.28,0.35,2.57,145579,13153919,82,0
490,3.2,1,19,17,0.77,1.05,0.27,1,0.44,0,0.21,1,89.5,89.5,0.23,0.3,2.99,144295,17957001,10,50
222,-0.69,1,19,5,0.6,0.99,0.06,0.86,-0.11,0,0.48,1,84.2,79.9,0.5,0.38,-0.63,150992,13704532,70,0
252,1.96,1,19,14,0.56,1.08,0.48,1.05,0.28,0,0.31,1,78.9,74,0.36,0.41,1.91,149222,13923161,10,0
367,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,151995,15210278,82,0
441,1.96,1,19,14,0.56,0.92,-0.16,0.99,-0.05,0,0.46,1,78.9,74,0.36,0.39,1.91,151941,15929795,90,0
422,3.99,1,19,18,1.04,1.01,0.3,0.69,0.22,0,0.18,1,94.7,94.7,0.16,0.22,3.53,146528,15826902,10,0
3,1.96,1,19,14,0.56,0.99,0.02,0.86,-0.07,0,0.38,1,73.7,74,0.36,0.39,1.91,151331,11111364,82,80
336,2.69,1,19,16,0.66,0.8,-0.44,0.47,-0.28,0,0.44,1,84.2,84.2,0.28,0.32,2.57,146120,14747316,74,0
56,-1.54,1,19,3,0.71,0.5,-1.01,0.27,-0.73,0,0.72,1,94.7,86.4,0.45,0.26,-1.43,145143,11739339,80,0
142,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,147133,12914932,82,90
298,1.96,1,19,14,0.56,1.06,0.27,0.86,-0.01,0,0.32,1,63.2,74,0.36,0.41,1.91,150677,14566486,0,0
262,-1.54,1,19,3,0.71,0.5,-1.32,0.27,-1.02,0,0.77,1,89.5,86.4,0.45,0.19,-1.43,148453,13973029,10,0
405,1.09,1,19,11,0.52,0.81,-0.99,0.69,-0.88,0,0.63,1,78.9,70.5,0.45,0.38,1.09,152421,15595862,10,0
434,1.96,1,19,14,0.56,0.92,-0.2,0.79,-0.17,0,0.46,1,78.9,74,0.36,0.39,1.91,147336,15889254,50,0
133,1.09,1,19,11,0.52,0.89,-0.62,0.93,0.11,0,0.48,1,84.2,70.5,0.45,0.4,1.09,145044,12914932,70,40
501,1.09,1,19,11,0.52,0.97,-0.09,0.87,-0.3,0,0.5,1,73.7,70.5,0.45,0.43,1.09,149451,18583482,80,0
470,1.37,1,19,12,0.53,0.6,-1.62,0.46,-1.17,0,0.72,1,100,70,0.43,0.33,1.35,149408,16544668,80,0
465,0.26,1,19,8,0.54,0.99,0.05,0.88,0.03,0,0.46,1,63.2,73.3,0.5,0.42,0.28,145746,16313690,0,0
91,0.26,1,19,8,0.54,1.88,2.48,2.6,2.55,0,0.13,1,52.6,73.3,0.5,0.61,0.28,150467,12256706,10,0
372,2.3,1,19,15,0.6,0.96,-0.07,0.63,-0.19,0,0.41,1,78.9,78.9,0.33,0.33,2.22,152401,15297438,10,50
310,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,144258,14647427,90,0
513,-4.35,-1,19,0,1.88,1.25,0.69,0.96,0.42,0,0,1,100,100,0,0,-4.35,148028,18722261,0,50
459,1.66,1,19,13,0.54,0.69,-1.57,0.49,-0.92,0,0.64,1,89.5,70.9,0.4,0.34,1.63,149437,16232925,10,0
162,1.66,1,19,13,0.54,1,0.01,1.2,0.52,0,0.39,1,68.4,70.9,0.4,0.42,1.63,149259,12996831,10,70
455,3.99,1,19,18,1.04,1.1,0.41,1.48,0.77,0,0.02,1,94.7,94.7,0.16,0.23,3.53,145193,16078969,82,0
285,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,151095,14025701,70,82
347,-3.01,1,19,1,1.09,0.74,-0.01,0.19,-0.44,0,0.48,1,94.7,94.7,0.3,0.18,-2.59,144629,14805456,40,40
485,-0.69,1,19,5,0.6,1.71,1.72,1.48,1,0,0.04,1,68.4,79.9,0.5,0.48,-0.63,145502,17688248,10,50
225,-1.08,1,19,4,0.65,1.47,1.2,1.67,1.11,0,0.24,1,68.4,83.3,0.48,0.45,-1,151763,13694944,82,0
365,1.09,1,19,11,0.52,0.82,-0.91,0.67,-1.1,0,0.63,1,84.2,70.5,0.45,0.37,1.09,151963,15261476,82,0
268,1.37,1,19,12,0.53,1.01,0.12,0.9,-0.07,0,0.46,1,68.4,70,0.43,0.43,1.35,149262,13968963,90,0
38,1.37,1,19,12,0.53,0.99,0.01,0.87,-0.11,0,0.51,1,63.2,70,0.43,0.43,1.35,148375,11488247,10,0
122,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,148466,12397881,10,60
27,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,145910,11464283,10,0
85,-0.03,1,19,7,0.55,1.17,0.52,0.96,-0.01,0,0.4,1,57.9,74.1,0.51,0.45,0,147629,12204153,10,10
22,-0.69,1,19,5,0.6,0.93,-0.27,0.82,-0.48,0,0.64,1,78.9,79.9,0.5,0.33,-0.63,146279,11458488,10,0
355,1.37,1,19,12,0.53,1.09,0.49,1.04,0.27,0,0.33,1,63.2,70,0.43,0.45,1.35,151183,14888831,10,0
339,2.69,1,19,16,0.66,0.92,-0.02,0.61,-0.07,0,0.38,1,84.2,84.2,0.28,0.33,2.57,151564,14828839,82,0
403,1.66,1,19,13,0.54,0.82,-0.68,0.6,-0.52,0,0.5,1,68.4,70.9,0.4,0.37,1.63,152041,15566692,74,10
392,1.96,1,19,14,0.56,1.38,1.69,1.69,1.7,0,0.12,1,63.2,74,0.36,0.48,1.91,145182,15456587,10,60
50,0.82,1,19,10,0.52,1.4,1.72,1.45,1.68,0,0.17,1,63.2,71.5,0.47,0.52,0.82,150880,11561939,10,0
407,2.3,1,19,15,0.6,0.84,-0.77,0.58,-0.56,0,0.55,1,73.7,78.9,0.33,0.37,2.22,145447,15601889,10,0
473,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,148667,16328035,82,0
115,1.96,1,19,14,0.56,0.96,-0.03,0.87,-0.32,0,0.38,1,84.2,74,0.36,0.41,1.91,144312,12337919,82,50
126,-0.35,1,19,6,0.57,0.86,-0.4,0.72,-0.52,0,0.57,1,78.9,76.6,0.51,0.36,-0.3,143447,12531529,82,50
250,3.2,1,19,17,0.77,0.93,0.04,0.55,-0.02,0,0.33,1,89.5,89.5,0.23,0.29,2.99,151022,13910647,90,70
126,-0.35,1,19,6,0.57,0.6,-1.32,0.46,-1.33,0,0.72,1,100,76.6,0.51,0.34,-0.3,152161,12488887,10,20
154,0.26,1,19,8,0.54,0.78,-0.95,0.65,-0.72,0,0.63,1,84.2,73.3,0.5,0.38,0.28,149746,13002147,50,0
477,-2.13,1,19,2,0.83,1,0.14,0.66,-0.08,0,0.46,1,89.5,89.5,0.4,0.27,-1.94,147916,17134889,82,0
357,3.99,1,19,18,1.04,0.99,0.28,0.59,0.13,0,0.2,1,94.7,94.7,0.16,0.22,3.53,143337,15045803,50,0
85,-0.03,1,19,7,0.55,1.14,0.75,1.07,0.31,0,0.36,1,63.2,74.1,0.51,0.45,0,152226,12204757,10,0
355,2.3,1,19,15,0.6,1.24,0.94,1.68,0.91,0,0.02,1,78.9,78.9,0.33,0.43,2.22,151140,14831562,10,0
282,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,146647,14018365,82,0
374,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,151972,15405990,82,0
281,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,143003,14027402,90,0
401,2.3,1,19,15,0.6,0.96,-0.08,0.68,-0.11,0,0.45,1,78.9,78.9,0.33,0.37,2.22,152445,15567737,82,0
362,1.96,1,19,14,0.56,1.24,0.94,1.39,0.77,0,0.2,1,63.2,74,0.36,0.47,1.91,143844,15045803,82,0
149,1.96,1,19,14,0.56,0.94,-0.2,0.7,-0.26,0,0.45,1,78.9,74,0.36,0.38,1.91,148556,12983098,82,10
190,3.99,1,19,18,1.04,0.92,0.2,0.43,-0.04,0,0.27,1,94.7,94.7,0.16,0.21,3.53,149256,13124676,82,0
142,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,146756,12889415,82,0
406,3.2,1,19,17,0.77,1.17,0.51,1.82,1.11,0,-0.02,1,89.5,89.5,0.23,0.31,2.99,147508,15631516,10,60
14,-3.01,1,19,1,1.09,0.74,-0.09,0.19,-0.4,0,0.51,1,94.7,94.7,0.3,0.18,-2.59,144352,11379510,80,50
307,2.69,1,19,16,0.66,1.08,0.31,0.99,-0.01,0,0.26,1,84.2,84.2,0.28,0.36,2.57,144914,14641399,82,10
8,3.99,1,19,18,1.04,0.99,0.28,0.59,0.13,0,0.2,1,94.7,94.7,0.16,0.22,3.53,150909,11254939,10,0
113,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,143206,12360430,70,0
466,-0.69,1,19,5,0.6,0.85,-0.35,0.78,-0.7,0,0.64,1,73.7,79.9,0.5,0.4,-0.63,152488,16182847,80,0
92,-1.54,1,19,3,0.71,0.92,-0.1,0.61,-0.43,0,0.56,1,84.2,86.4,0.45,0.29,-1.43,152175,12256412,70,40
402,1.66,1,19,13,0.54,1.25,1.09,1.25,0.63,0,0.18,1,57.9,70.9,0.4,0.47,1.63,152027,15577430,0,0
3,-2.13,1,19,2,0.83,0.98,0.15,0.59,-0.08,0,0.44,1,89.5,89.5,0.4,0.27,-1.94,144706,10461701,10,0
410,0.82,1,19,10,0.52,0.79,-0.82,0.69,-0.83,0,0.62,1,73.7,71.5,0.47,0.39,0.82,146222,15601889,10,50
196,3.99,1,19,18,1.04,0.92,0.2,0.43,-0.04,0,0.27,1,94.7,94.7,0.16,0.21,3.53,149749,13178466,82,0
384,3.2,1,19,17,0.77,0.92,-0.09,0.61,-0.22,0,0.35,1,89.5,89.5,0.23,0.31,2.99,144810,15438856,82,0
491,0.26,1,19,8,0.54,1.29,1.09,1.15,0.54,0,0.33,1,47.4,73.3,0.5,0.49,0.28,150543,18048374,82,0
387,1.37,1,19,12,0.53,1.22,0.97,1.25,0.58,0,0.32,1,63.2,70,0.43,0.47,1.35,148662,15443272,10,50
377,1.37,1,19,12,0.53,0.56,-2.32,0.42,-1.25,0,0.77,1,94.7,70,0.43,0.31,1.35,146723,15398374,82,0
457,3.99,1,19,18,1.04,0.95,0.23,0.49,-0.05,0,0.33,1,94.7,94.7,0.16,0.21,3.53,145193,16182847,10,50
85,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,145948,12204757,70,80
431,1.96,1,19,14,0.56,0.9,-0.36,0.99,0.14,0,0.44,1,84.2,74,0.36,0.39,1.91,145487,15826902,10,80
332,0.55,1,19,9,0.53,1.27,1.25,1.14,0.43,0,0.25,1,57.9,72.5,0.49,0.49,0.56,148027,14777541,90,0
291,1.96,1,19,14,0.56,1.06,0.28,1.33,0.54,0,0.31,1,73.7,74,0.36,0.41,1.91,143916,14179768,80,0
445,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,152424,15929795,82,0
94,3.99,1,19,18,1.04,0.99,0.28,0.58,0.13,0,0.2,1,94.7,94.7,0.16,0.22,3.53,144194,12269654,80,0
355,3.2,1,19,17,0.77,0.89,-0.01,0.49,-0.01,0,0.33,1,89.5,89.5,0.23,0.28,2.99,151907,14831856,0,0
380,1.96,1,19,14,0.56,0.9,-0.38,0.7,-0.32,0,0.46,1,84.2,74,0.36,0.38,1.91,146436,15444538,82,0
70,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,145967,12122556,70,40
69,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,145952,12125849,10,70
527,-2.13,1,19,2,0.83,0.49,-1.01,0.19,-0.65,0,0.72,1,94.7,89.5,0.4,0.19,-1.94,147319,20033419,10,80
419,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,143791,15716643,10,0
260,-0.69,1,19,5,0.6,0.77,-0.71,0.78,-0.59,0,0.55,1,84.2,79.9,0.5,0.38,-0.63,149190,13956973,0,0
446,3.99,1,19,18,1.04,0.95,0.23,0.49,-0.05,0,0.37,1,94.7,94.7,0.16,0.21,3.53,152438,16002768,74,0
360,-3.01,1,19,1,1.09,0.79,-0.09,0.19,-0.41,0,0.51,1,94.7,94.7,0.3,0.18,-2.59,143089,15118355,82,0
230,1.09,1,19,11,0.52,1.36,1.72,1.41,1.13,0,0.14,1,57.9,70.5,0.45,0.51,1.09,152415,13783432,0,0
414,1.37,1,19,12,0.53,0.92,-0.26,1.11,0.44,0,0.4,1,73.7,70,0.43,0.43,1.35,152386,15757404,74,0
394,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,143078,15459748,82,50
340,1.09,1,19,11,0.52,1.09,0.38,0.92,0.24,0,0.45,1,63.2,70.5,0.45,0.46,1.09,151549,14799774,90,0
514,1.37,1,19,12,0.53,1.09,0.54,1.14,0.52,0,0.31,1,68.4,70,0.43,0.45,1.35,147664,18735568,10,0
448,1.66,1,19,13,0.54,1.14,0.62,1.11,0.38,0,0.37,1,73.7,70.9,0.4,0.45,1.63,152445,16002768,0,0
209,3.99,1,19,18,1.04,1.1,0.42,1.04,0.51,0,0.09,1,94.7,94.7,0.16,0.24,3.53,149883,13194402,10,82
236,1.09,1,19,11,0.52,1.33,1.55,1.6,1.07,0,0.17,1,52.6,70.5,0.45,0.49,1.09,144368,13849409,10,0
344,3.99,1,19,18,1.04,0.95,0.23,0.49,0.07,0,0.24,1,94.7,94.7,0.16,0.21,3.53,151564,14804212,82,0
164,-2.13,1,19,2,0.83,0.81,-0.12,0.43,-0.44,0,0.55,1,89.5,89.5,0.4,0.27,-1.94,146234,13065521,82,0
114,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,148466,12329126,70,0
370,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,151969,15288781,0,0
516,1.96,1,19,14,0.56,0.88,-0.53,0.63,-0.44,0,0.5,1,84.2,74,0.36,0.36,1.91,146777,19688938,10,0
255,2.3,1,19,15,0.6,0.82,-0.64,0.53,-0.48,0,0.48,1,68.4,78.9,0.33,0.34,2.22,146231,13955241,82,0
512,1.09,1,19,11,0.52,1.18,0.9,1.05,0.28,0,0.3,1,63.2,70.5,0.45,0.47,1.09,152016,18941885,10,0
415,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,144339,15726460,10,50
147,3.99,1,19,18,1.04,1.07,0.37,1.04,0.51,0,0.16,1,94.7,94.7,0.16,0.23,3.53,143602,12957755,90,0
377,1.37,1,19,12,0.53,1.26,1.15,1.18,0.81,0,0.31,1,57.9,70,0.43,0.48,1.35,150543,15405990,10,0
380,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,143769,15443051,10,0
503,2.69,1,19,16,0.66,0.76,-0.31,0.27,-0.31,0,0.44,1,84.2,84.2,0.28,0.31,2.57,145703,18583482,10,50
334,3.2,1,19,17,0.77,0.49,-1.88,0.27,-1.02,0,0.72,1,94.7,89.5,0.23,0.23,2.99,144927,14741024,50,0
477,5.25,0,19,19,1.85,1.03,0.3,0.73,0.23,0,0,1,100,100,0,0,5.25,145853,17195497,60,50
394,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,144299,15456587,82,0
76,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,152194,12149780,70,80
261,2.3,1,19,15,0.6,0.95,-0.08,0.7,-0.22,0,0.41,1,68.4,78.9,0.33,0.42,2.22,146822,13944045,50,0
388,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,152048,15443272,80,0
212,-4.35,-1,19,0,1.88,1,0,1,0,0,0,1,100,100,0,0,-4.35,146924,13237209,82,0
181,3.2,1,19,17,0.77,1.11,0.41,0.98,0.38,0,0.09,1,89.5,89.5,0.23,0.33,2.99,149756,13091557,82,50
409,3.2,1,19,17,0.77,0.96,0.07,0.58,-0.02,0,0.31,1,89.5,89.5,0.23,0.31,2.99,145507,15614425,10,0
232,-0.69,1,19,5,0.6,1.47,1.01,1.63,1.06,0,0.24,1,68.4,79.9,0.5,0.45,-0.63,148397,13783432,82,0
333,1.66,1,19,13,0.54,1.16,0.9,1.04,0.24,0,0.27,1,63.2,70.9,0.4,0.47,1.63,146240,14735180,10,80
247,-1.54,1,19,3,0.71,0.5,-1.01,0.27,-0.75,0,0.77,1,94.7,86.4,0.45,0.19,-1.43,148453,13938983,10,0
12,1.37,1,19,12,0.53,0.99,0.02,1.34,0.77,0,0.38,1,73.7,70,0.43,0.43,1.35,152141,11315776,82,0
453,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,144606,16033531,80,0
245,3.99,1,19,18,1.04,1.1,0.42,1.04,0.51,0,0.14,1,94.7,94.7,0.16,0.24,3.53,150444,13934791,82,0
61,1.96,1,19,14,0.56,0.79,-0.93,0.62,-0.65,0,0.59,1,78.9,74,0.36,0.38,1.91,152310,11926708,80,0
281,2.69,1,19,16,0.66,1.08,0.31,0.88,0.2,0,0.21,1,84.2,84.2,0.28,0.36,2.57,143003,14014866,82,0
510,-1.08,1,19,4,0.65,1.4,1.1,2.15,2.58,0,-0.04,1,68.4,83.3,0.48,0.46,-1,151003,19159374,10,60
334,-2.13,1,19,2,0.83,0.92,0.02,0.43,-0.08,0,0.57,1,89.5,89.5,0.4,0.27,-1.94,151549,14764385,82,0
399,1.96,1,19,14,0.56,1.16,0.6,1.06,0.27,0,0.37,1,73.7,74,0.36,0.44,1.91,152427,15561143,10,0
308,1.96,1,19,14,0.56,0.97,-0.01,1.31,0.67,0,0.4,1,78.9,74,0.36,0.38,1.91,145573,14657252,80,50
54,1.66,1,19,13,0.54,0.7,-2.55,0.57,-0.99,0,0.62,1,78.9,70.9,0.4,0.36,1.63,148565,11777095,82,40
376,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,152048,15412881,82,0
366,2.3,1,19,15,0.6,0.85,-0.4,0.56,-0.46,0,0.46,1,73.7,78.9,0.33,0.36,2.22,152421,15251969,82,10
271,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,146680,14004747,10,0
275,0.55,1,19,9,0.53,1.52,2.76,1.48,1.16,0,-0.02,1,52.6,72.5,0.49,0.57,0.56,145570,13992597,82,0
51,-1.54,1,19,3,0.71,0.5,-1.25,0.27,-1.02,0,0.72,1,94.7,86.4,0.45,0.26,-1.43,144352,11557699,70,80
319,5.25,0,19,19,1.85,1,0,1,0,0,0,1,100,100,0,0,5.25,143913,14724294,90,0
470,-0.69,1,19,5,0.6,0.86,-0.4,0.69,-0.65,0,0.63,1,73.7,79.9,0.5,0.37,-0.63,152488,16606868,10,0
212,0.26,1,19,8,0.54,1.2,0.84,1.18,0.62,0,0.36,1,68.4,73.3,0.5,0.47,0.28,150078,13237209,10,0
492,0.55,1,19,9,0.53,1.71,2.4,1.71,2.21,0,0.01,1,52.6,72.5,0.49,0.56,0.56,147626,17880351,82,0
