Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
439,1.388,1,36,21,0.3716,1.38,2.24,1.37,1.32,0.0018,0.08,1,50,68.5,0.41,0.53,1.3804,145036,15929795,10,50
234,0.9796,1,36,18,0.3681,0.87,-0.94,0.82,-0.87,0.0017,0.54,1,75,67.7,0.42,0.43,0.9804,151997,13860542,10,0
417,1.115,1,36,19,0.3679,1.37,2.41,1.37,1.62,0.0018,0.11,1,41.7,67.5,0.42,0.53,1.1131,147707,15716643,82,10
491,0.9796,1,36,18,0.3681,0.77,-2.47,0.75,-1.56,0.0017,0.63,1,83.3,67.7,0.42,0.39,0.9804,149430,18104347,82,40
368,2.474,1,36,28,0.4314,1.06,0.31,0.97,0.15,0.0022,0.25,1,75,79.3,0.35,0.41,2.4337,149775,15288781,80,50
439,4.9905,1,36,35,1.0323,0.92,0.07,1.05,0.27,0.003,0.24,1,97.2,97.2,0.16,0.16,4.5222,144341,16004760,10,50
210,2.474,1,36,28,0.4314,1.32,1.7,1.84,1.81,0.0022,0.11,1,63.9,79.3,0.35,0.47,2.4337,151182,13193473,82,0
130,2.474,1,36,28,0.4314,1.14,0.64,1.08,0.44,0.0022,0.23,1,72.2,79.3,0.35,0.41,2.4337,148576,12531529,82,0
129,1.6697,1,36,23,0.3798,0.87,-0.84,0.78,-1.01,0.0019,0.55,1,69.4,69.8,0.4,0.43,1.6555,148558,12452874,82,0
161,0.2846,1,36,13,0.3824,0.83,-1.43,0.67,-1.24,0.0015,0.58,1,83.3,71.7,0.41,0.35,0.2998,143215,13015699,10,50
405,3.1266,1,36,31,0.5106,0.85,-0.28,0.67,-0.38,0.0024,0.45,1,88.9,86.6,0.3,0.3,3.0492,147213,15614425,50,10
340,2.2946,1,36,27,0.4159,0.92,-0.21,0.91,-0.18,0.0022,0.39,1,75,77,0.37,0.4,2.2615,143235,14805588,82,50
177,3.7612,1,36,33,0.6292,0.99,0.09,0.79,-0.08,0.0026,0.22,1,86.1,91.6,0.25,0.3,3.6193,152043,13091557,50,80
472,1.5273,1,36,22,0.3751,1.03,0.29,0.96,-0.13,0.0019,0.4,1,61.1,69.1,0.41,0.47,1.5165,148026,17125987,10,0
17,0.7076,1,36,16,0.3705,1.14,0.83,1.24,1.25,0.0016,0.25,1,66.7,69,0.42,0.48,0.7138,146498,11379944,10,82
231,-0.1794,1,36,10,0.407,1.41,1.79,1.84,2.2,0.0014,-0.04,1,63.9,75.3,0.39,0.49,-0.1521,150486,13759329,10,10
403,2.474,1,36,28,0.4314,0.94,-0.12,0.78,-0.5,0.0022,0.41,1,77.8,79.3,0.35,0.37,2.4337,145489,15601889,10,60
82,0.2846,1,36,13,0.3824,1.37,1.62,1.38,1.32,0.0015,0.08,1,55.6,71.7,0.41,0.5,0.2998,151879,12149462,10,0
155,-0.5319,1,36,8,0.4793,1.19,0.43,1.12,0.51,0.0013,0.25,1,83.3,84.1,0.32,0.36,-0.317,148490,13009540,82,0
501,1.115,1,36,19,0.3679,1.38,2.35,1.41,2.05,0.0018,0.09,1,47.2,67.5,0.42,0.53,1.1131,149990,19380232,82,40
157,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,146039,13015699,82,0
111,-1.8276,1,36,3,0.6298,0.76,-0.38,0.32,-0.77,0.0012,0.5,1,91.7,91.7,0.26,0.23,-1.3769,149103,12325201,82,0
441,3.1266,1,36,31,0.5106,0.86,-0.26,0.56,-0.61,0.0024,0.43,1,88.9,86.6,0.3,0.31,3.0492,150604,15999475,90,0
498,-1.8276,1,36,3,0.6298,1.01,0.16,0.47,-0.51,0.0012,0.05,1,91.7,91.7,0.26,0.25,-1.6867,144265,18628893,90,70
87,3.4111,1,36,32,0.558,0.98,0.09,0.79,-0.13,0.0025,0.32,1,86.1,89,0.29,0.32,3.3094,147918,12203823,60,0
419,2.474,1,36,28,0.4314,0.92,-0.36,0.83,-0.12,0.0022,0.47,1,77.8,79.3,0.35,0.38,2.4337,152423,15812049,10,50
424,2.474,1,36,28,0.4314,0.88,-0.42,0.71,-0.67,0.0022,0.48,1,80.6,79.3,0.35,0.36,2.4337,145458,15822443,10,50
352,2.2946,1,36,27,0.4159,0.86,-0.47,0.73,-0.61,0.0022,0.48,1,80.6,77,0.37,0.36,2.2615,151454,14888831,82,0
300,2.2946,1,36,27,0.4159,0.85,-0.44,0.61,-0.74,0.0022,0.48,1,77.8,77,0.37,0.38,2.2615,151597,14566818,82,0
347,-3.0533,1,36,1,1.0322,0.73,0.07,0.17,-0.53,0.0011,0.38,1,97.2,97.2,0.16,0.14,-2.5825,147055,14804212,82,0
342,2.2946,1,36,27,0.4159,1.19,0.79,1.02,0.12,0.0022,0.24,1,75,77,0.37,0.42,2.2615,145894,14790343,82,10
493,3.1266,1,36,31,0.5106,0.79,-0.45,0.41,-0.72,0.0024,0.49,1,88.9,86.4,0.32,0.29,2.8223,145401,18583482,50,0
402,0.1361,1,36,12,0.3889,1.13,0.8,1.22,0.89,0.0015,0.22,1,66.7,72.8,0.41,0.46,0.1548,148396,15561143,82,0
233,2.6685,1,36,29,0.4511,0.87,-0.57,0.69,-0.74,0.0023,0.5,1,80.6,81.6,0.34,0.35,2.6192,146962,13783165,10,50
178,2.2946,1,36,27,0.4159,1.03,0.23,0.99,0.23,0.0022,0.34,1,75,77,0.37,0.42,2.2615,147769,13106570,82,0
457,-0.1794,1,36,10,0.407,0.82,-0.89,0.71,-0.9,0.0014,0.53,1,80.6,75.3,0.39,0.36,-0.1521,146920,16078969,10,0
381,0.5694,1,36,15,0.3733,1.39,2.48,2.21,3.6,0.0016,0.01,1,55.6,69.8,0.42,0.53,0.5784,152029,15438031,10,0
43,-0.1794,1,36,10,0.407,1.08,0.46,1.31,1.23,0.0014,0.28,1,69.4,75.3,0.39,0.41,-0.1521,152228,11521635,80,50
443,1.388,1,36,21,0.3716,1.12,0.9,1.06,0.25,0.0018,0.34,1,61.1,68.5,0.41,0.48,1.3804,145036,16034716,10,0
370,3.7612,1,36,33,0.6292,0.83,-0.33,0.46,-0.75,0.0026,0.5,1,91.7,91.6,0.25,0.23,3.6193,144843,15376605,10,0
222,0.2846,1,36,13,0.3824,1.29,1.79,1.32,1.26,0.0015,0.13,1,55.6,71.7,0.41,0.5,0.2998,143919,13725912,82,0
500,0.1361,1,36,12,0.3889,1.15,0.99,1.25,1.11,0.0015,0.21,1,75,72.8,0.41,0.44,0.1548,148668,18389430,10,0
239,1.6697,1,36,23,0.3798,0.91,-0.6,0.83,-0.83,0.0019,0.53,1,72.2,69.8,0.4,0.41,1.6555,147505,13875930,10,0
101,0.8441,1,36,17,0.36870000000000003,0.96,-0.31,0.88,-0.4,0.0017,0.46,1,66.7,68.2,0.42,0.44,0.8476,143121,12313823,10,10
448,1.968,1,36,25,0.3937,1.07,0.46,1.05,0.25,0.002,0.37,1,61.1,72.6,0.39,0.46,1.9457,143306,15987361,10,0
23,0.1361,1,36,12,0.3889,1.49,2.66,1.56,1.96,0.0015,-0.01,1,52.8,72.8,0.41,0.53,0.1548,146498,11435763,10,0
400,1.115,1,36,19,0.3681,1,0.02,1.14,0.55,0.0018,0.37,1,69.4,67.5,0.42,0.44,1.1131,152388,15567737,10,0
344,3.1266,1,36,31,0.5106,1.25,1.08,2.02,1.62,0.0024,0.11,1,83.3,86.6,0.3,0.33,3.0492,143336,14803968,82,0
460,2.474,1,36,28,0.4314,0.88,-0.42,0.56,-0.8,0.0022,0.49,1,77.8,79.3,0.35,0.36,2.4337,144471,16087941,10,0
478,1.388,1,36,21,0.3716,1.38,2.35,1.37,1.51,0.0018,0.09,1,61.1,68.5,0.41,0.53,1.3804,148026,17342074,10,0
440,1.388,1,36,21,0.3716,1.12,0.97,1.11,0.77,0.0018,0.3,1,55.6,68.5,0.41,0.48,1.3804,147341,16034716,10,0
387,2.8834,1,36,30,0.4766,0.98,0.07,0.79,-0.36,0.0023,0.38,1,80.6,84.1,0.32,0.35,2.8223,145187,15444538,50,50
302,1.115,1,36,19,0.3679,0.88,-0.92,0.94,-0.08,0.0018,0.52,1,77.8,67.5,0.42,0.42,1.1131,147925,14636883,82,0
3,0.4287,1,36,14,0.3772,0.99,0.04,0.99,0.01,0.0015,0.45,1,66.7,70.8,0.42,0.44,0.4407,151307,10461701,10,0
440,2.1268,1,36,26,0.4036,1,0.08,1.03,0.12,0.0021,0.4,1,75,74.7,0.38,0.42,2.0996,145458,15972429,60,50
130,1.2508,1,36,20,0.3693,0.89,-0.78,0.85,-0.69,0.0018,0.53,1,75,68,0.42,0.42,1.2461,145282,12647977,82,0
90,-1.4771,1,36,3,0.6298,0.88,-0.11,0.64,-0.33,0.0012,0.44,1,88.9,91.7,0.26,0.29,-1.6867,149240,12204757,10,0
78,0.5694,1,36,15,0.3733,0.96,-0.35,0.88,-0.56,0.0016,0.46,1,66.7,69.8,0.42,0.45,0.5784,152279,12155772,0,0
201,4.2308,1,36,34,0.7511,0.95,-0.07,0.89,-0.08,0.0027,0.26,1,94.4,94.4,0.21,0.23,4.008,146237,13173960,82,50
505,-3.0533,1,36,1,1.0322,0.98,0.29,0.47,-0.14,0.0011,0.26,1,97.2,97.2,0.16,0.17,-2.5825,147813,18941885,82,0
210,2.474,1,36,28,0.4314,1.32,1.56,1.36,1.65,0.0022,0.14,1,58.3,79.3,0.35,0.47,2.4337,149775,13194402,82,0
61,1.2508,1,36,20,0.3693,1.39,2.52,1.38,1.73,0.0018,0.09,1,44.4,68,0.42,0.52,1.2461,151850,11980192,10,0
361,3.7612,1,36,33,0.6292,0.83,-0.23,0.48,-0.62,0.0026,0.43,1,91.7,91.6,0.25,0.25,3.6193,150588,15160289,10,0
451,3.1266,1,36,31,0.5106,0.83,-0.42,0.54,-0.72,0.0024,0.47,1,88.9,86.6,0.3,0.31,3.0492,145569,16175123,10,50
519,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,151979,19549326,60,0
470,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,152472,16303695,0,0
393,1.388,1,36,21,0.3716,0.82,-1.33,0.8,-1.27,0.0018,0.59,1,77.8,68.5,0.41,0.41,1.3804,152347,15456587,10,0
415,2.6685,1,36,29,0.4511,0.85,-0.44,0.54,-0.73,0.0023,0.49,1,80.6,81.6,0.34,0.36,2.6192,151077,15757404,10,0
88,3.4111,1,36,32,0.558,0.98,0.16,0.36,-0.61,0.0025,0.39,1,91.7,89,0.28,0.23,3.3094,146230,12219231,82,0
23,3.1266,1,36,31,0.5106,1.13,0.4,0.76,-0.07,0.0024,0.22,1,86.1,86.6,0.3,0.31,3.0492,151566,11399538,10,0
409,2.1268,1,36,26,0.4036,0.88,-0.88,0.75,-0.83,0.0021,0.55,1,72.2,74.7,0.38,0.39,2.0996,152403,15587819,10,0
288,-0.0181,1,36,11,0.397,1.48,2.69,1.48,1.59,0.0014,0.02,1,41.7,74,0.4,0.53,0.0046,145475,14305127,82,0
432,0.9796,1,36,18,0.3681,0.77,-1.96,0.59,-1.56,0.0017,0.66,1,75,67.7,0.42,0.39,0.9804,152413,15883450,80,0
187,-0.0181,1,36,11,0.397,1.7,3.24,1.88,4.39,0.0014,-0.29,1,55.6,74,0.4,0.56,0.0046,145069,13161628,70,80
81,2.474,1,36,28,0.4314,0.92,-0.3,0.8,-0.5,0.0022,0.45,1,80.6,79.3,0.35,0.34,2.4337,152184,12143413,10,80
483,1.115,1,36,19,0.3681,1.38,2.07,1.39,1.32,0.0018,0.11,1,47.2,67.5,0.42,0.51,1.1131,148833,17783240,82,40
395,3.7612,1,36,33,0.6292,0.95,0.05,1.09,0.44,0.0026,0.37,1,91.7,91.6,0.25,0.25,3.6193,146779,15548414,10,50
366,-3.0533,1,36,1,1.0322,0.98,0.31,0.36,0.13,0.0011,0.24,1,97.2,97.2,0.16,0.16,-2.5825,147055,15226255,90,43
267,3.7612,1,36,33,0.6292,0.86,-0.22,0.74,-0.13,0.0026,0.34,1,91.7,91.6,0.25,0.27,3.6193,145181,13986341,90,0
87,0.2846,1,36,13,0.3824,1.31,1.3,1.31,1.28,0.0015,0.17,1,61.1,71.7,0.41,0.49,0.2998,151879,12170704,82,0
422,2.6685,1,36,29,0.4511,0.98,0.07,0.55,-0.64,0.0023,0.38,1,75,81.6,0.34,0.36,2.6192,146725,15812073,40,0
252,1.5273,1,36,22,0.3751,1.2,1.32,1.19,1.09,0.0019,0.2,1,66.7,69.1,0.41,0.48,1.5165,151628,13923161,82,0
417,4.2308,1,36,34,0.7511,0.92,-0.21,0.83,-0.16,0.0027,0.24,1,94.4,94.4,0.21,0.24,4.008,146269,15757404,10,80
387,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,144341,15451356,10,70
418,4.2308,1,36,34,0.7511,0.84,0.01,0.48,-0.35,0.0027,0.4,1,94.4,94.4,0.21,0.2,4.008,143377,15826902,90,0
336,2.2946,1,36,27,0.4159,0.92,-0.3,0.73,-0.64,0.0022,0.46,1,75,77,0.37,0.37,2.2615,145598,14750279,82,0
82,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,145950,12144924,70,10
175,1.388,1,36,21,0.3716,1.12,0.81,1.07,0.44,0.0018,0.33,1,61.1,68.5,0.41,0.47,1.3804,150568,13099167,10,0
230,0.2846,1,36,13,0.3824,1.69,2.93,1.48,1.95,0.0015,-0.09,1,52.8,71.7,0.41,0.54,0.2998,150387,13846345,10,0
331,3.4111,1,36,32,0.558,0.91,-0.16,0.83,-0.13,0.0025,0.23,1,91.7,89,0.28,0.28,3.3094,143365,14764067,10,0
312,2.6685,1,36,29,0.4511,1.03,0.27,0.76,-0.12,0.0023,0.34,1,77.8,81.6,0.34,0.36,2.6192,143008,14670569,10,0
339,3.7612,1,36,33,0.6292,1.02,0.19,0.36,-0.67,0.0026,0.38,1,91.7,91.6,0.25,0.24,3.6193,146698,14799774,82,0
164,0.9796,1,36,18,0.3681,0.87,-0.92,0.82,-0.92,0.0017,0.53,1,75,67.7,0.42,0.42,0.9804,143527,13000810,82,50
121,3.1266,1,36,31,0.5106,0.81,-0.48,0.51,-0.92,0.0024,0.51,1,88.9,86.4,0.32,0.3,2.8223,142980,12397881,90,40
162,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,144016,13002147,82,0
325,-0.1794,1,36,10,0.407,1.12,0.66,1.12,0.51,0.0014,0.29,1,69.4,75.3,0.39,0.41,-0.1521,145581,14747316,82,0
288,1.8161,1,36,24,0.3859,1.07,0.44,1.14,0.58,0.002,0.3,1,69.4,71,0.39,0.46,1.7982,143588,14265540,82,0
282,3.4111,1,36,32,0.558,0.8,-0.34,0.46,-0.69,0.0025,0.46,1,91.7,89,0.28,0.24,3.3094,151909,14062356,82,0
435,0.1361,1,36,12,0.3889,1.21,1.32,1.45,1.96,0.0015,0.22,1,69.4,72.8,0.41,0.49,0.1548,152443,15879240,10,0
392,2.8834,1,36,30,0.4766,1.03,0.23,0.89,-0.25,0.0023,0.35,1,80.6,84.1,0.32,0.34,2.8223,143775,15456587,10,0
408,0.4287,1,36,14,0.3772,1,0.02,0.91,-0.4,0.0015,0.39,1,66.7,70.8,0.42,0.45,0.4407,144812,15588246,10,0
314,2.1268,1,36,26,0.4036,1.15,0.92,1.15,0.58,0.0021,0.23,1,75,74.7,0.38,0.46,2.0996,145581,14628848,82,0
367,2.8834,1,36,30,0.4766,1,0.11,1,0.05,0.0023,0.28,1,83.3,84.1,0.32,0.35,2.8223,149258,15376605,82,0
174,-1.8276,1,36,3,0.6298,1.21,1.05,1.26,0.76,0.0012,0.21,1,91.7,91.7,0.26,0.29,-1.6867,146789,13078860,82,0
377,1.8161,1,36,24,0.3859,0.84,-1.23,0.61,-1.2,0.002,0.54,1,75,71,0.39,0.37,1.7982,151185,15451356,82,0
438,1.968,1,36,25,0.3937,1,0.01,0.98,0.01,0.002,0.42,1,72.2,72.6,0.39,0.43,1.9457,146725,15879240,80,50
468,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,144341,16303695,82,10
372,1.8161,1,36,24,0.3859,1.07,0.58,1.24,0.92,0.002,0.25,1,69.4,71,0.39,0.45,1.7982,147429,15395324,60,80
380,3.1266,1,36,31,0.5106,1.07,0.3,0.72,-0.22,0.0024,0.31,1,83.3,86.6,0.3,0.34,3.0492,147899,15443272,82,0
429,3.1266,1,36,31,0.5106,1.14,0.4,0.82,-0.04,0.0024,0.22,1,88.9,86.6,0.3,0.32,3.0492,144279,15789756,10,50
94,-1.4771,1,36,3,0.5594,0.98,0.11,0.87,-0.08,0.0012,0.43,1,91.7,89,0.28,0.28,-1.6867,143184,12240575,82,50
513,4.2308,1,36,34,0.7511,0.83,-0.17,0.43,-0.28,0.0027,0.39,1,94.4,94.4,0.21,0.2,4.008,146134,19549326,10,0
296,2.1268,1,36,26,0.4036,1.15,0.85,1.02,0.18,0.0021,0.24,1,69.4,74.7,0.38,0.45,2.0996,146672,14566486,82,0
267,3.1266,1,36,31,0.5106,0.77,-0.45,0.46,-0.73,0.0024,0.48,1,88.9,86.6,0.3,0.3,3.0492,152453,13973452,80,50
507,3.1266,1,36,31,0.5106,0.85,-0.22,0.56,-0.51,0.0024,0.41,1,88.9,86.6,0.3,0.3,3.0492,150604,18722261,90,0
149,-1.8276,1,36,3,0.6298,1.21,1.26,1.24,0.71,0.0012,0.21,1,91.7,91.7,0.26,0.29,-1.6867,147125,12957755,80,70
34,0.1361,1,36,12,0.3889,1.08,0.49,1.22,0.86,0.0015,0.31,1,75,72.8,0.41,0.46,0.1548,147761,11483040,70,0
85,3.4111,1,36,32,0.558,1.19,0.42,1.15,0.64,0.0025,0.16,1,86.1,89,0.28,0.31,3.3094,148468,12203823,10,0
303,2.1268,1,36,26,0.4036,1.15,0.93,1.18,0.64,0.0021,0.2,1,75,74.7,0.38,0.44,2.0996,150486,14634635,70,50
148,0.7076,1,36,16,0.3705,1.22,1.42,1.5,2.11,0.0016,0.2,1,63.9,69,0.42,0.49,0.7138,143594,12977942,82,0
370,3.7612,1,36,33,0.6292,0.83,-0.33,0.44,-0.63,0.0026,0.47,1,91.7,91.6,0.25,0.23,3.6193,150066,15297438,82,0
375,2.1268,1,36,26,0.4036,1,0.04,0.72,-0.59,0.0021,0.41,1,75,74.7,0.38,0.36,2.0996,146951,15398374,82,0
469,1.5273,1,36,22,0.3751,1.12,0.76,1.05,0.27,0.0019,0.33,1,72.2,69.1,0.41,0.47,1.5165,145864,16298012,82,0
22,1.2508,1,36,20,0.3693,1.15,1.1,1.09,0.53,0.0018,0.3,1,55.6,68,0.42,0.48,1.2461,145885,11339225,10,20
471,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,147606,16494636,82,40
498,-1.8276,1,36,3,0.5594,0.8,-0.39,0.39,-0.77,0.0012,0.5,1,91.7,89,0.28,0.27,-1.6867,148455,18548113,10,0
310,2.1268,1,36,26,0.4036,1,0.02,0.84,-0.53,0.0021,0.39,1,75,74.7,0.38,0.4,2.0996,150422,14651750,90,0
316,4.2308,1,36,34,0.7511,0.87,-0.17,0.66,-0.38,0.0027,0.4,1,94.4,94.4,0.21,0.2,4.008,148292,14724294,80,0
467,1.968,1,36,25,0.3937,1.06,0.42,1.05,0.25,0.002,0.35,1,58.3,72.6,0.39,0.45,1.9457,144136,16352238,50,0
275,2.8834,1,36,30,0.4766,1.03,0.22,0.72,-0.73,0.0023,0.32,1,83.3,84.1,0.32,0.34,2.8223,147679,14032228,0,0
321,2.2946,1,36,27,0.4159,0.81,-0.89,0.69,-1.1,0.0022,0.57,1,77.8,77,0.37,0.4,2.2615,145740,14724294,82,0
357,2.474,1,36,28,0.4314,0.91,-0.32,0.8,-0.78,0.0022,0.46,1,75,79.3,0.35,0.37,2.4337,145039,15045803,10,50
452,2.2946,1,36,27,0.4159,0.97,-0.05,0.78,-0.57,0.0022,0.44,1,75,77,0.37,0.38,2.2615,146722,16209052,10,0
445,3.1266,1,36,31,0.5106,0.93,-0.09,0.85,-0.08,0.0024,0.33,1,88.9,86.6,0.3,0.3,3.0492,143365,15972429,82,50
32,-0.3498,1,36,8,0.4194,1.15,0.89,1.33,1.13,0.0014,0.21,1,63.9,76.9,0.38,0.43,-0.4922,144977,11483040,80,50
143,0.7076,1,36,16,0.3705,1.59,3.69,1.67,2.76,0.0016,-0.06,1,52.8,69,0.42,0.55,0.7138,143133,12889415,70,80
484,0.1361,1,36,12,0.3889,1.45,2.22,2.24,3.56,0.0015,-0.14,1,58.3,72.8,0.41,0.51,0.1548,152490,17134889,10,80
518,0.7076,1,36,16,0.3705,1.3,2.64,1.37,1.79,0.0016,0.14,1,58.3,69,0.42,0.54,0.7138,146194,20033419,10,20
187,2.2946,1,36,27,0.4159,1.14,0.67,1.08,0.44,0.0022,0.22,1,77.8,77,0.37,0.41,2.2615,149261,13161628,82,0
483,0.4287,1,36,14,0.3772,1.06,0.38,1.1,0.77,0.0015,0.32,1,75,70.8,0.42,0.43,0.4407,144136,17382726,82,0
404,2.8834,1,36,30,0.4766,1.03,0.27,0.66,-0.12,0.0023,0.3,1,83.3,84.1,0.32,0.37,2.8223,143775,15614425,90,50
492,3.1266,1,36,31,0.5106,1.12,0.43,0.85,-0.11,0.0024,0.28,1,83.3,86.6,0.3,0.34,3.0492,143713,18086640,50,50
353,3.4111,1,36,32,0.558,0.81,-0.48,0.46,-0.82,0.0025,0.5,1,91.7,89,0.28,0.27,3.3094,145569,14888831,80,50
148,-1.8276,1,36,3,0.6298,1.27,1.08,1.61,0.99,0.0012,0.21,1,91.7,91.7,0.26,0.29,-1.6867,148516,12957755,10,0
188,0.4287,1,36,14,0.3772,0.77,-1.97,0.73,-2.13,0.0015,0.72,1,83.3,70.8,0.42,0.34,0.4407,149748,13124676,10,0
312,2.6685,1,36,29,0.4511,0.99,-0.05,0.94,0.12,0.0023,0.38,1,77.8,81.6,0.34,0.38,2.6192,149258,14645343,82,0
66,-0.0181,1,36,11,0.397,1.39,1.3,1.41,1.71,0.0014,0.08,1,77.8,74,0.4,0.46,0.0046,147401,12104868,80,80
442,4.9905,1,36,35,1.0323,0.86,0.07,0.61,-0.4,0.0029,0.39,1,97.2,97.2,0.16,0.14,4.5222,148215,15934845,82,70
507,3.1266,1,36,31,0.5106,0.84,-0.5,0.51,-0.94,0.0024,0.5,1,88.9,86.6,0.3,0.3,3.0492,150604,19380232,82,0
24,-0.3498,1,36,9,0.4194,1.08,0.46,1.12,0.49,0.0014,0.29,1,75,76.9,0.38,0.41,-0.4922,144522,11432160,10,0
17,0.7076,1,36,16,0.3705,1.08,0.49,0.97,-0.08,0.0016,0.36,1,63.9,69,0.42,0.46,0.7138,144897,11339225,80,0
327,3.7612,1,36,33,0.6292,0.87,-0.21,0.77,0.06,0.0026,0.32,1,91.7,91.6,0.25,0.28,3.6193,152043,14741024,80,0
71,0.5694,1,36,15,0.3733,1.08,0.67,1.08,0.32,0.0016,0.32,1,69.4,69.8,0.42,0.47,0.5784,145178,12122556,10,0
129,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,146039,12452874,80,0
65,-0.0181,1,36,11,0.397,1.31,1.77,1.41,1.65,0.0014,0.14,1,63.9,74,0.4,0.49,0.0046,148252,12083208,10,10
373,2.6685,1,36,29,0.4511,1.15,0.42,1,0.15,0.0023,0.24,1,75,81.6,0.34,0.4,2.6192,149091,15410595,50,0
164,1.6697,1,36,23,0.3798,0.97,-0.17,0.91,-0.26,0.0019,0.44,1,72.2,69.8,0.4,0.43,1.6555,145160,12996831,10,0
140,-4.3026,-1,36,0,1.8445,1,0,1,0,0,0,1,100,100,0,0,-4.3026,148516,12894397,0,0
