Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
308,1.93,1,18,13,0.57,1.17,0.68,1.16,0.47,0,0.21,1,66.7,73,0.35,0.45,1.88,143174,15580814,10,0
218,-1.5,1,18,3,0.75,0.37,-1.64,0.19,-1.31,0,0.87,1,100,86.6,0.52,0.19,-1.38,151484,14804603,0,0
408,1.33,1,18,11,0.54,0.8,-1.15,0.64,-0.77,0,0.62,1,88.9,68,0.42,0.38,1.32,148638,17015960,10,50
107,0.76,1,18,9,0.54,0.98,-0.1,0.83,-0.24,0,0.5,1,61.1,70.5,0.47,0.42,0.77,150044,13917242,10,50
420,-1.5,1,18,3,0.75,0.37,-1.64,0.19,-1.23,0,0.87,1,100,86.6,0.52,0.19,-1.38,148632,17113962,82,0
14,1.33,1,18,11,0.54,1.23,0.97,1.18,0.61,0,0.36,1,55.6,68,0.42,0.48,1.32,143435,13021982,10,0
125,1.62,1,18,12,0.55,0.84,-0.66,0.75,-0.24,0,0.44,1,77.8,69.9,0.38,0.42,1.59,145419,13975501,80,50
446,0.76,1,18,9,0.54,1.41,1.84,1.37,1.61,0,0.22,1,55.6,70.5,0.47,0.53,0.77,145461,17399793,10,0
325,-1.5,1,18,3,0.75,1.47,1.32,2.45,1.51,0,0.17,1,77.8,86.6,0.52,0.42,-1.38,145971,15682749,82,0
189,-2.14,1,18,2,0.86,1.24,0.56,0.86,0.14,0,0.42,1,83.3,89.7,0.47,0.3,-1.97,144589,14715031,80,70
503,0.76,1,18,9,0.54,1.41,2.16,1.97,1.88,0,0.05,1,44.4,70.5,0.47,0.52,0.77,150671,18764541,82,0
260,1.62,1,18,12,0.55,1,0.06,0.8,-0.04,0,0.4,1,61.1,69.9,0.38,0.43,1.59,152003,15449440,82,0
299,-4.46,-1,18,0,1.89,0.64,-0.76,0.15,-0.62,0,0.7,1,100,100,0,0,-4.46,145926,15557731,70,20
162,1.04,1,18,10,0.53,1.03,0.2,1,0.07,0,0.4,1,72.2,68.7,0.45,0.45,1.04,151202,14631563,82,50
513,-0.98,1,18,4,0.68,0.66,-0.43,0.94,0.05,0,0.68,1,94.4,84.8,0.54,0.28,-0.9,145122,18752993,82,10
507,0.76,1,18,9,0.54,0.9,-0.52,0.76,-0.39,0,0.52,1,77.8,70.5,0.47,0.42,0.77,143027,18365183,10,50
127,1.62,1,18,12,0.55,0.67,-1.58,0.6,-0.71,0,0.58,1,88.9,69.9,0.38,0.41,1.59,150513,13987585,82,0
381,1.62,1,18,12,0.55,0.95,-0.21,0.71,-0.26,0,0.46,1,66.7,69.9,0.38,0.42,1.59,149340,16458575,0,50
386,0.76,1,18,9,0.54,0.83,-0.9,0.67,-0.74,0,0.61,1,72.2,70.5,0.47,0.38,0.77,145841,16491661,60,0
515,-0.18,1,18,6,0.59,1.45,1.02,1.52,1.53,0,0.33,1,72.2,78.1,0.54,0.48,-0.13,145176,19631936,82,0
377,1.04,1,18,10,0.53,1.07,0.42,0.97,-0.06,0,0.4,1,61.1,68.7,0.45,0.45,1.04,148648,16391136,82,0
263,-0.18,1,18,6,0.59,0.61,-1.39,0.53,-1.08,0,0.7,1,83.3,78.1,0.54,0.36,-0.13,145448,15445380,50,0
160,1.04,1,18,10,0.53,0.89,-0.59,0.77,-0.5,0,0.55,1,77.8,68.7,0.45,0.41,1.04,147810,14355434,10,50
92,0.15,1,18,7,0.57,0.84,-0.53,0.8,-0.47,0,0.64,1,77.8,75,0.52,0.4,0.19,150531,13892878,80,0
114,-3.08,1,18,1,1.12,0.64,-0.76,0.15,-0.65,0,0.72,1,94.4,94.4,0.36,0.17,-2.68,144021,13945475,70,40
434,2.27,1,18,14,0.6,0.85,-0.3,0.64,-0.2,0,0.43,1,77.8,77.7,0.31,0.36,2.19,148766,17174716,80,50
171,-0.56,1,18,5,0.63,1.17,0.54,1.28,0.63,0,0.45,1,83.3,81.9,0.55,0.38,-0.49,144318,14655381,82,0
381,1.62,1,18,12,0.55,1,0,0.83,-0.16,0,0.41,1,72.2,69.9,0.38,0.43,1.59,149282,16465245,82,0
436,2.27,1,18,14,0.6,0.81,-0.69,0.58,-0.3,0,0.49,1,83.3,77.7,0.31,0.36,2.19,150123,17170117,82,0
358,3.17,1,18,16,0.77,1.22,0.71,1.39,0.83,0,0.21,1,77.8,88.9,0.22,0.4,2.97,152537,16369289,80,0
82,0.46,1,18,8,0.55,0.84,-0.63,0.73,-0.69,0,0.65,1,77.8,72.6,0.5,0.39,0.49,143815,13844989,82,0
130,0.76,1,18,9,0.54,1.37,1.67,1.82,1.37,0,0.17,1,55.6,70.5,0.47,0.49,0.77,143567,14004070,70,80
223,3.96,1,18,17,1.04,1.05,0.33,0.82,0.33,0,0.13,1,94.4,94.4,0.16,0.23,3.51,142910,14819813,10,50
144,-1.5,1,18,3,0.75,0.37,-1.64,0.19,-1.31,0,0.87,1,100,86.6,0.52,0.19,-1.38,151484,14027542,10,0
457,0.46,1,18,8,0.55,1.41,1.56,1.52,1.58,0,0.15,1,55.6,72.6,0.5,0.51,0.49,149425,17433525,82,0
251,0.46,1,18,8,0.55,0.74,-1.54,0.62,-0.8,0,0.73,1,77.8,72.6,0.5,0.36,0.49,147714,15424057,82,0
528,0.15,1,18,7,0.57,1.03,0.2,1.03,0.19,0,0.48,1,66.7,75,0.52,0.43,0.19,144641,20109806,82,0
527,2.66,1,18,15,0.66,2.13,3.6,3.22,2.08,0,-0.28,1,66.7,83.3,0.27,0.55,2.55,150058,20396112,82,0
384,0.15,1,18,7,0.57,0.89,-0.39,0.81,-0.35,0,0.59,1,77.8,75,0.52,0.4,0.19,149273,16490762,0,10
468,2.66,1,18,15,0.66,0.86,-0.46,0.59,-0.15,0,0.4,1,77.8,83.3,0.27,0.35,2.55,144830,17628660,82,0
539,0.46,1,18,8,0.55,1.24,0.87,1.39,0.84,0,0.34,1,66.7,72.6,0.5,0.47,0.49,144336,20109806,82,0
298,0.46,1,18,8,0.55,0.89,-0.43,0.78,-0.5,0,0.57,1,77.8,72.6,0.5,0.39,0.49,145292,15566668,10,50
97,2.66,1,18,15,0.66,0.86,-0.46,0.56,-0.2,0,0.43,1,83.3,83.3,0.27,0.34,2.55,145632,13892878,10,0
234,0.15,1,18,7,0.57,0.98,-0.06,0.91,0,0,0.47,1,77.8,75,0.52,0.44,0.19,151117,14856166,82,0
39,1.62,1,18,12,0.55,0.85,-0.82,0.81,-0.34,0,0.49,1,72.2,69.9,0.38,0.38,1.59,143023,13200542,82,0
167,-0.56,1,18,5,0.63,0.53,-1.18,0.31,-1.42,0,0.82,1,94.4,81.9,0.55,0.25,-0.49,151998,14625989,50,0
85,-4.46,-1,18,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.46,147065,13846191,10,82
116,-2.14,1,18,2,0.86,0.58,-0.29,0.21,-0.57,0,0.68,1,94.4,89.7,0.47,0.21,-1.97,144025,13945475,70,0
529,2.66,1,18,15,0.66,1.11,0.41,0.99,0.27,0,0.24,1,83.3,83.3,0.27,0.37,2.55,144641,20380941,10,50
461,2.66,1,18,15,0.66,0.83,-0.42,0.56,-0.28,0,0.45,1,83.3,83.3,0.27,0.33,2.55,152059,17628660,82,0
120,0.46,1,18,8,0.55,1.41,1.84,1.48,1.45,0,0.2,1,66.7,72.6,0.5,0.49,0.49,145766,13963198,10,0
252,-0.98,1,18,4,0.68,1,0.12,1.05,0.25,0,0.47,1,83.3,84.8,0.54,0.38,-0.9,143025,15400751,80,0
153,1.62,1,18,12,0.55,0.87,-0.82,0.7,-0.35,0,0.48,1,72.2,69.9,0.38,0.38,1.59,151457,14571552,82,50
358,1.33,1,18,11,0.54,1.12,0.62,0.98,0.09,0,0.37,1,55.6,68,0.42,0.46,1.32,152505,16327012,80,50
215,0.76,1,18,9,0.54,0.93,-0.21,0.8,-0.38,0,0.5,1,66.7,70.5,0.47,0.43,0.77,144318,14799820,50,0
263,-0.18,1,18,6,0.59,0.81,-0.62,0.72,-0.55,0,0.61,1,77.8,78.1,0.54,0.4,-0.13,143036,15444120,50,0
177,3.96,1,18,17,1.04,0.58,-1.64,0.55,-1.23,0,0.72,1,94.4,94.4,0.16,0.22,3.51,150495,14669013,10,80
199,1.33,1,18,11,0.54,1.36,1.67,1.62,1.55,0,0.26,1,55.6,68,0.42,0.51,1.32,143231,14732963,70,80
273,0.15,1,18,7,0.57,0.81,-0.65,0.74,-0.74,0,0.66,1,88.9,75,0.52,0.38,0.19,152476,15456129,82,0
197,0.76,1,18,9,0.54,1.02,0.17,1.04,0.25,0,0.5,1,77.8,70.5,0.47,0.43,0.77,152074,14732963,82,0
237,1.62,1,18,12,0.55,0.98,-0.04,0.87,-0.15,0,0.29,1,77.8,69.9,0.38,0.43,1.59,144655,14940566,10,50
129,-1.5,1,18,3,0.75,0.37,-1.64,0.19,-1.31,0,0.87,1,100,86.6,0.52,0.19,-1.38,147143,14003813,70,0
224,3.96,1,18,17,1.04,1,0.2,0.75,0.35,0,0.25,1,94.4,94.4,0.16,0.22,3.51,146019,14813114,82,0
260,2.27,1,18,14,0.6,0.85,-0.3,0.65,-0.1,0,0.4,1,77.8,77.7,0.31,0.37,2.19,145416,15445356,80,50
352,0.46,1,18,8,0.55,0.98,-0.1,0.85,-0.24,0,0.57,1,66.7,72.6,0.5,0.42,0.49,152550,16248961,82,0
387,0.76,1,18,9,0.54,0.83,-0.89,0.68,-0.62,0,0.61,1,72.2,70.5,0.47,0.38,0.77,149357,16491661,0,0
280,0.15,1,18,7,0.57,1.08,0.39,0.91,0.01,0,0.44,1,66.7,75,0.52,0.43,0.19,146760,15471853,82,0
524,-0.56,1,18,5,0.63,0.5,-1.18,0.38,-1.42,0,0.87,1,100,81.9,0.55,0.24,-0.49,146281,19524161,10,82
532,0.46,1,18,8,0.55,1.28,1.06,1.35,0.82,0,0.33,1,66.7,72.6,0.5,0.48,0.49,144336,20113315,82,0
254,0.46,1,18,8,0.55,1.48,1.49,1.66,1.55,0,0.17,1,66.7,72.6,0.5,0.51,0.49,148239,15398854,10,70
269,3.17,1,18,16,0.77,1,0.12,0.72,0.22,0,0.23,1,88.9,88.9,0.22,0.3,2.97,151652,15454282,82,0
419,0.76,1,18,9,0.54,1.15,0.76,0.96,0.1,0,0.39,1,50,70.5,0.47,0.47,0.77,148648,17094879,50,80
301,2.27,1,18,14,0.6,1.13,0.54,1.29,0.83,0,0.2,1,72.2,77.7,0.31,0.45,2.19,151117,15566668,10,50
533,3.17,1,18,16,0.77,0.92,-0.03,0.46,0.06,0,0.33,1,88.9,88.9,0.22,0.3,2.97,146996,19976305,82,0
411,2.66,1,18,15,0.66,0.93,-0.09,0.65,-0.12,0,0.37,1,83.3,83.3,0.27,0.35,2.55,149344,17034213,82,0
399,0.46,1,18,8,0.55,0.94,-0.39,0.79,-0.41,0,0.52,1,66.7,72.6,0.5,0.42,0.49,149330,16779053,0,0
70,1.33,1,18,11,0.54,0.82,-1.21,0.68,-0.75,0,0.6,1,77.8,68,0.42,0.39,1.32,145945,13701193,10,0
409,0.46,1,18,8,0.55,0.97,-0.07,0.85,-0.28,0,0.54,1,66.7,72.6,0.5,0.43,0.49,147189,17043395,10,0
539,0.46,1,18,8,0.55,2.05,3.01,3.07,3.48,0,-0.26,1,55.6,72.6,0.5,0.56,0.49,149966,20449348,10,0
1,-2.14,1,18,2,0.86,0.55,-0.76,0.21,-0.61,0,0.73,1,94.4,89.7,0.47,0.21,-1.97,145163,12112399,80,80
313,3.17,1,18,16,0.77,0.64,-0.77,0.53,-0.31,0,0.49,1,94.4,88.9,0.22,0.22,2.97,144818,15613674,82,0
457,0.46,1,18,8,0.55,0.76,-1.44,0.62,-0.84,0,0.66,1,77.8,72.6,0.5,0.36,0.49,145528,17451949,10,0
229,-1.5,1,18,3,0.75,1.47,0.7,2.45,1.52,0,0.17,1,72.2,86.6,0.52,0.46,-1.38,144222,14819945,82,60
429,1.62,1,18,12,0.55,0.76,-1.38,0.64,-0.63,0,0.59,1,77.8,69.9,0.38,0.38,1.59,149303,17132398,50,0
150,1.33,1,18,11,0.54,0.89,-0.56,0.77,-0.29,0,0.51,1,77.8,68,0.42,0.42,1.32,152373,14539853,80,50
417,-0.18,1,18,6,0.59,0.61,-1.39,0.47,-1.31,0,0.79,1,83.3,78.1,0.54,0.26,-0.13,147183,17035465,80,0
87,0.15,1,18,7,0.57,0.75,-0.75,0.72,-0.85,0,0.66,1,88.9,75,0.52,0.37,0.19,142962,13849050,80,0
189,-4.46,-1,18,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.46,142961,14724170,82,0
508,-0.98,1,18,4,0.68,0.55,-1.52,0.4,-1.23,0,0.82,1,94.4,84.8,0.54,0.28,-0.9,146480,18764541,82,0
262,-4.46,-1,18,0,1.89,1.02,0.22,1,0,0,0,1,100,100,0,0,-4.46,144183,15444570,82,0
473,2.27,1,18,14,0.6,0.92,-0.15,0.67,0.01,0,0.35,1,77.8,77.7,0.31,0.37,2.19,144370,17680212,10,82
221,3.96,1,18,17,1.04,1.09,0.39,1.06,0.3,0,0.11,1,94.4,94.4,0.16,0.23,3.51,146575,14818035,80,0
30,-0.18,1,18,6,0.59,1.39,1.05,1.7,1.33,0,0.17,1,77.8,78.1,0.54,0.42,-0.13,147199,13124641,80,50
206,1.93,1,18,13,0.57,1.17,0.81,1.05,0.26,0,0.22,1,66.7,73,0.35,0.47,1.88,151613,14793199,80,0
163,1.04,1,18,10,0.53,0.99,0.04,0.83,-0.17,0,0.46,1,61.1,68.7,0.45,0.44,1.04,146536,14635194,80,0
203,-0.56,1,18,5,0.63,0.68,-1.09,0.65,-0.62,0,0.73,1,94.4,81.9,0.55,0.24,-0.49,151493,14778912,82,0
322,3.96,1,18,17,1.04,0.64,-0.43,0.48,-0.31,0,0.49,1,94.4,94.4,0.16,0.22,3.51,146474,15590933,60,0
201,1.33,1,18,11,0.54,1.14,0.76,1.16,0.53,0,0.35,1,66.7,68,0.42,0.47,1.32,151990,14772094,10,0
162,0.76,1,18,9,0.54,1.23,1.28,1.15,0.47,0,0.27,1,55.6,70.5,0.47,0.49,0.77,146512,14636379,82,80
507,1.62,1,18,12,0.55,1.15,0.73,0.87,0.1,0,0.25,1,55.6,69.9,0.38,0.46,1.59,150161,18438032,50,0
26,1.04,1,18,10,0.53,0.69,-1.21,0.56,-1.17,0,0.65,1,88.9,68.7,0.45,0.36,1.04,144546,13131990,10,0
304,0.15,1,18,7,0.57,1.08,0.33,0.91,0.08,0,0.45,1,66.7,75,0.52,0.43,0.19,144940,15578534,10,50
276,-1.5,1,18,3,0.75,1.96,2.12,4.47,1.43,0,0.01,1,66.7,86.6,0.52,0.51,-1.38,145754,15467155,82,0
507,1.04,1,18,10,0.53,1.18,0.97,1.03,0.24,0,0.36,1,66.7,68.7,0.45,0.47,1.04,145176,18276857,82,0
453,2.66,1,18,15,0.66,1.03,0.2,0.77,0.07,0,0.32,1,83.3,83.3,0.27,0.38,2.55,148250,17445272,74,0
235,0.15,1,18,7,0.57,0.81,-0.65,0.74,-0.62,0,0.65,1,77.8,75,0.52,0.39,0.19,150531,14858843,82,0
190,1.62,1,18,12,0.55,0.91,-0.56,0.83,-0.15,0,0.43,1,77.8,69.9,0.38,0.42,1.59,146711,14717654,82,0
463,1.62,1,18,12,0.55,0.94,-0.25,0.71,-0.23,0,0.43,1,61.1,69.9,0.38,0.42,1.59,148691,17626676,50,0
378,0.46,1,18,8,0.55,0.97,-0.03,0.77,-0.28,0,0.57,1,66.7,72.6,0.5,0.42,0.49,147101,16409817,10,82
17,1.33,1,18,11,0.54,0.75,-1.43,0.63,-0.71,0,0.61,1,77.8,68,0.42,0.38,1.32,146934,12996815,40,0
40,1.62,1,18,12,0.55,1.21,1.09,1.15,0.47,0,0.28,1,55.6,69.9,0.38,0.48,1.59,149184,13169033,80,50
111,-2.14,1,18,2,0.86,1.24,0.6,1.06,0.45,0,0.42,1,83.3,89.7,0.47,0.31,-1.97,144025,13938207,70,40
198,0.15,1,18,7,0.57,1.02,0.15,1.04,0.28,0,0.5,1,72.2,75,0.52,0.43,0.19,144318,14749564,80,0
329,-2.14,1,18,2,0.86,1.08,0.38,1.04,0.22,0,0.42,1,83.3,89.7,0.47,0.3,-1.97,144390,16166132,82,0
399,2.27,1,18,14,0.6,0.81,-0.66,0.59,-0.32,0,0.48,1,77.8,77.7,0.31,0.35,2.19,149340,16607643,82,10
24,-4.46,-1,18,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.46,150477,13061763,10,80
442,-3.08,1,18,1,1.12,1,0.28,0.28,-0.26,0,0.42,1,94.4,94.4,0.36,0.21,-2.68,148817,17174716,82,0
470,-4.46,-1,18,0,1.89,1.05,0.35,1,0.04,0,0,1,100,100,0,0,-4.46,148817,17680212,82,0
60,-2.14,1,18,2,0.86,0.86,-0.06,0.44,-0.5,0,0.62,1,94.4,89.7,0.47,0.28,-1.97,149841,13282018,80,80
190,0.46,1,18,8,0.55,1.44,1.84,1.69,1.64,0,0.1,1,66.7,72.6,0.5,0.52,0.49,146512,14715031,82,0
70,0.15,1,18,7,0.57,0.7,-1.81,0.56,-0.96,0,0.69,1,83.3,75,0.52,0.36,0.19,148073,13610554,80,0
147,-3.08,1,18,1,1.12,1,0.2,0.3,-0.26,0,0.53,1,94.4,94.4,0.36,0.21,-2.68,143551,14057999,70,0
408,5.23,0,18,18,1.85,1,0,1,0,0,0,1,100,100,0,0,5.23,148811,16901665,82,50
451,1.33,1,18,11,0.54,0.77,-1.26,0.68,-0.66,0,0.59,1,77.8,68,0.42,0.37,1.32,149271,17479827,0,0
500,3.17,1,18,16,0.77,0.92,0.02,0.64,0.17,0,0.26,1,88.9,88.9,0.22,0.3,2.97,145122,18315828,82,0
457,0.46,1,18,8,0.55,0.66,-1.58,0.56,-1.32,0,0.79,1,88.9,72.6,0.5,0.34,0.49,145249,17451949,10,0
337,1.62,1,18,12,0.55,0.94,-0.2,0.76,-0.22,0,0.45,1,66.7,69.9,0.38,0.4,1.59,146305,16235924,50,0
7,0.15,1,18,7,0.57,0.71,-1.7,0.6,-1.17,0,0.7,1,77.8,75,0.52,0.36,0.19,147007,12299111,10,50
292,-4.46,-1,18,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.46,146633,15529037,82,0
201,-1.5,1,18,3,0.75,0.77,-0.47,0.53,-0.63,0,0.66,1,88.9,86.6,0.52,0.27,-1.38,143990,14775093,82,0
268,3.17,1,18,16,0.77,1,0.13,0.73,0.25,0,0.25,1,88.9,88.9,0.22,0.3,2.97,150102,15460452,82,0
29,-0.98,1,18,4,0.68,0.92,0.02,1.24,0.61,0,0.55,1,83.3,84.8,0.54,0.35,-0.9,149063,13118293,10,80
509,-1.5,1,18,3,0.75,1.47,1.29,1.84,0.87,0,0.16,1,66.7,86.6,0.52,0.48,-1.38,149332,18438032,10,0
436,-0.98,1,18,4,0.68,0.66,-1.09,0.76,-0.4,0,0.6,1,94.4,84.8,0.54,0.24,-0.9,149273,17173035,10,0
231,0.76,1,18,9,0.54,1.05,0.33,1.03,0.2,0,0.43,1,66.7,70.5,0.47,0.45,0.77,152364,14840359,82,0
135,2.27,1,18,14,0.6,1.05,0.32,0.91,-0.08,0,0.36,1,77.8,77.7,0.31,0.41,2.19,149881,14027542,80,50
312,3.17,1,18,16,0.77,0.58,-1.64,0.52,-1.23,0,0.73,1,94.4,88.9,0.22,0.22,2.97,150495,15577260,80,80
376,-2.14,1,18,2,0.86,1.32,0.56,0.86,0.14,0,0.41,1,94.4,89.7,0.47,0.28,-1.97,148817,16412257,82,0
42,0.46,1,18,8,0.55,1.91,3.01,3.07,3.84,0,-0.28,1,44.4,72.6,0.5,0.61,0.49,149815,13166131,10,0
81,0.46,1,18,8,0.55,1.16,0.73,1.05,0.25,0,0.35,1,66.7,72.6,0.5,0.45,0.49,147058,13862529,10,70
538,-1.5,1,18,3,0.75,1.04,0.23,1,0.09,0,0.45,1,88.9,86.6,0.52,0.3,-1.38,148272,20032994,82,0
6,-1.5,1,18,3,0.75,0.37,-1.64,0.19,-1.23,0,0.87,1,100,86.6,0.52,0.19,-1.38,144175,12315923,10,80
204,-0.18,1,18,6,0.59,1.17,0.54,0.96,0.09,0,0.41,1,72.2,78.1,0.54,0.46,-0.13,144222,14772000,82,0
172,-4.46,-1,18,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.46,143551,14644134,82,0
309,0.15,1,18,7,0.57,0.98,-0.02,1.05,0.24,0,0.52,1,77.8,75,0.52,0.42,0.19,149063,15580814,70,80
454,2.66,1,18,15,0.66,0.93,-0.03,0.65,0,0,0.35,1,83.3,83.3,0.27,0.34,2.55,145399,17445272,90,50
325,-1.5,1,18,3,0.75,1.65,1.3,2.31,1.12,0,0.17,1,66.7,86.6,0.52,0.49,-1.38,152503,15913422,60,0
374,0.46,1,18,8,0.55,0.81,-0.94,0.62,-0.55,0,0.64,1,77.8,72.6,0.5,0.37,0.49,148730,16431111,10,60
250,0.46,1,18,8,0.55,1.48,1.62,1.7,1.58,0,0.17,1,55.6,72.6,0.5,0.51,0.49,145754,15390667,82,0
45,-4.46,-1,18,0,1.89,1,0,1,0,0,0,1,100,100,0,0,-4.46,147808,13236369,82,0
414,2.27,1,18,14,0.6,0.99,0,0.7,0,0,0.3,1,77.8,77.7,0.31,0.38,2.19,148766,17047102,90,50
429,5.23,0,18,18,1.85,1.05,0.35,1,0.33,0,0,1,100,100,0,0,5.23,149355,17138531,10,50
154,2.27,1,18,14,0.6,0.9,-0.25,0.69,-0.21,0,0.42,1,77.8,77.7,0.31,0.38,2.19,144915,14595087,80,82
298,-0.98,1,18,4,0.68,0.66,-0.64,0.76,-0.65,0,0.72,1,94.4,84.8,0.54,0.25,-0.9,152476,15557189,80,0
173,1.04,1,18,10,0.53,0.96,-0.15,0.84,-0.22,0,0.5,1,77.8,68.7,0.45,0.45,1.04,152378,14646978,10,50
