Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
338,1.6226,1,36,30,0.4703,0.95,-0.2,0.71,-0.16,0.0021,0.38,1,83.3,83.3,0.29,0.34,1.5636,144936,16195302,82,0
304,-3.235,1,36,3,0.6456,1.03,0.21,0.71,-0.23,0.0011,0.45,1,86.1,91.7,0.32,0.23,-3.0982,148624,15571270,82,50
58,-0.8517,1,36,14,0.3852,1.51,2.59,1.8,2.46,0.002,-0.01,1,52.8,71.7,0.46,0.53,-0.8382,150384,13281976,10,0
389,1.2221,1,36,28,0.4277,0.95,-0.23,0.77,-0.31,0.0021,0.39,1,77.8,77.7,0.33,0.39,1.1843,148645,16694449,20,50
431,-0.4209,1,36,17,0.3746,0.7,-3.24,0.63,-2.66,0.0021,0.7,1,86.1,69.7,0.45,0.36,-0.4156,145250,17174716,80,50
261,-0.4209,1,36,17,0.3746,0.9,-0.62,0.82,-0.61,0.0021,0.51,1,77.8,69.7,0.45,0.42,-0.4156,145225,15460444,82,74
390,-0.1423,1,36,19,0.3726,0.94,-0.41,0.81,-0.51,0.0021,0.49,1,75,69.5,0.44,0.43,-0.1423,147952,16780183,10,50
271,2.1347,1,36,35,0.549,0.89,-0.36,0.56,-0.64,0.002,0.44,1,91.7,88.9,0.21,0.3,3.1948,152045,15456544,10,50
14,0.1364,1,36,21,0.3747,1.06,0.55,1.04,0.23,0.0022,0.4,1,69.4,69.6,0.42,0.46,0.1309,148217,12994138,10,0
100,0.1364,1,36,21,0.3747,0.8,-1.32,0.69,-1.37,0.0022,0.62,1,80.6,69.6,0.42,0.39,0.1309,145456,13917242,50,80
445,1.0453,1,36,27,0.4134,0.89,-0.48,1.22,0.56,0.0022,0.46,1,72.2,75.4,0.35,0.4,1.0147,144272,17320003,50,0
322,-0.7053,1,36,15,0.3805,1.41,2.14,1.45,1.83,0.002,0.11,1,58.3,70.7,0.46,0.51,-0.6947,146578,15717585,10,0
95,1.6226,1,36,30,0.4703,1.04,0.23,0.88,-0.02,0.0021,0.18,1,83.3,83.3,0.29,0.34,1.5636,147063,13890093,80,50
349,0.2778,1,36,22,0.3773,1.01,0.11,0.99,0.11,0.0022,0.43,1,77.8,69.7,0.41,0.41,0.2692,152502,16273486,90,0
113,-0.1423,1,36,19,0.3726,1.1,0.7,1.17,0.75,0.0021,0.35,1,66.7,69.5,0.44,0.47,-0.1423,151469,13938886,10,0
212,-0.562,1,36,16,0.377,0.9,-0.61,0.93,-0.18,0.002,0.52,1,77.8,70.1,0.45,0.41,-0.5541,143570,14810115,82,0
136,0.7209,1,36,25,0.3933,0.91,-0.64,0.94,-0.33,0.0022,0.47,1,77.8,71.9,0.38,0.41,0.7011,150448,14024462,90,82
400,-4.5057,1,36,1,1.0442,0.76,0,0.14,-0.38,0.001,0.38,1,97.2,97.2,0.2,0.14,-4.0446,145529,16912187,10,40
318,-1.1578,1,36,12,0.3983,0.88,-0.68,0.93,-0.29,0.0019,0.56,1,80.6,74.6,0.46,0.38,-1.1375,143987,15615081,70,0
422,2.1347,1,36,34,0.549,0.89,-0.16,0.51,-0.52,0.0019,0.34,1,88.9,88.9,0.21,0.23,2.3308,144823,17094879,10,0
528,1.4129,1,36,29,0.4462,1.06,0.29,0.99,0.12,0.0021,0.29,1,80.6,80.5,0.31,0.35,1.3659,145124,20114133,10,0
309,0.1364,1,36,21,0.3747,1.21,1.3,1.27,0.85,0.0022,0.27,1,55.6,69.6,0.42,0.48,0.1309,151639,15571270,82,0
212,-0.4209,1,36,17,0.3746,0.78,-1.51,0.72,-1.27,0.0021,0.64,1,75,69.7,0.45,0.4,-0.4156,144656,14804603,82,0
282,0.2778,1,36,22,0.3773,0.96,-0.41,0.82,-0.51,0.0022,0.48,1,72.2,69.7,0.41,0.43,0.2692,145174,15506878,70,50
14,-0.2812,1,36,18,0.3731,1.03,0.2,0.98,0.05,0.0021,0.43,1,75,69.5,0.45,0.44,-0.2786,144643,12996815,10,0
18,-1.4897,1,36,10,0.4181,0.98,0.02,1.21,0.58,0.0017,0.46,1,77.8,77.5,0.45,0.41,-1.4611,147493,13101072,80,50
22,-1.4897,1,36,10,0.4181,1.27,1.11,1.71,1.55,0.0017,0.22,1,72.2,77.5,0.45,0.46,-1.4611,149185,13119532,80,50
333,1.0453,1,36,27,0.4134,0.87,-0.68,0.65,-0.63,0.0022,0.45,1,77.8,75.4,0.35,0.35,1.0147,148107,16202929,10,0
177,-1.1578,1,36,12,0.3983,0.83,-0.89,0.76,-1.16,0.0019,0.62,1,69.4,74.6,0.46,0.4,-1.1375,148271,14680610,80,50
150,-0.562,1,36,16,0.377,1.28,1.64,1.37,1.44,0.002,0.21,1,58.3,70.1,0.45,0.5,-0.5541,143568,14595087,82,10
323,-2.3025,1,36,6,0.4681,0.82,-0.3,0.35,-0.78,0.0014,0.51,1,75,82.7,0.42,0.4,-2.2427,146379,15675343,90,82
457,1.859,1,36,31,0.5029,0.94,0.04,0.68,-0.66,0.002,0.3,1,86.1,86.1,0.27,0.31,1.7831,147557,17637961,80,50
436,-0.7053,1,36,15,0.3805,1.44,2.79,1.6,2.41,0.002,0,1,41.7,70.7,0.46,0.54,-0.6947,148777,17181372,10,0
388,-0.0033,1,36,20,0.3731,0.92,-0.54,0.83,-0.61,0.0022,0.54,1,77.8,69.4,0.43,0.42,-0.006,148771,16688082,80,0
271,-1.1578,1,36,12,0.3983,0.81,-0.86,0.7,-0.94,0.0019,0.6,1,75,74.6,0.46,0.37,-1.1375,144496,15456471,10,0
31,1.0453,1,36,27,0.4134,0.87,-0.68,0.71,-0.64,0.0022,0.45,1,83.3,75.4,0.35,0.38,1.0147,147809,13099205,50,0
217,0.2778,1,36,22,0.3773,0.95,-0.41,0.82,-0.54,0.0022,0.5,1,72.2,69.7,0.41,0.43,0.2692,152365,14819945,82,0
20,0.1364,1,36,21,0.3747,1.11,0.77,1.2,0.85,0.0022,0.31,1,63.9,69.6,0.42,0.47,0.1309,144395,13124641,10,50
87,-2.8655,1,36,4,0.5753,0.62,-0.7,0.37,-0.95,0.0012,0.63,1,91.7,89.2,0.36,0.24,-2.7676,145457,13842595,82,0
154,-0.562,1,36,16,0.377,1.2,1.49,1.17,0.73,0.002,0.2,1,55.6,70.1,0.45,0.49,-0.5541,148212,14517973,10,50
491,-0.1423,1,36,19,0.3726,0.95,-0.34,0.84,-0.47,0.0021,0.48,1,72.2,69.5,0.44,0.43,-0.1423,146494,17838274,10,50
357,3.6706,1,36,32,0.7405,0.97,0.03,0.55,-0.23,0.0018,0.26,1,94.4,94.4,0.17,0.23,2.3308,148812,16357655,82,0
78,0.4216,1,36,23,0.3812,0.8,-1.44,0.68,-1.15,0.0022,0.59,1,77.8,70.1,0.4,0.38,0.4097,146021,13861980,80,0
2,-3.7249,1,36,2,0.7658,1.03,0.25,0.47,-0.23,0.0011,0.31,1,94.4,94.4,0.27,0.23,-3.5088,147954,12316555,20,70
153,0.5689,1,36,24,0.3865,0.85,-0.86,0.82,-0.65,0.0022,0.52,1,77.8,70.8,0.39,0.4,0.5533,147670,14539853,82,74
58,-1.4897,1,36,10,0.4181,1.27,1.15,1.27,0.79,0.0017,0.23,1,77.8,77.5,0.45,0.41,-1.4611,149185,13295977,10,50
259,-0.562,1,36,16,0.377,0.95,-0.31,1.08,0.46,0.002,0.5,1,72.2,70.1,0.45,0.44,-0.5541,145452,15433390,82,82
169,-1.1578,1,36,12,0.3983,1.35,2.32,1.45,2.04,0.0019,0.17,1,63.9,74.6,0.46,0.51,-1.1375,151504,14649675,50,0
35,-2.3025,1,36,7,0.4941,0.81,-0.47,0.32,-0.88,0.0015,0.57,1,88.9,84.9,0.4,0.24,-2.2427,147480,13176331,10,0
25,-5.7726,-1,36,0,1.8513,1,0,1,0,0,0,1,100,100,0,0,-5.7726,147066,13132148,10,80
319,-1.8626,1,36,8,0.4477,1.39,1.76,1.59,1.42,0.0016,0.12,1,63.9,80.7,0.43,0.49,-1.822,147293,15613674,82,0
164,-5.7726,-1,36,0,1.8513,1,0,1,0,0,0,1,100,100,0,0,-5.7726,151517,14625989,82,0
137,0.7209,1,36,25,0.3933,0.8,-1.44,0.63,-1.08,0.0022,0.57,1,80.6,71.9,0.38,0.38,0.7011,145765,14013622,80,50
391,0.5689,1,36,24,0.3865,0.95,-0.27,0.87,-0.46,0.0022,0.48,1,72.2,70.8,0.39,0.42,0.5533,146804,16607643,50,0
43,-1.3197,1,36,11,0.4072,0.77,-1.41,0.65,-1.69,0.0018,0.65,1,77.8,76.1,0.45,0.38,-1.2956,149852,13187171,10,0
149,-0.562,1,36,16,0.377,1.44,2.38,1.59,2.36,0.002,0.07,1,63.9,70.1,0.45,0.51,-0.5541,146644,14540703,82,50
164,-0.0033,1,36,20,0.3731,0.9,-0.59,0.8,-0.72,0.0022,0.51,1,69.4,69.4,0.43,0.42,-0.006,144886,14608588,82,80
428,-4.5057,1,36,1,1.0442,0.76,-0.2,0.14,-0.56,0.001,0.5,1,97.2,97.2,0.2,0.14,-4.0446,144936,17109744,82,0
36,0.879,1,36,26,0.4022,0.91,-0.41,1.24,0.66,0.0022,0.38,1,80.6,73.4,0.36,0.42,0.8543,145450,13195972,10,80
269,0.4216,1,36,23,0.3812,0.85,-0.97,0.78,-0.9,0.0022,0.52,1,69.4,70.1,0.4,0.39,0.4097,145400,15460444,90,0
334,-0.2812,1,36,18,0.3731,0.85,-1.06,0.79,-1.14,0.0021,0.59,1,80.6,69.5,0.45,0.42,-0.2786,152528,16240642,80,0
316,-0.562,1,36,16,0.377,0.73,-1.91,0.66,-1.86,0.002,0.67,1,80.6,70.1,0.45,0.39,-0.5541,147098,15592413,10,50
222,-5.7726,-1,36,0,1.8513,1,0,1,0,0,0,1,100,100,0,0,-5.7726,151999,14819945,10,0
22,-0.4209,1,36,17,0.3746,1.3,1.69,1.37,1.32,0.0021,0.24,1,52.8,69.7,0.45,0.5,-0.4156,145861,13109030,10,80
491,-0.1423,1,36,19,0.3726,0.84,-1.12,0.79,-1.17,0.0021,0.58,1,83.3,69.5,0.44,0.42,-0.1423,143371,17838274,10,0
14,-1.6698,1,36,9,0.4314,0.83,-1.05,0.78,-1.35,0.0017,0.65,1,83.3,79,0.44,0.35,-1.6358,147473,13001892,80,70
182,1.859,1,36,31,0.5029,0.73,-1.63,0.58,-1.12,0.002,0.59,1,86.1,86.1,0.27,0.32,1.7831,142960,14700565,82,10
12,-0.2812,1,36,18,0.3731,1.04,0.3,0.8,-0.08,0.0021,0.4,1,63.9,69.5,0.45,0.45,-0.2786,149093,13009125,80,0
474,1.859,1,36,31,0.5029,1.08,0.41,1.62,1.09,0.002,0.2,1,86.1,86.1,0.27,0.37,1.7831,144956,17720451,80,50
483,1.2221,1,36,28,0.4277,0.82,-0.82,0.69,-0.63,0.0021,0.49,1,80.6,77.7,0.33,0.36,1.1843,144831,17802857,80,0
391,1.6226,1,36,30,0.4703,1.19,0.99,1.51,1.42,0.0021,0.13,1,80.6,83.3,0.29,0.37,1.5636,147293,16779053,80,50
229,-0.7053,1,36,15,0.3805,0.71,-1.87,0.66,-1.75,0.002,0.68,1,80.6,70.7,0.46,0.38,-0.6947,152385,14840480,82,10
507,1.2221,1,36,28,0.4277,0.77,-1.56,0.52,-1.12,0.0021,0.58,1,77.8,77.7,0.33,0.35,1.1843,149996,18448232,82,20
529,-5.7726,-1,36,0,1.8369,1,0,0.55,-0.16,0,0,1,100,100,0,0,-5.7726,147895,20457618,82,0
200,-2.8655,1,36,4,0.5753,1.21,0.99,1.7,1.21,0.0012,0.16,1,86.1,89.2,0.36,0.38,-2.7676,150408,14793199,82,0
386,-1.1578,1,36,12,0.3983,0.92,-0.39,0.84,-0.4,0.0019,0.52,1,72.2,74.6,0.46,0.4,-1.1375,144939,16694449,82,0
518,-1.6698,1,36,9,0.4314,1.12,0.45,1.89,2.06,0.0017,0.37,1,80.6,79,0.44,0.39,-1.6358,149981,19549636,80,0
68,-1.0022,1,36,13,0.391,1.03,0.2,0.94,-0.17,0.0019,0.45,1,69.4,73,0.46,0.44,-0.9854,150413,13778323,10,82
446,-0.562,1,36,16,0.377,1.44,1.99,1.6,1.92,0.002,0.1,1,58.3,70.1,0.45,0.51,-0.5541,149347,17260337,80,0
531,0.1364,1,36,21,0.3747,1.1,0.78,1.33,1.53,0.0022,0.22,1,72.2,69.6,0.42,0.47,0.1309,145073,20113315,74,74
531,-5.7726,-1,36,0,1.8369,1,0,1,0.03,0,0,1,100,100,0,0,-5.7726,149967,20380941,82,0
240,-1.0022,1,36,13,0.391,1.07,0.42,1.17,0.78,0.0019,0.36,1,75,73,0.46,0.44,-0.9854,152072,15190277,82,0
4,-5.7726,-1,36,0,1.8513,1,0,1,0,0,0,1,100,100,0,0,-5.7726,150033,12353752,40,80
487,0.5689,1,36,24,0.3865,1.11,0.77,1.19,0.89,0.0022,0.26,1,66.7,70.8,0.39,0.46,0.5533,149364,17776759,82,0
521,-1.4897,1,36,10,0.4181,0.88,-0.66,0.8,-0.4,0.0017,0.56,1,77.8,77.5,0.45,0.39,-1.4611,142950,19382014,82,0
369,0.1364,1,36,21,0.3747,1.03,0.23,0.97,-0.06,0.0022,0.4,1,72.2,69.6,0.42,0.45,0.1309,148641,16399730,82,50
502,-1.4897,1,36,10,0.4181,1.08,0.58,1.05,0.24,0.0017,0.36,1,72.2,77.5,0.45,0.42,-1.4611,150686,18764541,0,0
394,-0.1423,1,36,19,0.3726,1.12,0.77,1.21,0.93,0.0021,0.35,1,66.7,69.5,0.44,0.47,-0.1423,148653,16694449,10,50
355,1.6226,1,36,30,0.4703,1.13,0.59,0.98,0.05,0.0021,0.15,1,86.1,83.3,0.29,0.34,1.5636,152090,16357655,82,0
424,1.4129,1,36,29,0.4462,0.89,-0.38,0.79,-0.54,0.0021,0.43,1,80.6,80.5,0.31,0.37,1.3659,149356,17090369,80,50
368,-0.0033,1,36,20,0.3731,0.89,-0.77,0.81,-0.63,0.0022,0.53,1,77.8,69.4,0.43,0.42,-0.006,147104,16424190,10,50
78,-0.4209,1,36,17,0.3746,0.89,-0.77,0.81,-1.15,0.0021,0.59,1,72.2,69.7,0.45,0.42,-0.4156,151050,13844989,70,50
515,-0.2812,1,36,18,0.3731,1.09,0.48,0.98,0.19,0.0021,0.42,1,66.7,69.5,0.45,0.46,-0.2786,149364,19483961,74,0
219,0.1364,1,36,21,0.3747,0.97,-0.16,0.84,-0.42,0.0022,0.44,1,72.2,69.6,0.42,0.44,0.1309,152374,14817675,82,50
92,-5.7726,-1,36,0,1.8513,1,0,1,0,0,0,1,100,100,0,0,-5.7726,145090,13905295,70,80
160,0.5689,1,36,24,0.3865,1.14,1.07,1.12,0.47,0.0022,0.31,1,66.7,70.8,0.39,0.48,0.5533,148212,14634848,90,80
107,-3.7249,1,36,2,0.7658,1.07,0.27,0.42,-0.29,0.0011,0.34,1,94.4,94.4,0.27,0.22,-3.5088,151044,13938207,80,10
14,-1.6698,1,36,9,0.4314,0.72,-0.7,0.57,-0.94,0.0017,0.6,1,86.1,79,0.44,0.33,-1.6358,147809,13009125,50,0
147,-1.3197,1,36,11,0.4072,1.1,0.63,1.07,0.37,0.0018,0.36,1,66.7,76.1,0.45,0.46,-1.2956,144958,14540703,10,50
436,-0.7053,1,36,15,0.3805,1.11,0.77,1.11,0.45,0.002,0.36,1,66.7,70.7,0.46,0.46,-0.6947,148747,17249724,10,10
2,-3.235,1,36,3,0.6456,0.79,-0.4,0.33,-0.95,0.0011,0.52,1,91.7,91.7,0.32,0.22,-3.0982,146535,12315923,10,82
309,1.0453,1,36,27,0.4134,1.21,0.58,1.09,0.36,0.0022,0.27,1,72.2,75.4,0.35,0.41,1.0147,146968,15566668,10,0
191,-3.7249,1,36,2,0.7658,1.07,0.29,0.42,-0.29,0.0011,0.31,1,94.4,94.4,0.27,0.22,-3.5088,147477,14711192,82,0
184,-0.4209,1,36,17,0.3746,1.45,2.74,1.65,2.43,0.0021,0.05,1,47.2,69.7,0.45,0.54,-0.4156,150478,14694298,82,0
510,-5.7726,-1,36,0,1.8513,1,0,0.49,-0.23,0,0,1,100,100,0,0,-5.7726,149481,19631936,82,80
191,-0.562,1,36,16,0.377,1.68,3.1,1.89,3.2,0.002,-0.04,1,47.2,70.1,0.45,0.56,-0.5541,151556,14711192,82,0
225,-5.7726,-1,36,0,1.8513,1,0,1,0,0,0,1,100,100,0,0,-5.7726,145859,14844192,10,40
504,-1.0022,1,36,13,0.391,0.84,-1.11,0.74,-0.83,0.0019,0.62,1,77.8,73,0.46,0.4,-0.9854,143450,18448232,40,0
504,0.7209,1,36,25,0.3933,0.87,-0.66,0.77,-0.64,0.0022,0.48,1,80.6,71.9,0.38,0.4,0.7011,146391,18438032,50,0
336,-1.1578,1,36,12,0.3983,1.08,0.48,1.17,0.58,0.0019,0.39,1,75,74.6,0.46,0.43,-1.1375,143732,16194047,80,50
25,-5.7726,-1,36,0,1.8513,1,0,1,0,0,0,1,100,100,0,0,-5.7726,147473,13084704,10,0
235,-0.0033,1,36,20,0.3731,1.25,1.7,1.21,0.99,0.0022,0.2,1,55.6,69.4,0.43,0.5,-0.006,143623,15035743,80,50
321,-1.1578,1,36,12,0.3983,0.99,-0.12,1.3,0.63,0.0019,0.44,1,75,74.6,0.46,0.4,-1.1375,144272,15632776,50,20
31,-1.4897,1,36,10,0.4181,1.03,0.23,1.08,0.37,0.0017,0.43,1,77.8,77.5,0.45,0.41,-1.4611,144958,13112457,10,80
202,-0.2812,1,36,18,0.3731,0.82,-1.06,0.76,-1.17,0.0021,0.59,1,80.6,69.5,0.45,0.38,-0.2786,143390,14771454,82,0
297,-0.562,1,36,16,0.377,1.21,1.4,1.27,1.06,0.002,0.23,1,69.4,70.1,0.45,0.48,-0.5541,152381,15577260,82,50
280,-0.8517,1,36,14,0.3852,1.03,0.2,0.97,-0.06,0.002,0.43,1,66.7,71.7,0.46,0.44,-0.8382,151614,15515516,82,50
493,-1.3197,1,36,11,0.4072,0.73,-1.52,0.73,-1.44,0.0018,0.68,1,86.1,76.1,0.45,0.38,-1.2956,149433,17969026,0,0
441,1.2221,1,36,28,0.4277,0.89,-0.49,0.74,-0.72,0.0021,0.49,1,77.8,77.7,0.33,0.37,1.1843,145381,17219779,82,0
229,1.2221,1,36,28,0.4277,1.01,0.09,1.2,0.62,0.0021,0.26,1,77.8,77.7,0.33,0.38,1.1843,147493,14840480,60,10
74,-5.7726,-1,36,0,1.8513,1,0,1,0,0,0,1,100,100,0,0,-5.7726,144712,13811029,40,50
163,0.1364,1,36,21,0.3747,0.96,-0.28,0.82,-0.54,0.0022,0.45,1,72.2,69.6,0.42,0.44,0.1309,144330,14634848,10,50
508,-0.7053,1,36,15,0.3805,0.87,-1,0.74,-0.9,0.002,0.61,1,69.4,70.7,0.46,0.4,-0.6947,142950,18621260,10,50
524,0.5689,1,36,24,0.3865,1.17,1.43,1.2,0.96,0.0022,0.26,1,58.3,70.8,0.39,0.49,0.5533,143406,20004389,74,50
443,-1.0022,1,36,13,0.391,1.04,0.32,1.12,0.55,0.0019,0.41,1,75,73,0.46,0.44,-0.9854,145843,17260337,82,0
391,0.5689,1,36,24,0.3865,1.19,1.4,1.56,2,0.0022,0.17,1,61.1,70.8,0.39,0.49,0.5533,148808,16804503,80,80
371,-1.6698,1,36,9,0.4314,1.44,1.99,2.41,3.2,0.0017,-0.01,1,66.7,79,0.44,0.47,-1.6358,144983,16435990,80,82
420,1.2221,1,36,28,0.4277,0.89,-0.47,0.75,-0.58,0.0021,0.44,1,77.8,77.7,0.33,0.38,1.1843,145381,17125553,10,50
188,-5.7726,-1,36,0,1.8513,1,0,1,0,0,0,1,100,100,0,0,-5.7726,142960,14722887,82,0
342,0.879,1,36,26,0.4022,1.01,0.14,1.2,0.63,0.0022,0.29,1,72.2,73.4,0.36,0.43,0.8543,151612,16235924,50,0
178,0.2778,1,36,22,0.3773,1.16,0.96,1.19,0.85,0.0022,0.34,1,63.9,69.7,0.41,0.48,0.2692,150045,14697890,82,50
375,0.2778,1,36,22,0.3773,0.74,-1.91,0.7,-1.39,0.0022,0.62,1,83.3,69.7,0.41,0.38,0.2692,143579,16449304,82,0
483,1.2221,1,36,28,0.4277,1.09,0.51,1.04,0.24,0.0021,0.29,1,80.6,77.7,0.33,0.37,1.1843,148814,17839939,10,0
362,0.5689,1,36,24,0.3865,0.92,-0.4,0.84,-0.61,0.0022,0.48,1,77.8,70.8,0.39,0.42,0.5533,144116,16391136,82,50
63,-1.6698,1,36,9,0.4314,1.08,0.49,1.1,0.32,0.0017,0.37,1,77.8,79,0.44,0.42,-1.6358,144958,13797735,80,0
350,-0.4209,1,36,17,0.3746,1,-0.12,0.97,-0.11,0.0021,0.46,1,69.4,69.7,0.45,0.44,-0.4156,152502,16270010,82,0
402,-4.5057,1,36,1,1.0442,0.76,0,0.14,-0.52,0.001,0.42,1,97.2,97.2,0.2,0.14,-4.0446,147822,16961676,82,0
304,0.5689,1,36,24,0.3865,0.74,-1.87,0.65,-1.66,0.0022,0.62,1,80.6,70.8,0.39,0.37,0.5533,151649,15578259,10,50
224,-3.7249,1,36,2,0.7658,0.89,0,0.52,-0.55,0.0011,0.45,1,94.4,94.4,0.27,0.23,-3.5088,145484,14816040,10,40
354,3.6706,0,36,33,1.8513,0.84,-0.36,0.51,-0.69,0.0017,0.43,1,100,100,0,0,2.3308,149285,16315197,82,0
273,-1.8626,1,36,8,0.4477,0.85,-0.41,0.83,-0.47,0.0016,0.5,1,83.3,80.7,0.43,0.36,-1.822,152045,15471853,82,0
281,-1.6698,1,36,9,0.4314,1.09,0.49,0.99,0.13,0.0017,0.38,1,80.6,79,0.44,0.35,-1.6358,147962,15493164,82,10
28,0.5689,1,36,24,0.3865,1.11,0.68,1.01,0.16,0.0022,0.28,1,63.9,70.8,0.39,0.46,0.5533,147811,13118293,10,80
229,2.1347,1,36,32,0.549,0.97,0.03,0.71,-0.16,0.002,0.31,1,88.9,88.9,0.24,0.3,2.0337,145792,14840359,82,80
224,-1.8626,1,36,8,0.4477,0.73,-0.69,0.52,-1.15,0.0016,0.57,1,80.6,80.7,0.43,0.35,-1.822,146761,14819813,82,0
201,1.2221,1,36,28,0.4277,0.82,-0.86,0.62,-0.76,0.0021,0.44,1,83.3,77.7,0.33,0.35,1.1843,142960,14771454,82,0
141,0.4216,1,36,23,0.3812,0.8,-1.29,0.71,-1.04,0.0022,0.56,1,80.6,70.1,0.4,0.4,0.4097,145221,14032848,60,0
429,-4.5057,1,36,1,1.0442,0.76,0,0.14,-0.55,0.001,0.38,1,97.2,97.2,0.2,0.14,-4.0446,147672,17132398,10,0
157,-0.562,1,36,16,0.377,0.98,-0.05,0.96,-0.03,0.002,0.44,1,77.8,70.1,0.45,0.43,-0.5541,144330,14355434,82,0
132,0.7209,1,36,25,0.3933,0.8,-1.29,0.63,-1.02,0.0022,0.56,1,83.3,71.9,0.38,0.38,0.7011,143413,14024462,80,50
498,0.2778,1,36,22,0.3773,1.17,1.2,1.77,2.28,0.0022,0.2,1,61.1,69.7,0.41,0.47,0.2692,143548,18752993,70,50
322,0.7209,1,36,25,0.3933,1.25,1.63,1.27,0.72,0.0022,0.1,1,52.8,71.9,0.38,0.47,0.7011,151514,15717585,10,50
152,-0.2812,1,36,18,0.3731,1.34,2.32,1.34,1.44,0.0021,0.17,1,55.6,69.5,0.45,0.52,-0.2786,150045,14559528,10,0
274,-1.0022,1,36,13,0.391,0.71,-1.93,0.57,-1.89,0.0019,0.67,1,88.9,73,0.46,0.35,-0.9854,151991,15471853,82,0
