Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
119,2.78,1,13,11,0.84,0.72,-0.14,0.26,-0.3,0,0.5,1,84.6,84.6,0.38,0.22,2.61,144397,9577432,10,0
159,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,146889,10130462,80,10
57,0.79,1,13,7,0.65,0.47,-2.3,0.45,-1.88,0,0.87,1,100,73,0.51,0.31,0.78,150831,7646046,80,20
77,-2.43,1,13,1,1.08,1.3,0.61,9.9,2.57,0,-0.38,1,92.3,92.3,0.25,0.3,-2,145314,7670117,10,0
116,2.17,1,13,10,0.74,1.14,0.44,0.67,0.01,0,0.35,1,76.9,79.7,0.44,0.37,2.08,146459,9471359,10,50
378,2.78,1,13,11,0.84,0.86,-0.15,0.54,-0.16,0,0.5,1,84.6,84.6,0.38,0.31,2.61,146312,11374462,82,10
343,3.68,1,13,12,1.09,0.88,0.11,0.36,-0.14,0,0.41,1,92.3,92.3,0.28,0.24,3.26,151251,10955305,0,0
447,1.22,1,13,8,0.66,0.78,-0.76,0.68,-0.67,0,0.67,1,76.9,73.9,0.5,0.37,1.19,144456,19364393,10,0
226,2.78,1,13,11,0.84,0.86,-0.15,0.54,-0.16,0,0.5,1,84.6,84.6,0.38,0.32,2.61,149696,10219900,0,0
302,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,147269,10548963,80,0
164,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,144910,10142819,82,10
427,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,148750,16979966,60,10
300,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,143348,10557164,43,90
389,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,143997,11818883,10,0
60,2.78,1,13,11,0.84,1.67,2.73,3.99,2.37,0,-0.24,1,84.6,84.6,0.38,0.54,2.61,149627,7659873,10,0
190,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,149589,10170081,0,0
444,-0.04,1,13,5,0.65,1.12,0.42,5.92,2.74,0,-0.37,1,69.2,72.3,0.48,0.44,-0.01,149997,18631185,10,80
4,2.17,1,13,10,0.74,0.88,-0.21,0.56,-0.44,0,0.58,1,76.9,79.7,0.44,0.35,2.08,142912,6709516,10,0
139,1.22,1,13,8,0.66,1.41,1.17,1.16,0.71,0,0.11,1,76.9,73.9,0.5,0.46,1.19,149627,10003983,82,50
58,2.17,1,13,10,0.74,1.67,2.36,3.99,2.63,0,-0.38,1,61.5,79.7,0.44,0.61,2.08,148890,7646429,0,0
163,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,149044,10142525,70,40
426,-2.43,1,13,1,1.08,0.61,-0.79,0.33,-0.47,0,0.62,1,92.3,92.3,0.25,0.26,-2,145431,16877977,82,0
12,3.68,1,13,12,1.09,1.28,0.58,1.77,0.92,0,0.06,1,92.3,92.3,0.28,0.29,3.26,150129,7607946,82,10
453,2.17,1,13,10,0.74,1.29,1.06,1.77,0.92,0,-0.13,1,69.2,79.7,0.44,0.43,2.08,150956,19901283,82,0
175,3.68,1,13,12,1.09,0.88,0.11,0.36,-0.14,0,0.41,1,92.3,92.3,0.28,0.24,3.26,145019,10150625,82,0
71,1.67,1,13,9,0.69,0.59,-1.38,0.39,-1.19,0,0.81,1,84.6,75.5,0.48,0.29,1.61,144926,7670184,10,0
376,2.78,1,13,11,0.84,0.8,-0.3,0.45,-0.28,0,0.55,1,84.6,84.6,0.38,0.3,2.61,151859,11299177,82,0
430,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,148750,16979966,40,0
221,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,143424,10221727,82,0
116,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,146201,9439587,10,0
280,-0.48,1,13,4,0.68,1.07,0.5,5.92,2.74,0,-0.37,1,69.2,74.5,0.45,0.43,-0.43,147394,10332383,82,0
147,3.68,1,13,12,1.09,1,0.06,0.52,-0.14,0,0.5,1,92.3,92.3,0.28,0.27,3.26,149035,9969209,82,0
297,2.17,1,13,10,0.74,0.86,-0.15,0.56,-0.43,0,0.5,1,76.9,79.7,0.44,0.35,2.08,143664,10477047,10,0
117,2.78,1,13,11,0.84,0.59,-0.79,0.3,-0.69,0,0.64,1,84.6,84.6,0.38,0.25,2.61,143571,9481249,40,50
94,3.68,1,13,12,1.09,0.95,-0.01,0.69,-0.19,0,0.5,1,92.3,92.3,0.28,0.27,3.26,143699,7679688,90,82
122,2.78,1,13,11,0.84,0.86,-0.15,0.54,-0.16,0,0.5,1,84.6,84.6,0.38,0.32,2.61,149010,9546871,82,0
353,3.68,1,13,12,1.09,0.72,-0.14,0.26,-0.3,0,0.5,1,92.3,92.3,0.28,0.22,3.26,143409,10892923,10,0
10,3.68,1,13,12,1.09,0.88,0.11,0.36,-0.14,0,0.41,1,92.3,92.3,0.28,0.24,3.26,145253,7335369,0,0
130,3.68,1,13,12,1.09,0.57,-0.9,0.3,-0.57,0,0.68,1,92.3,92.3,0.28,0.25,3.26,145335,9629653,10,50
51,-0.48,1,13,4,0.68,1.67,2.39,3.94,1.66,0,-0.07,1,69.2,74.5,0.45,0.57,-0.43,147417,7642938,10,80
108,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,147682,9305807,82,0
29,0.79,1,13,7,0.65,0.59,-1.41,0.44,-1.19,0,0.76,1,84.6,73,0.51,0.31,0.78,148853,7626908,0,80
160,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,149526,10140646,10,0
422,0.79,1,13,7,0.65,0.8,-0.76,0.76,-0.47,0,0.63,1,84.6,73,0.51,0.39,0.78,144361,16979966,10,0
15,2.17,1,13,10,0.74,0.93,0.05,0.78,-0.08,0,0.5,1,84.6,79.7,0.44,0.38,2.08,145071,7608969,10,0
383,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,147083,11818883,10,0
52,3.68,1,13,12,1.09,1.05,0.26,0.98,0,0,0.24,1,92.3,92.3,0.28,0.27,3.26,148875,7642598,82,0
125,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,149001,9471359,0,0
233,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,147773,10223932,10,70
411,2.78,1,13,11,0.84,1.33,0.78,0.91,0.01,0,0.3,1,84.6,84.6,0.38,0.39,2.61,145148,14269635,82,0
55,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,148893,7648227,82,0
222,1.22,1,13,8,0.66,1.27,0.6,1.77,0.92,0,0.44,1,76.9,73.9,0.5,0.39,1.19,149612,10221751,82,0
157,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,144579,10130462,82,0
302,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,146204,10556699,80,70
49,1.67,1,13,9,0.69,0.59,-1.41,0.44,-1.22,0,0.81,1,84.6,75.5,0.48,0.31,1.61,146880,7643527,10,50
313,2.78,1,13,11,0.84,0.8,-0.3,0.45,-0.28,0,0.55,1,84.6,84.6,0.38,0.3,2.61,150953,10601864,0,0
414,2.17,1,13,10,0.74,1.01,0.26,0.75,-0.13,0,0.51,1,76.9,79.7,0.44,0.4,2.08,147379,15732169,10,0
166,2.17,1,13,10,0.74,1.14,0.44,0.7,0.17,0,0.35,1,76.9,79.7,0.44,0.37,2.08,148181,10142819,40,0
315,2.78,1,13,11,0.84,0.79,-0.51,0.46,-0.57,0,0.62,1,84.6,84.6,0.38,0.3,2.61,151265,10606750,82,0
260,2.17,1,13,10,0.74,0.72,-0.14,0.51,-0.3,0,0.5,1,84.6,79.7,0.44,0.34,2.08,150307,10269541,82,0
250,-1.56,1,13,2,0.83,0.92,-0.16,1.32,0.27,0,-0.13,1,92.3,84.6,0.34,0.35,-1.38,151268,10236856,82,0
60,1.22,1,13,8,0.66,0.83,-0.51,0.79,-0.71,0,0.67,1,69.2,73.9,0.5,0.4,1.19,148868,7650957,80,50
409,2.78,1,13,11,0.84,0.8,-0.3,0.45,-0.28,0,0.55,1,84.6,84.6,0.38,0.3,2.61,152389,13643991,0,0
423,-1.56,1,13,2,0.83,1.64,2.36,2.68,1.6,0,-0.24,1,84.6,84.6,0.34,0.68,-1.38,150275,16954750,10,82
181,3.68,1,13,12,1.09,0.88,-0.21,0.36,-0.16,0,0.55,1,92.3,92.3,0.28,0.25,3.26,149586,10163700,0,90
304,2.78,1,13,11,0.84,0.59,-0.79,0.3,-0.57,0,0.62,1,84.6,84.6,0.38,0.25,2.61,143733,10578811,10,50
193,1.22,1,13,8,0.66,0.47,-2.07,0.39,-1.65,0,0.86,1,100,73.9,0.5,0.29,1.19,149646,10164731,90,0
22,-0.97,1,13,3,0.73,1.53,1.12,5.89,2.74,0,-0.32,1,84.6,78.6,0.4,0.46,-0.87,143434,7614942,90,0
341,2.78,1,13,11,0.84,0.57,-0.9,0.3,-0.57,0,0.68,1,84.6,84.6,0.38,0.25,2.61,146333,10926496,82,0
246,1.22,1,13,8,0.66,0.83,-0.51,0.76,-0.71,0,0.67,1,69.2,73.9,0.5,0.39,1.19,150198,10247904,10,0
274,0.38,1,13,6,0.64,0.46,-2.3,0.4,-1.85,0,0.87,1,100,72.9,0.5,0.29,0.38,151277,10287809,10,0
404,3.68,1,13,12,1.09,0.57,-0.9,0.3,-0.57,0,0.68,1,92.3,92.3,0.28,0.25,3.26,148163,14269635,50,0
283,1.67,1,13,9,0.69,0.91,-0.12,0.62,-0.19,0,0.52,1,76.9,75.5,0.48,0.37,1.61,147201,10413944,82,0
147,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,144952,9995226,10,0
232,-0.48,1,13,4,0.68,2.2,4,1.86,1.85,0,0.11,1,15.4,74.5,0.45,0.54,-0.43,148903,10223819,10,0
23,0.79,1,13,7,0.65,0.52,-2.2,0.44,-1.88,0,0.87,1,100,73,0.51,0.31,0.78,151274,7614942,80,20
106,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,148988,9225439,0,0
376,2.78,1,13,11,0.84,1.36,0.78,2.17,1.85,0,0.18,1,84.6,84.6,0.38,0.38,2.61,152448,11252928,0,50
211,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,149526,10203931,10,0
228,-0.97,1,13,3,0.73,0.92,-0.24,1.32,0.27,0,0.39,1,92.3,78.6,0.4,0.37,-0.87,145617,10221751,80,90
412,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,147686,15688720,82,0
366,0.38,1,13,6,0.64,0.78,-0.69,0.79,-0.47,0,0.62,1,84.6,72.9,0.5,0.4,0.38,143963,11118679,10,0
329,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,145387,10707204,10,0
426,3.68,1,13,12,1.09,1.28,0.58,1.37,0.34,0,0.06,1,92.3,92.3,0.28,0.29,3.26,143830,16893891,10,50
170,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,148195,10142622,82,0
424,0.79,1,13,7,0.65,0.82,-0.5,0.76,0.27,0,0.3,1,76.9,73,0.51,0.39,0.78,145431,16954750,10,50
437,2.78,1,13,11,0.84,0.72,-0.14,0.26,-0.3,0,0.5,1,84.6,84.6,0.38,0.22,2.61,144794,18886078,50,80
356,1.67,1,13,9,0.69,0.47,-2.07,0.41,-1.65,0,0.86,1,100,75.5,0.48,0.29,1.61,152366,11053011,50,0
372,2.78,1,13,11,0.84,1.14,0.44,0.8,-0.02,0,0.47,1,84.6,84.6,0.38,0.35,2.61,150947,11252928,10,0
359,3.68,1,13,12,1.09,0.72,-0.14,0.26,-0.3,0,0.5,1,92.3,92.3,0.28,0.22,3.26,144283,11001674,10,50
304,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,143348,10557164,90,82
81,-0.48,1,13,4,0.68,1.3,0.99,1.05,0.71,0,-0.02,1,69.2,74.5,0.45,0.5,-0.43,148497,7671911,10,0
206,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,149699,10207392,82,0
432,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,149300,17701341,82,0
446,-0.04,1,13,5,0.65,0.71,-1.19,0.58,-1.17,0,0.73,1,84.6,72.3,0.48,0.36,-0.01,147717,20090315,10,0
426,3.68,1,13,12,1.09,0.57,-0.9,0.3,-0.57,0,0.68,1,92.3,92.3,0.28,0.25,3.26,143501,16408853,10,0
78,1.67,1,13,9,0.69,0.52,-2.07,0.4,-1.65,0,0.86,1,100,75.5,0.48,0.29,1.61,144926,7664044,10,0
343,3.68,1,13,12,1.09,0.72,-0.14,0.26,-0.3,0,0.5,1,92.3,92.3,0.28,0.22,3.26,147028,10955305,80,0
255,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,150307,10235450,80,0
92,3.68,1,13,12,1.09,0.59,-0.79,0.3,-0.57,0,0.62,1,92.3,92.3,0.28,0.25,3.26,144926,7685394,10,0
297,2.78,1,13,11,0.84,0.57,-0.9,0.3,-0.57,0,0.68,1,84.6,84.6,0.38,0.25,2.61,147360,10469745,82,10
400,2.17,1,13,10,0.74,0.84,-0.32,0.56,-0.45,0,0.58,1,76.9,79.7,0.44,0.33,2.08,143272,13072846,10,80
159,0.79,1,13,7,0.65,1.41,1.16,1.16,0.63,0,0.11,1,76.9,73,0.51,0.48,0.78,149508,10133119,90,0
166,0.38,1,13,6,0.64,0.74,-0.76,0.79,-0.47,0,0.63,1,84.6,72.9,0.5,0.38,0.38,144044,10136673,10,0
176,-0.97,1,13,3,0.73,0.81,-0.5,0.79,0.27,0,0.3,1,84.6,78.6,0.4,0.4,-0.87,143812,10152911,10,0
162,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,143723,10142622,82,0
189,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,143042,10166491,82,0
10,3.68,1,13,12,1.09,1.28,0.56,1.77,0.92,0,0.06,1,92.3,92.3,0.28,0.29,3.26,150129,7271042,82,0
205,3.68,1,13,12,1.09,0.72,-0.14,0.26,-0.3,0,0.5,1,92.3,92.3,0.28,0.22,3.26,147990,10208690,82,0
125,3.68,1,13,12,1.09,0.65,-0.79,0.3,-0.57,0,0.62,1,92.3,92.3,0.28,0.25,3.26,146896,9577432,10,80
380,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,146125,12083704,82,0
190,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,143279,10169148,82,0
63,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,148988,7655339,10,0
11,2.17,1,13,10,0.74,0.8,-0.29,0.56,-0.45,0,0.61,1,84.6,79.7,0.44,0.35,2.08,143049,7386389,10,0
60,1.67,1,13,9,0.69,0.69,-0.95,0.51,-1.17,0,0.7,1,84.6,75.5,0.48,0.34,1.61,148882,7661118,10,0
22,2.78,1,13,11,0.84,0.88,0.11,0.54,-0.13,0,0.45,1,84.6,84.6,0.38,0.31,2.61,145471,7614942,10,80
142,2.78,1,13,11,0.84,0.85,-0.3,0.54,-0.16,0,0.54,1,84.6,84.6,0.38,0.31,2.61,146521,10032967,10,50
197,3.68,1,13,12,1.09,1.25,0.56,1.77,0.92,0,0.06,1,92.3,92.3,0.28,0.28,3.26,150164,10188401,82,0
147,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,143180,9995226,82,0
268,2.78,1,13,11,0.84,0.88,0.11,0.54,-0.11,0,0.46,1,84.6,84.6,0.38,0.31,2.61,145204,10290710,10,0
345,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,151251,10839267,90,0
396,2.78,1,13,11,0.84,0.88,0.11,0.54,-0.12,0,0.45,1,84.6,84.6,0.38,0.31,2.61,150644,12407356,10,0
283,2.17,1,13,10,0.74,0.88,0.11,0.63,-0.13,0,0.45,1,76.9,79.7,0.44,0.34,2.08,145199,10341706,10,80
167,-0.97,1,13,3,0.73,0.61,-1.35,0.52,-1.09,0,0.81,1,92.3,78.6,0.4,0.33,-0.87,144044,10143297,10,82
49,-1.56,1,13,2,0.83,1.56,1.17,6.68,2.98,0,-0.56,1,84.6,84.6,0.34,0.42,-1.38,146545,7638736,10,0
451,1.67,1,13,9,0.69,0.59,-1.26,0.44,-1.18,0,0.76,1,84.6,75.5,0.48,0.31,1.61,143038,19364393,10,0
387,2.78,1,13,11,0.84,0.72,-0.14,0.26,-0.3,0,0.52,1,84.6,84.6,0.38,0.22,2.61,143818,11818883,10,0
171,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,144402,10142525,82,0
452,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,147802,20090315,60,0
430,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,145749,16408853,80,10
393,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,143738,12703729,10,70
283,1.67,1,13,9,0.69,0.76,-0.71,0.53,-0.57,0,0.62,1,84.6,75.5,0.48,0.33,1.61,151268,10366938,82,0
146,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,144952,9995226,82,0
131,3.68,1,13,12,1.09,0.72,-0.14,0.26,-0.3,0,0.5,1,92.3,92.3,0.28,0.22,3.26,144397,9811494,40,70
142,3.68,1,13,12,1.09,1,0.13,0.52,-0.14,0,0.46,1,92.3,92.3,0.28,0.27,3.26,147038,10032967,10,0
307,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,150971,10601864,0,0
292,2.17,1,13,10,0.74,0.79,-0.51,0.57,-0.74,0,0.64,1,84.6,79.7,0.44,0.35,2.08,145688,10396942,10,50
417,3.68,1,13,12,1.09,0.79,-0.32,0.36,-0.3,0,0.55,1,92.3,92.3,0.28,0.25,3.26,147440,15570894,80,0
453,1.22,1,13,8,0.66,0.63,-1.3,0.51,-1.18,0,0.76,1,84.6,73.9,0.5,0.33,1.19,144865,20410875,10,0
226,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,146366,10221727,82,50
38,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,150073,7628846,0,0
32,-0.97,1,13,3,0.73,1.56,1.17,2.68,1.43,0,-0.02,1,84.6,78.6,0.4,0.43,-0.87,148849,7626908,0,0
76,2.17,1,13,10,0.74,0.59,-1.21,0.39,-0.81,0,0.73,1,92.3,79.7,0.44,0.29,2.08,146896,7664044,10,0
185,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,148195,10165851,40,0
260,2.78,1,13,11,0.84,0.84,-0.3,0.54,-0.16,0,0.54,1,84.6,84.6,0.38,0.32,2.61,146979,10260390,82,0
122,2.78,1,13,11,0.84,0.86,-0.15,0.54,-0.16,0,0.48,1,84.6,84.6,0.38,0.32,2.61,148956,9409580,10,80
160,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,144044,10143297,10,0
320,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,146977,10707808,80,0
210,1.67,1,13,9,0.69,0.76,-0.71,0.51,-0.57,0,0.64,1,84.6,75.5,0.48,0.33,1.61,149696,10203931,90,0
361,2.78,1,13,11,0.84,0.72,-0.14,0.26,-0.3,0,0.5,1,84.6,84.6,0.38,0.22,2.61,144283,11053011,10,0
398,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,143997,13072846,50,0
295,3.68,1,13,12,1.09,0.72,-0.14,0.26,-0.3,0,0.5,1,92.3,92.3,0.28,0.22,3.26,144452,10440844,10,0
26,2.78,1,13,11,0.84,0.57,-0.9,0.3,-0.57,0,0.69,1,92.3,84.6,0.38,0.25,2.61,145725,7620918,10,0
129,3.68,1,13,12,1.09,0.65,-0.79,0.3,-0.57,0,0.62,1,92.3,92.3,0.28,0.25,3.26,145335,9677615,10,0
55,-3.75,-1,13,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.75,148871,7647964,10,60
44,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,148940,7642938,10,0
270,1.22,1,13,8,0.66,0.77,-0.65,0.67,-0.67,0,0.67,1,84.6,73.9,0.5,0.36,1.19,150773,10292845,0,0
184,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,144758,10165851,82,0
14,0.79,1,13,7,0.65,0.78,-0.76,0.67,-0.6,0,0.63,1,84.6,73,0.51,0.37,0.78,144657,7608969,10,0
25,2.17,1,13,10,0.74,0.57,-1.18,0.39,-0.81,0,0.74,1,92.3,79.7,0.44,0.29,2.08,150625,7617607,10,0
227,5.01,0,13,13,1.87,1,0,1,0,0,0,1,100,100,0,0,5.01,143279,10220909,82,0
113,2.78,1,13,11,0.84,1.14,0.44,0.7,-0.12,0,0.41,1,84.6,84.6,0.38,0.36,2.61,146459,9450181,10,70
280,1.22,1,13,8,0.66,0.47,-2.07,0.39,-1.69,0,0.86,1,100,73.9,0.5,0.29,1.19,150768,10294244,0,0
