Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
437,2.1295,1,36,25,0.3892,1.01,0.01,1,0,0.0013,0.38,1,66.7,71.7,0.36,0.43,2.1077,148683,16376900,82,0
40,3.8815,1,36,33,0.6234,1.06,0.29,0.94,0.14,0.0011,0.14,1,91.7,91.7,0.22,0.27,3.7378,149047,10169369,10,0
422,2.1295,1,36,25,0.3892,0.93,-0.38,0.82,-0.47,0.0013,0.44,1,77.8,71.7,0.36,0.41,2.1077,145436,15535266,10,0
233,2.2847,1,36,26,0.3988,1,-0.03,1,0,0.0013,0.41,1,75,73.9,0.35,0.43,2.2578,151308,11403926,82,0
81,-0.1791,1,36,9,0.4589,0.67,-2.32,0.45,-1.31,8e-4,0.7,1,86.1,81.4,0.4,0.31,-0.1453,143646,10235183,10,0
434,1.0234,1,36,17,0.3676,0.85,-1.2,0.68,-1.23,0.0013,0.57,1,69.4,67.8,0.42,0.4,1.0285,148012,16661567,10,0
61,3.8815,1,36,33,0.6234,1.06,0.32,0.84,0.35,0.0011,0.1,1,91.7,91.7,0.22,0.27,3.7378,149047,10210040,10,0
398,4.343,1,36,34,0.7458,0.93,0.05,0.97,0.08,0.001,0.28,1,94.4,94.4,0.19,0.23,4.1175,147239,13715054,80,0
160,3.0229,1,36,30,0.4709,0.81,-0.77,0.55,-0.9,0.0012,0.51,1,86.1,83.9,0.29,0.32,2.9613,143103,10501800,10,60
6,0.158,1,36,11,0.3996,0.87,-0.52,1.24,0.8,0.0011,0.4,1,77.8,75.2,0.42,0.42,0.1821,149025,9223932,80,80
139,1.8376,1,36,23,0.3759,0.91,-0.59,0.92,-0.26,0.0013,0.46,1,77.8,68.4,0.38,0.44,1.8242,147639,10421947,80,40
283,2.2847,1,36,26,0.3988,1.05,0.25,0.96,-0.12,0.0013,0.34,1,75,73.9,0.35,0.43,2.2578,146586,12213373,10,0
243,1.5611,1,36,20,0.3685,0.93,-0.4,0.82,-0.72,0.0013,0.48,1,69.4,67,0.39,0.42,1.4225,146906,11481056,10,60
106,-0.0058,1,36,10,0.4102,1.3,1.22,1.38,0.65,0.001,0.08,1,63.9,76.8,0.41,0.45,0.0228,150721,10282297,10,70
176,2.1295,1,36,25,0.3892,0.98,0.14,0.28,-0.27,0.0013,0.4,1,72.2,71.7,0.36,0.38,2.1077,150263,10588205,82,0
384,3.8815,1,36,33,0.6234,0.78,-0.41,0.5,-0.61,0.0011,0.45,1,91.7,91.7,0.22,0.23,3.7378,147861,13624156,10,0
311,3.2603,1,36,31,0.5048,0.78,-0.35,0.54,-0.59,0.0012,0.43,1,88.9,86.3,0.27,0.29,3.1821,143262,12593338,10,50
382,2.1295,1,36,25,0.3892,1.01,0.07,0.95,-0.31,0.0013,0.4,1,66.7,71.7,0.36,0.43,2.1077,143933,13611925,82,80
179,2.1295,1,36,25,0.3892,0.86,-0.84,0.75,-0.91,0.0013,0.5,1,69.4,71.7,0.36,0.42,2.1077,151695,10981802,82,10
216,-4.1713,-1,36,0,1.8443,1,0,1,0,-2e-4,0,1,100,100,0,0,-4.1713,146985,11267437,90,0
87,1.698,1,36,22,0.3715,0.86,-0.9,0.8,-0.73,0.0013,0.46,1,69.4,67.4,0.39,0.41,1.6881,150226,10231625,80,20
379,6.3381,0,36,36,1.8405,1,0,0.94,0.14,0.0018,0,1,100,100,0,0,6.3381,149382,13601075,82,0
448,2.1295,1,36,25,0.3892,0.96,-0.36,0.85,-0.45,0.0013,0.45,1,77.8,71.7,0.36,0.42,2.1077,149412,17865743,80,50
151,0.8876,1,36,16,0.3699,1.24,1.83,1.45,1.89,0.0013,0.08,1,58.3,68.9,0.42,0.5,0.8954,144411,10444440,82,50
58,2.2847,1,36,26,0.3988,0.96,-0.18,0.92,-0.16,0.0013,0.43,1,72.2,73.9,0.35,0.42,2.2578,149703,10213155,10,0
107,-0.0058,1,36,10,0.4102,1.3,1.04,1.61,1.08,0.001,0.08,1,66.7,76.8,0.41,0.45,0.0228,150231,10287655,10,70
457,2.6234,1,36,28,0.4261,0.93,-0.32,1.38,1.04,0.0012,0.21,1,80.6,78.8,0.32,0.38,2.5831,146075,18597106,82,0
177,1.158,1,36,18,0.3662,1.04,0.36,1.06,0.32,0.0013,0.36,1,72.2,67,0.41,0.46,1.1602,146597,10543864,10,0
185,3.8815,1,36,33,0.6234,0.78,-0.41,0.38,-0.73,0.0011,0.45,1,91.7,91.7,0.22,0.22,3.7378,150263,11091797,10,0
42,-1.6844,1,36,3,0.6339,0.9,-0.12,0.86,-0.21,7e-4,0.35,1,91.7,91.7,0.28,0.26,-1.5456,147569,10170812,70,10
43,-0.0058,1,36,10,0.4102,0.94,-0.18,0.86,-0.49,0.001,0.5,1,77.8,76.8,0.41,0.38,0.0228,144039,10167099,10,0
188,3.8815,1,36,33,0.6234,0.82,-0.28,0.38,-0.64,0.0011,0.43,1,91.7,91.7,0.22,0.26,3.7378,147934,11128232,50,90
299,4.343,1,36,34,0.7458,1.05,0.33,0.84,0.14,0.001,0.21,1,94.4,94.4,0.19,0.23,4.1175,149382,12392138,10,0
8,0.8876,1,36,16,0.3699,0.95,-0.25,0.98,0.08,0.0013,0.45,1,69.4,68.9,0.42,0.45,0.8954,147981,7336365,80,20
65,-4.1713,-1,36,0,1.8443,0.93,0.05,0.61,-0.29,-2e-4,0.33,1,100,97.2,0,0,-4.1713,143315,10210660,82,10
404,1.0234,1,36,17,0.3676,0.88,-0.85,0.9,-0.35,0.0013,0.57,1,75,67.8,0.42,0.43,1.0285,148242,14224259,10,0
321,3.8815,1,36,33,0.6234,0.85,-0.28,0.7,-0.37,0.0011,0.39,1,91.7,91.7,0.22,0.25,3.7378,148255,12944181,80,90
420,1.698,1,36,22,0.3715,1,0.07,0.88,-0.28,0.0013,0.4,1,69.4,67.4,0.39,0.44,1.6881,152038,15879267,80,0
389,2.4484,1,36,27,0.4108,0.86,-0.78,0.7,-0.86,0.0013,0.5,1,75,76.3,0.34,0.39,2.4155,145711,13666061,80,90
358,1.981,1,36,24,0.3817,1.24,1.15,1.19,1,0.0013,0.18,1,69.4,69.8,0.37,0.48,1.9637,150034,13302914,82,0
228,-1.6844,1,36,3,0.6339,0.94,0.02,0.85,-0.02,7e-4,0.32,1,91.7,91.7,0.28,0.26,-1.5456,145060,11339195,82,80
261,1.8376,1,36,23,0.3759,0.82,-1.37,0.62,-1.3,0.0013,0.56,1,75,68.4,0.38,0.4,1.8242,152201,12082465,82,0
383,1.8376,1,36,23,0.3759,1.01,0.04,0.91,-0.19,0.0013,0.39,1,69.4,68.4,0.38,0.44,1.8242,146289,13625934,10,0
348,1.5611,1,36,20,0.3685,0.93,-0.44,0.82,-0.7,0.0013,0.48,1,69.4,67,0.39,0.41,1.4225,147732,13217674,10,80
112,-0.1791,1,36,9,0.4232,1.26,1.37,2.78,2.76,0.001,0.05,1,66.7,78.3,0.4,0.45,-0.1453,147378,10288201,10,0
418,3.0229,1,36,30,0.4709,1.04,0.23,0.94,0.06,0.0012,0.3,1,80.6,83.9,0.29,0.39,2.9613,145552,15128288,82,0
289,0.8876,1,36,16,0.3699,1.37,1.78,1.33,1.81,0.0013,0.16,1,58.3,68.9,0.42,0.5,0.8954,151438,12270563,82,0
58,3.8815,1,36,33,0.6234,1.05,0.28,0.81,0.23,0.0011,0.21,1,91.7,91.7,0.22,0.29,3.7378,146805,10202285,80,0
434,2.2847,1,36,26,0.3988,0.95,-0.19,0.88,-0.37,0.0013,0.42,1,80.6,73.9,0.35,0.4,2.2578,148605,16376900,10,0
171,2.6234,1,36,28,0.4261,0.98,0.03,0.98,0.08,0.0012,0.34,1,80.6,78.8,0.32,0.38,2.5831,147372,10533443,82,0
53,-0.1791,1,36,9,0.4232,1.3,1.08,2.08,2.87,0.001,0.17,1,63.9,78.3,0.4,0.45,-0.1453,150231,10189068,80,0
440,-4.1713,-1,36,0,1.8443,1,0,1,0,-2e-4,0,1,100,100,0,0,-4.1713,147016,17316197,80,0
39,3.8815,1,36,33,0.6234,0.76,-0.41,0.38,-0.73,0.0011,0.46,1,91.7,91.7,0.22,0.24,3.7378,149667,10171096,80,0
316,2.2847,1,36,26,0.3988,1.1,0.58,1.32,0.8,0.0013,0.31,1,72.2,73.9,0.35,0.43,2.2578,147237,12599891,82,0
309,2.1295,1,36,25,0.3892,1.03,0.3,1.12,0.51,0.0013,0.3,1,63.9,71.7,0.36,0.44,2.1077,148445,12593338,10,50
317,1.981,1,36,24,0.3817,1.2,1.12,1.38,1.51,0.0013,0.18,1,75,69.8,0.37,0.48,1.9637,145413,12645680,10,50
67,0.314,1,36,12,0.3908,1.15,0.66,0.98,0.04,0.0011,0.34,1,72.2,73.8,0.42,0.45,0.3342,150314,10217053,10,0
469,-2.1582,1,36,2,0.7542,0.84,-0.03,0.82,0.06,7e-4,0.28,1,94.4,94.4,0.24,0.2,-1.9379,144164,20024878,10,0
185,1.5611,1,36,21,0.3685,1.13,0.91,1.28,1.64,0.0013,0.29,1,72.2,67,0.39,0.48,1.5545,146731,11116315,10,0
228,-1.6844,1,36,3,0.6339,0.79,-0.17,0.39,-0.48,7e-4,0.49,1,91.7,91.7,0.28,0.26,-1.5456,151403,11368756,82,40
368,0.7496,1,36,15,0.3733,1.34,2.8,1.45,1.89,0.0012,0.11,1,63.9,70,0.42,0.54,0.7602,147726,13440624,82,0
104,1.2919,1,36,19,0.3659,1.19,1.01,1.38,1.42,0.0013,0.2,1,61.1,66.7,0.41,0.48,1.2913,150173,10271287,10,0
121,-4.1713,-1,36,0,1.8443,1,0,1,0,-2e-4,0,1,100,100,0,0,-4.1713,148225,10291598,10,82
433,0.7496,1,36,15,0.3733,1.08,0.56,1.14,0.66,0.0012,0.33,1,69.4,70,0.42,0.47,0.7602,148012,16661567,82,0
217,2.4484,1,36,27,0.4108,1.08,0.65,1.14,0.48,0.0013,0.2,1,80.6,76.3,0.34,0.4,2.4155,151299,11300442,82,0
195,1.5611,1,36,21,0.3685,0.9,-0.8,0.82,-0.84,0.0013,0.5,1,69.4,67,0.39,0.44,1.4225,151392,11181966,82,50
325,5.0938,1,36,35,1.0284,0.84,0.05,0.42,-0.47,9e-4,0.39,1,97.2,97.2,0.14,0.15,4.6207,148827,12949892,50,90
137,3.8815,1,36,33,0.6234,0.86,-0.24,0.5,-0.24,0.0011,0.36,1,91.7,91.7,0.22,0.26,3.7378,144240,10426949,80,90
24,3.5384,1,36,32,0.5521,1,0.13,1,0,0.0011,0.28,1,88.9,88.9,0.25,0.32,3.4356,146805,10134166,80,50
327,3.5384,1,36,32,0.5521,0.83,-0.23,0.51,-0.34,0.0011,0.36,1,88.9,88.9,0.25,0.28,3.4356,146604,12981052,10,0
98,3.5384,1,36,32,0.5521,1.17,0.6,1.24,0.71,0.0011,0.16,1,83.3,88.9,0.25,0.35,3.4356,149827,10241051,80,0
311,2.6234,1,36,28,0.4261,0.96,-0.32,0.77,-0.44,0.0012,0.39,1,80.6,78.8,0.32,0.37,2.5831,148481,12599891,10,80
190,-4.1713,-1,36,0,1.8443,1,0,1,0,-2e-4,0,1,100,100,0,0,-4.1713,143687,11114193,74,0
268,5.0938,1,36,35,1.0284,1.03,0.23,0.94,0.14,9e-4,0.04,1,97.2,97.2,0.14,0.17,4.6207,147460,12156515,80,0
419,5.0938,1,36,35,1.0284,0.97,0.31,0.41,0.06,9e-4,0.18,1,97.2,97.2,0.14,0.16,4.6207,143454,15845885,10,0
202,0.158,1,36,11,0.3996,1.06,0.51,0.94,-0.04,0.0011,0.34,1,72.2,75.2,0.42,0.43,0.1821,143770,11165731,10,50
313,1.158,1,36,18,0.3659,0.94,-0.4,0.88,-0.72,0.0013,0.47,1,69.4,67,0.41,0.45,1.1602,147243,12494461,10,50
88,-0.0058,1,36,10,0.4102,1.3,1.37,1.28,1.31,0.001,0.18,1,69.4,76.8,0.41,0.47,0.0228,150721,10255060,82,0
418,4.343,1,36,34,0.7458,1.03,0.23,0.66,-0.23,0.001,0.23,1,94.4,94.4,0.19,0.22,4.1175,144479,15144186,80,50
430,2.2847,1,36,26,0.3988,0.84,-0.82,0.77,-1.02,0.0013,0.5,1,80.6,73.9,0.35,0.37,2.2578,146601,16547543,50,80
65,1.698,1,36,22,0.3715,0.9,-0.49,0.79,-0.74,0.0013,0.44,1,69.4,67.4,0.39,0.41,1.6881,144904,10204075,10,50
261,2.6234,1,36,28,0.4261,0.89,-0.34,0.75,-0.58,0.0012,0.45,1,80.6,78.8,0.32,0.37,2.5831,152234,12068659,82,10
40,-0.0058,1,36,10,0.4102,1.24,1.15,1.11,0.47,0.001,0.2,1,72.2,76.8,0.41,0.45,0.0228,149025,10167447,80,0
285,0.4638,1,36,13,0.3837,1.07,0.51,0.94,-0.12,0.0012,0.32,1,61.1,72.6,0.42,0.44,0.4806,146586,12236152,10,0
150,3.2603,1,36,31,0.5048,0.78,-0.6,0.58,-0.81,0.0012,0.5,1,88.9,86.3,0.27,0.28,3.1821,144240,10451765,82,0
164,0.6086,1,36,14,0.3779,1.12,1,1.18,1,0.0012,0.25,1,63.9,71.3,0.42,0.48,0.6223,150825,10509410,82,0
381,6.3381,0,36,36,1.8405,1,0,1,0,0.0018,0,1,100,100,0,0,6.3381,150067,13624156,10,0
374,6.3381,0,36,36,1.8405,1,0,1,0,0.0018,0,1,100,100,0,0,6.3381,145364,13624156,80,0
225,1.8376,1,36,23,0.3759,0.92,-0.75,0.88,-0.78,0.0013,0.48,1,75,68.4,0.38,0.41,1.8242,151722,11388129,10,0
427,2.6234,1,36,28,0.4261,0.93,-0.19,0.88,-0.51,0.0012,0.41,1,80.6,78.8,0.32,0.39,2.5831,144685,15543919,82,0
143,0.7496,1,36,15,0.3733,0.85,-1.16,0.79,-1.23,0.0012,0.57,1,66.7,70,0.42,0.42,0.7602,144703,10469605,82,0
451,2.4484,1,36,27,0.4108,0.96,-0.32,0.84,-0.58,0.0013,0.43,1,77.8,76.3,0.34,0.41,2.4155,149445,17555477,10,80
375,3.5384,1,36,32,0.5521,0.78,-0.35,0.55,-0.61,0.0011,0.43,1,88.9,88.9,0.25,0.27,3.4356,148074,13593536,10,50
223,2.2847,1,36,26,0.3988,1.08,0.63,1.08,0.32,0.0013,0.3,1,72.2,73.9,0.35,0.44,2.2578,146731,11391359,10,0
176,2.1295,1,36,25,0.3892,0.93,-0.41,0.78,-0.45,0.0013,0.44,1,69.4,71.7,0.36,0.42,2.1077,151389,10543864,82,0
122,1.5611,1,36,21,0.3685,1.24,1.8,1.41,2.52,0.0013,0.12,1,58.3,67,0.39,0.51,1.4225,143742,10292411,82,80
259,-2.1582,1,36,2,0.7542,0.8,-0.14,0.17,-0.47,7e-4,0.4,1,94.4,94.4,0.24,0.2,-1.9379,152239,12082465,80,0
250,1.158,1,36,18,0.3662,1.01,0,0.94,-0.2,0.0013,0.43,1,63.9,67,0.41,0.46,1.1602,146906,11483008,10,60
423,-2.1582,1,36,2,0.7542,0.75,-0.17,0.17,-0.59,7e-4,0.42,1,94.4,94.4,0.24,0.2,-1.9379,143247,15535266,60,10
126,0.158,1,36,11,0.3996,1.1,0.45,1.07,0.32,0.0011,0.33,1,66.7,75.2,0.42,0.43,0.1821,150806,10299521,82,0
100,-4.1713,-1,36,0,1.8443,1,0,1,0,-2e-4,0,1,100,100,0,0,-4.1713,144740,10271287,10,0
135,2.2847,1,36,26,0.3988,0.93,-0.16,0.79,-0.26,0.0013,0.41,1,75,73.9,0.35,0.41,2.2578,147608,10426450,10,40
424,0.8876,1,36,16,0.3699,1.25,1.62,1.37,1.53,0.0013,0.05,1,63.9,68.9,0.42,0.51,0.8954,147433,15630781,10,50
153,1.981,1,36,24,0.3817,0.88,-0.93,0.9,-0.36,0.0013,0.46,1,86.1,69.8,0.37,0.33,1.9637,143103,10498702,10,0
170,3.8815,1,36,33,0.6234,0.78,-0.55,0.48,-0.81,0.0011,0.5,1,91.7,91.7,0.22,0.26,3.7378,143103,10512594,82,0
251,1.158,1,36,18,0.3662,0.71,-2.44,0.63,-1.31,0.0013,0.71,1,80.6,67,0.41,0.36,1.1602,149198,11483008,10,82
241,6.3381,0,36,36,1.8405,1.09,0.35,2,2.32,0.0018,0,1,100,100,0,0,6.3381,146001,11483458,10,50
328,1.981,1,36,24,0.3817,0.86,-0.94,0.7,-0.93,0.0013,0.51,1,75,69.8,0.37,0.4,1.9637,147243,12887749,10,0
89,2.4484,1,36,27,0.4108,1.11,0.92,1.42,1.22,0.0013,0.03,1,75,76.3,0.34,0.45,2.4155,150254,10243046,0,0
354,6.3381,0,36,36,1.8405,1,0,1,0,0.0018,0,1,100,100,0,0,6.3381,147886,13217674,0,0
212,2.2847,1,36,26,0.3988,0.98,-0.05,0.84,-0.41,0.0013,0.37,1,75,73.9,0.35,0.41,2.2578,151389,11279699,82,0
169,3.8815,1,36,33,0.6234,0.93,-0.06,1.73,1.22,0.0011,0.21,1,91.7,91.7,0.22,0.27,3.7378,151255,10512594,10,0
239,2.6234,1,36,28,0.4261,0.94,-0.18,0.79,-0.51,0.0012,0.4,1,80.6,78.8,0.32,0.37,2.5831,152319,11444517,80,50
248,-0.7876,1,36,6,0.4842,0.76,-1.27,0.39,-1.3,8e-4,0.57,1,86.1,83.9,0.36,0.28,-0.7281,150423,11488026,10,0
222,3.2603,1,36,31,0.5048,0.94,0.22,0.41,-0.32,0.0012,0.27,1,88.9,86.3,0.27,0.33,3.1821,151410,11351470,50,90
12,2.4484,1,36,27,0.4108,0.85,-0.94,0.68,-0.9,0.0013,0.51,1,80.6,76.3,0.34,0.41,2.4155,147605,10127224,80,10
18,-4.1713,-1,36,0,1.8443,1,0,1,0,-2e-4,0,1,100,100,0,0,-4.1713,146805,10140336,70,20
208,2.4484,1,36,27,0.4108,1.12,0.92,1.91,1.36,0.0013,0.1,1,75,76.3,0.34,0.44,2.4155,151299,11279699,82,60
136,0.8876,1,36,16,0.3699,1.61,3.63,2.22,2.45,0.0013,-0.05,1,38.9,68.9,0.42,0.55,0.8954,146382,10421270,82,0
15,0.4638,1,36,13,0.3837,1.63,2.63,1.67,2.87,0.0012,-0.16,1,55.6,72.6,0.42,0.52,0.4806,146071,10140336,10,20
372,3.5384,1,36,32,0.5521,0.82,-0.37,0.59,-0.58,0.0011,0.43,1,88.9,88.9,0.25,0.29,3.4356,152561,13380559,0,80
127,1.981,1,36,24,0.3817,0.85,-1.16,0.68,-0.89,0.0013,0.56,1,80.6,69.8,0.37,0.39,1.9637,148079,10345205,10,0
248,2.1295,1,36,25,0.3892,0.98,-0.05,0.85,-0.44,0.0013,0.4,1,69.4,71.7,0.36,0.43,2.1077,151389,11481056,10,80
201,1.5611,1,36,20,0.3685,1.02,0.2,0.94,-0.19,0.0013,0.39,1,66.7,67,0.39,0.46,1.5545,151392,11213566,82,0
437,2.6234,1,36,28,0.4261,0.77,-1.13,0.54,-1.11,0.0012,0.53,1,80.6,78.8,0.32,0.36,2.5831,143649,16614844,10,0
323,3.5384,1,36,32,0.5521,0.78,-0.6,0.55,-0.83,0.0011,0.5,1,88.9,88.9,0.25,0.28,3.4356,149352,12971332,10,0
226,2.1295,1,36,25,0.3892,0.85,-0.93,0.79,-0.83,0.0013,0.49,1,75,71.7,0.36,0.41,2.1077,151308,11384050,82,0
152,3.2603,1,36,31,0.5048,0.86,-0.23,0.63,-0.24,0.0012,0.38,1,88.9,86.3,0.27,0.29,3.1821,146078,10495096,10,0
30,0.158,1,36,11,0.3996,1.63,2.53,2.22,2.04,0.0011,0.02,1,69.4,75.2,0.42,0.52,0.1821,147115,10151893,10,0
165,1.158,1,36,18,0.3662,1.04,0.29,0.89,-0.14,0.0013,0.35,1,69.4,67,0.41,0.44,1.1602,150806,10543759,80,0
158,6.3381,0,36,36,1.8405,1,0,1,0,0.0018,0,1,100,100,0,0,6.3381,147234,10498702,0,0
95,3.5384,1,36,32,0.5521,1,0.09,0.94,-0.06,0.0011,0.31,1,88.9,88.9,0.25,0.35,3.4356,146846,10241051,50,10
303,1.8376,1,36,23,0.3759,1.07,0.46,0.96,0.02,0.0013,0.34,1,52.8,68.4,0.38,0.45,1.8242,149135,12333069,82,0
304,2.8132,1,36,29,0.4456,0.87,-0.4,0.63,-0.52,0.0012,0.43,1,83.3,81.4,0.31,0.35,2.7637,148524,12332801,80,0
425,0.8876,1,36,16,0.3699,1.14,0.86,1.07,0.36,0.0013,0.28,1,69.4,68.9,0.42,0.48,0.8954,143322,15879267,80,0
272,0.4638,1,36,13,0.3837,0.94,-0.31,1.1,0.43,0.0012,0.35,1,77.8,72.6,0.42,0.43,0.4806,147728,12125822,82,0
210,4.343,1,36,34,0.7458,0.78,-0.26,0.35,-0.64,0.001,0.43,1,94.4,94.4,0.19,0.19,4.1175,150027,11263350,10,0
63,0.7496,1,36,15,0.3733,1,-0.03,1,0,0.0012,0.42,1,80.6,70,0.42,0.42,0.7602,147645,10202285,10,0
49,0.158,1,36,11,0.3996,1.05,0.36,0.97,0.02,0.0011,0.35,1,72.2,75.2,0.42,0.43,0.1821,149603,10187820,10,50
322,1.981,1,36,24,0.3817,0.85,-1.02,0.77,-0.89,0.0013,0.55,1,80.6,69.8,0.37,0.37,1.9637,145711,12926825,10,0
358,3.5384,1,36,32,0.5521,0.78,-0.6,0.59,-0.81,0.0011,0.5,1,88.9,88.9,0.25,0.28,3.4356,149352,13298453,10,50
423,1.158,1,36,18,0.3659,0.78,-1.18,0.68,-1.26,0.0013,0.58,1,80.6,67,0.41,0.4,1.1602,148683,15479625,10,0
157,1.981,1,36,24,0.3817,0.93,-0.44,0.87,-0.45,0.0013,0.44,1,72.2,69.8,0.37,0.42,1.9637,150778,10485600,10,0
362,0.4638,1,36,13,0.3837,1.21,1.34,1.28,1.45,0.0012,0.19,1,58.3,72.6,0.42,0.48,0.4806,149869,13260464,10,80
250,1.158,1,36,18,0.3662,0.82,-1.27,0.67,-1.46,0.0013,0.62,1,83.3,67,0.41,0.35,1.1602,146326,11552808,10,0
453,2.2847,1,36,26,0.3988,1.04,0.28,0.96,-0.18,0.0013,0.34,1,72.2,73.9,0.35,0.43,2.2578,147834,17930413,82,0
436,0.7496,1,36,15,0.3733,1.23,2,1.45,2.13,0.0012,0.19,1,58.3,70,0.42,0.53,0.7602,147433,16614844,82,0
71,0.158,1,36,11,0.3996,0.78,-1.37,0.72,-1.34,0.0011,0.61,1,77.8,75.2,0.42,0.36,0.1821,146610,10223339,10,0
11,2.4484,1,36,27,0.4108,0.87,-0.41,0.65,-0.52,0.0013,0.45,1,72.2,76.3,0.34,0.37,2.4155,146610,10098879,10,82
309,2.4484,1,36,27,0.4108,0.98,0.09,0.73,-0.37,0.0013,0.34,1,75,76.3,0.34,0.38,2.4155,148672,12475777,10,90
427,2.2847,1,36,26,0.3988,0.8,-0.94,0.71,-0.97,0.0013,0.52,1,80.6,73.9,0.35,0.38,2.2578,144137,15543919,10,0
473,2.2847,1,36,26,0.3988,0.97,-0.07,0.88,-0.35,0.0013,0.4,1,80.6,73.9,0.35,0.43,2.2578,148821,19300786,10,0
204,1.981,1,36,24,0.3817,0.93,-0.4,0.84,-0.45,0.0013,0.44,1,77.8,69.8,0.37,0.41,1.9637,151389,11210370,80,0
274,0.4638,1,36,13,0.3837,0.83,-1.12,0.7,-1.26,0.0012,0.57,1,83.3,72.6,0.42,0.38,0.4806,151801,12125822,82,10
449,2.6234,1,36,28,0.4261,1.1,0.58,1.38,0.8,0.0012,0.11,1,75,78.8,0.32,0.43,2.5831,150753,17930413,20,82
33,1.426,1,36,20,0.3667,1.06,0.57,0.97,0.01,0.0013,0.32,1,55.6,66.7,0.4,0.46,1.5545,149577,10152113,82,0
415,5.0938,1,36,35,1.0284,1.03,0.3,0.77,0.29,9e-4,0.14,1,97.2,97.2,0.14,0.17,4.6207,149382,14745135,10,0
436,2.4484,1,36,27,0.4108,0.96,-0.32,1.07,-0.26,0.0013,0.38,1,80.6,76.3,0.34,0.4,2.4155,148605,16371399,10,0
355,2.4484,1,36,27,0.4108,0.96,-0.18,0.98,0.24,0.0013,0.28,1,75,76.3,0.34,0.43,2.4155,150034,13200526,10,0
419,4.343,1,36,34,0.7458,1.03,0.25,0.81,0.06,0.001,0.19,1,94.4,94.4,0.19,0.23,4.1175,145816,15397300,82,0
166,1.981,1,36,24,0.3817,0.85,-1.17,0.71,-1.19,0.0013,0.56,1,72.2,69.8,0.37,0.4,1.9637,146955,10521801,10,80
171,3.5384,1,36,32,0.5521,0.86,-0.37,0.65,-0.59,0.0011,0.43,1,88.9,88.9,0.25,0.31,3.4356,143643,10530738,10,0
254,0.4638,1,36,13,0.3837,0.79,-1.48,0.69,-1.36,0.0012,0.58,1,75,72.6,0.42,0.4,0.4806,150931,12018627,82,0
206,1.698,1,36,22,0.3715,1.05,0.29,0.88,-0.23,0.0013,0.41,1,66.7,67.4,0.39,0.44,1.6881,147384,11285451,10,50
339,0.6086,1,36,14,0.3779,1.08,0.69,1.08,0.38,0.0012,0.33,1,69.4,71.3,0.42,0.45,0.6223,148547,13091638,10,0
