Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
85,-2.72,1,19,1,1.06,0.63,-0.19,0.18,-0.74,0,0.75,1,94.7,94.7,0.24,0.17,-2.27,148979,7671911,82,0
256,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,150299,10269541,10,80
358,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,151248,11032405,82,0
8,3.48,1,19,18,1.03,1.02,0.32,0.95,0.36,0,0.05,1,94.7,94.7,0.1,0.22,3.02,145139,7271042,82,80
101,2.24,1,19,16,0.64,0.88,-0.14,0.69,-0.38,0,0.36,1,84.2,84.2,0.17,0.34,2.11,148979,7686919,0,0
190,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,143042,10167765,82,0
325,3.48,1,19,18,1.03,0.97,0.24,0.88,0.05,0,0.23,1,94.7,94.7,0.1,0.22,3.02,143268,10707808,80,80
88,2.72,1,19,17,0.76,1.06,0.31,1.13,0.34,0,0.01,1,89.5,89.5,0.14,0.31,2.5,146557,7685394,82,50
388,0.12,1,19,8,0.49,1.18,0.95,1.12,0.67,0,-0.04,1,57.9,64.2,0.3,0.51,0.14,142922,11870699,10,80
121,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,145636,9409580,10,50
124,2.72,1,19,17,0.76,0.95,0.09,0.8,0,0,0.24,1,89.5,89.5,0.14,0.29,2.5,146883,9536019,82,80
209,2.72,1,19,17,0.76,0.91,0.07,0.72,-0.12,0,0.29,1,89.5,89.5,0.14,0.29,2.5,147990,10202064,70,0
51,-1.39,1,19,3,0.66,1.3,0.76,1.4,0.64,0,-0.17,1,78.9,85.1,0.31,0.38,-1.26,143434,7639937,82,0
179,2.24,1,19,16,0.64,0.91,-0.03,0.68,-0.25,0,0.34,1,84.2,84.2,0.17,0.34,2.11,147491,10152180,82,0
396,2.24,1,19,16,0.64,1.07,0.32,1.33,0.74,0,0.03,1,84.2,84.2,0.17,0.37,2.11,143997,12703729,10,0
12,-0.12,1,19,7,0.5,1.33,1.64,1.27,0.98,0,0.01,1,63.2,68,0.31,0.51,-0.09,148886,7597029,80,70
122,2.72,1,19,17,0.76,0.95,0.14,0.81,0.01,0,0.25,1,89.5,89.5,0.14,0.26,2.5,145335,9409580,10,0
360,3.48,1,19,18,1.03,0.88,-0.14,0.49,-0.29,0,0.37,1,94.7,94.7,0.1,0.21,3.02,146975,11084650,10,60
240,3.48,1,19,18,1.03,0.96,0.24,0.63,0.05,0,0.23,1,94.7,94.7,0.1,0.22,3.02,148220,10227059,80,0
1,2.24,1,19,16,0.64,0.88,-0.17,0.84,-0.4,0,0.36,1,84.2,84.2,0.17,0.34,2.11,147548,6709613,0,0
184,-1.39,1,19,4,0.66,0.88,-0.07,0.7,-0.25,0,0.31,1,84.2,85.1,0.31,0.33,-0.9,146413,10165851,82,0
114,-0.99,1,19,3,0.59,1.02,0.17,1.01,0.13,0,0.28,1,73.7,80.8,0.32,0.46,-1.26,147080,9409580,82,0
27,2.24,1,19,16,0.64,0.98,0.03,0.95,0,0,0.23,1,84.2,84.2,0.17,0.36,2.11,145071,7621809,10,0
111,-0.99,1,19,3,0.55,1.43,1.52,1.3,0.92,0,0.04,1,78.9,76.3,0.32,0.43,-0.6,146381,9305807,10,0
281,4.73,0,19,19,1.84,1,0,1,0.04,0,0,1,100,100,0,0,4.73,144773,10294244,60,90
418,-0.67,1,19,5,0.55,1.01,0.1,1.01,0.16,0,0.29,1,78.9,76.3,0.32,0.41,-0.6,143055,15855775,10,0
218,1.3,1,19,13,0.51,1.05,0.31,1.03,0.43,0,0.19,1,63.2,68.6,0.23,0.45,1.26,150018,10217835,82,0
249,3.48,1,19,18,1.03,1.02,0.32,0.95,0.39,0,0.08,1,94.7,94.7,0.1,0.22,3.02,150307,10239502,10,80
366,-0.12,1,19,7,0.5,1.18,1.07,1.26,0.96,0,0,1,63.2,68,0.31,0.5,-0.09,145301,11101938,10,0
97,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,148913,7683944,10,70
4,-4.01,-1,19,0,1.86,1,0,1,0,0,-0.02,1,100,100,0,0,-4.01,142943,6709605,10,0
126,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,144853,9629653,10,0
196,3.48,1,19,18,1.03,1,0.29,0.47,0.28,0,0.11,1,94.7,94.7,0.1,0.22,3.02,149664,10188401,82,50
143,0.81,1,19,11,0.48,0.98,-0.46,0.95,-0.22,0,0.36,1,68.4,61.1,0.26,0.47,0.8,149040,9988378,82,0
390,2.24,1,19,16,0.64,0.87,-0.18,0.7,-0.4,0,0.4,1,84.2,84.2,0.17,0.34,2.11,143738,12295272,10,80
304,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,145846,10556699,82,0
404,3.48,1,19,18,1.03,0.96,0.25,0.59,0.05,0,0.23,1,94.7,94.7,0.1,0.22,3.02,144838,14762455,80,0
342,2.24,1,19,16,0.64,0.91,-0.07,0.68,-0.25,0,0.31,1,84.2,84.2,0.17,0.33,2.11,143670,10975136,10,80
445,-0.12,1,19,7,0.5,0.74,-1.19,0.74,-0.79,0,0.68,1,73.7,68,0.31,0.38,-0.09,150164,18072763,10,0
138,0.81,1,19,11,0.48,0.98,-0.18,1.08,0.49,0,0.17,1,57.9,61.1,0.26,0.45,0.8,148994,10003983,0,0
403,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,146752,13915916,80,0
196,1.87,1,19,15,0.57,0.91,-0.12,0.82,0.11,0,0.19,1,78.9,79,0.19,0.39,1.79,147990,10190058,70,0
90,0.35,1,19,9,0.48,1.01,0.13,0.99,-0.13,0,0.19,1,57.9,61.6,0.29,0.49,0.36,144657,7681542,10,50
432,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,143469,18092055,60,50
37,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,148841,7634609,10,0
284,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,143417,10400028,10,50
349,2.24,1,19,16,0.64,0.88,-0.19,0.7,-0.32,0,0.35,1,84.2,84.2,0.17,0.34,2.11,143670,10897771,10,80
310,3.48,1,19,18,1.03,1.02,0.32,0.94,0.35,0,0.08,1,94.7,94.7,0.1,0.22,3.02,145818,10637354,82,0
444,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,149475,18092055,10,0
44,0.81,1,19,11,0.48,1.04,0.36,0.99,-0.18,0,0.19,1,47.4,61.1,0.26,0.48,0.8,145471,7643527,10,0
70,0.12,1,19,8,0.49,0.95,-0.18,0.92,-0.35,0,0.31,1,63.2,64.2,0.3,0.47,0.14,148861,7668643,10,0
365,-0.12,1,19,7,0.5,1.01,0.15,1.23,0.77,0,0.23,1,73.7,68,0.31,0.48,-0.09,152366,11015586,82,0
356,3.48,1,19,18,1.03,0.9,-0.18,0.49,-0.4,0,0.37,1,94.7,94.7,0.1,0.21,3.02,145342,11065176,10,0
271,1.3,1,19,13,0.51,0.83,-0.54,0.66,-0.67,0,0.47,1,73.7,68.6,0.23,0.42,1.26,150362,10293582,10,0
346,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,151248,10932127,0,0
60,-1.9,1,19,2,0.78,0.73,-0.35,0.49,-0.63,0,0.69,1,89.5,89.5,0.29,0.28,-1.69,148871,7656513,10,70
295,4.73,0,19,19,1.84,1,0,1,0.04,0,0,1,100,100,0,0,4.73,150125,10469745,10,0
362,3.48,1,19,18,1.03,0.92,0.2,0.49,-0.12,0,0.32,1,94.7,94.7,0.1,0.21,3.02,145851,11039086,10,0
261,0.81,1,19,11,0.48,1,0.08,1.09,0.34,0,0.2,1,57.9,61.1,0.26,0.49,0.8,149696,10280758,82,0
196,3.48,1,19,18,1.03,0.98,0.31,0.9,0.25,0,0.12,1,94.7,94.7,0.1,0.22,3.02,149655,10190163,82,0
311,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,150953,10610022,10,0
31,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,146437,7620802,82,0
248,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,150302,10236856,10,0
358,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,151231,11084650,0,0
401,2.72,1,19,17,0.76,1.05,0.26,1.02,0.35,0,0.07,1,89.5,89.5,0.14,0.31,2.5,143501,14994461,20,80
8,1.87,1,19,15,0.57,1.07,0.31,1.14,0.49,0,0,1,78.9,79,0.19,0.41,1.79,148952,7596405,0,0
114,-0.99,1,19,3,0.55,1.08,0.4,1.21,0.53,0,0.14,1,78.9,76.3,0.32,0.41,-0.6,145384,9479503,82,10
267,0.58,1,19,10,0.48,0.94,-0.28,0.91,-0.35,0,0.33,1,68.4,60.2,0.28,0.47,0.58,147773,10292845,82,0
355,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,151237,11084650,82,0
323,3.48,1,19,18,1.03,1.02,0.32,0.94,0.35,0,0.08,1,94.7,94.7,0.1,0.22,3.02,150611,10725652,80,0
274,3.48,1,19,18,1.03,0.92,0.2,0.49,-0.12,0,0.32,1,94.7,94.7,0.1,0.21,3.02,150958,10288740,80,0
413,-1.39,1,19,3,0.66,0.88,-0.15,0.83,-0.28,0,0.41,1,78.9,85.1,0.31,0.34,-1.26,152389,15905829,0,0
68,1.05,1,19,12,0.49,1,0.06,1.05,0.16,0,0.16,1,73.7,64.3,0.25,0.48,1.02,143179,7659067,10,0
232,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,144464,10223940,50,0
302,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,145688,10557164,82,0
253,3.48,1,19,18,1.03,0.92,0.2,0.49,-0.09,0,0.32,1,94.7,94.7,0.1,0.21,3.02,146892,10246495,82,0
381,0.12,1,19,8,0.49,1.09,0.61,1.05,0.16,0,0.28,1,57.9,64.2,0.3,0.48,0.14,144865,12058610,82,50
49,-1.39,1,19,3,0.66,1.09,0.34,1.13,0.43,0,0.19,1,84.2,85.1,0.31,0.37,-1.26,144011,7639503,82,0
254,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,150275,10236856,82,0
78,3.48,1,19,18,1.03,1,0.29,0.47,0.25,0,0.1,1,94.7,94.7,0.1,0.22,3.02,144960,7669046,10,0
258,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,146360,10269541,82,0
347,1.3,1,19,13,0.51,0.97,-0.11,0.92,-0.21,0,0.27,1,73.7,68.6,0.23,0.46,1.26,151274,10850732,10,0
63,3.48,1,19,18,1.03,0.99,0.3,0.9,0.25,0,0.09,1,94.7,94.7,0.1,0.22,3.02,143699,7655940,10,50
165,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,149532,10139443,82,0
124,1.05,1,19,12,0.49,1.18,1.46,1.14,1.01,0,-0.04,1,52.6,64.3,0.25,0.52,1.02,148994,9409580,10,0
95,-1.9,1,19,2,0.78,0.73,-0.56,0.59,-1.02,0,0.7,1,89.5,89.5,0.29,0.29,-1.69,148985,7683588,82,0
433,-0.12,1,19,7,0.5,1.09,0.66,1.08,0.54,0,0.23,1,63.2,68,0.31,0.48,-0.09,145301,18342736,10,0
6,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,146506,6709516,10,80
69,3.48,1,19,18,1.03,0.91,0.2,0.49,-0.12,0,0.32,1,94.7,94.7,0.1,0.21,3.02,148882,7663935,10,50
418,1.57,1,19,14,0.53,0.94,-0.24,0.9,-0.22,0,0.35,1,73.7,73.7,0.21,0.46,1.51,145717,15579220,10,0
127,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,149001,9661379,82,0
338,2.24,1,19,16,0.64,1.02,0.17,0.89,0.02,0,0.23,1,84.2,84.2,0.17,0.36,2.11,143297,10809295,10,0
284,0.12,1,19,8,0.49,1,0.05,1,0,0,0.26,1,68.4,64.2,0.3,0.48,0.14,146381,10369511,80,0
113,0.12,1,19,8,0.49,1.01,0.17,1.01,0.17,0,0.26,1,68.4,64.2,0.3,0.47,0.14,150336,9439587,0,0
118,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,148970,9536019,10,0
16,1.87,1,19,15,0.57,0.93,-0.01,0.83,-0.34,0,0.3,1,78.9,79,0.19,0.37,1.79,148948,7607946,90,0
444,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,143038,17473950,20,50
123,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,144371,9568093,80,70
299,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,147269,10477047,82,10
323,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,151231,10741763,82,0
406,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,151561,13634712,82,0
12,1.87,1,19,15,0.57,0.93,-0.08,0.86,-0.34,0,0.34,1,78.9,80.8,0.19,0.39,1.79,144923,7614942,10,0
298,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,150803,10474056,90,0
226,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,146301,10222081,82,0
103,2.24,1,19,16,0.64,0.88,-0.15,0.7,-0.38,0,0.38,1,84.2,84.2,0.17,0.33,2.11,148929,9025693,80,0
389,2.24,1,19,16,0.64,1.05,0.26,1.32,0.74,0,0.07,1,84.2,84.2,0.17,0.39,2.11,143501,11946016,10,0
124,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,149005,9471359,0,0
359,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,144283,11065176,10,0
419,3.48,1,19,18,1.03,0.91,0.2,0.49,-0.12,0,0.32,1,94.7,94.7,0.1,0.21,3.02,147031,15855775,90,0
47,-0.12,1,19,7,0.5,1.08,0.72,1.08,0.54,0,0.17,1,63.2,68,0.31,0.51,-0.09,148926,7642938,10,0
311,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,143348,10637354,80,80
40,0.12,1,19,8,0.49,1.04,0.24,0.98,0.17,0,0.28,1,63.2,64.2,0.3,0.48,0.14,143968,7628676,10,0
26,0.58,1,19,10,0.48,0.98,-0.37,0.92,-0.39,0,0.32,1,68.4,60.2,0.28,0.47,0.58,143274,7621809,10,0
140,2.72,1,19,17,0.76,0.96,0.09,0.84,-0.1,0,0.22,1,89.5,89.5,0.14,0.3,2.5,144413,10034137,10,0
142,0.81,1,19,11,0.48,0.98,-0.28,0.88,-0.66,0,0.42,1,68.4,61.1,0.26,0.46,0.8,146521,9969209,10,50
33,-0.38,1,19,6,0.52,1.21,1.14,1.17,0.61,0,-0.02,1,63.2,72.2,0.32,0.48,-0.34,145314,7626908,82,0
414,-0.12,1,19,7,0.5,1.08,0.56,1.08,0.5,0,0.14,1,68.4,68,0.31,0.48,-0.09,144357,15855775,10,0
338,2.24,1,19,16,0.64,1.02,0.16,0.94,0.09,0,0.19,1,84.2,84.2,0.17,0.36,2.11,151421,10819673,82,50
108,-1.39,1,19,4,0.66,0.73,-0.56,0.61,-1.77,0,0.69,1,89.5,85.1,0.31,0.23,-1.26,148991,9223053,70,40
262,2.72,1,19,17,0.76,0.91,0.06,0.72,-0.13,0,0.29,1,89.5,89.5,0.14,0.29,2.5,146454,10276580,82,0
290,3.48,1,19,18,1.03,1.01,0.32,0.82,0.35,0,0.12,1,94.7,94.7,0.1,0.22,3.02,150947,10396942,0,0
63,1.05,1,19,12,0.49,1.18,1.45,1.19,1.01,0,0.01,1,57.9,64.3,0.25,0.52,1.02,148933,7659067,10,0
172,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,145173,10152180,82,0
14,1.87,1,19,15,0.57,0.97,0.03,0.94,0,0,0.18,1,78.9,80.8,0.19,0.39,1.79,148948,7609671,80,0
183,1.05,1,19,12,0.49,1.17,1.32,1.21,0.97,0,0.11,1,57.9,64.3,0.25,0.51,1.02,146521,10165320,10,80
338,2.24,1,19,16,0.64,0.92,-0.03,0.7,-0.29,0,0.3,1,84.2,84.2,0.17,0.34,2.11,146975,10815457,10,0
452,-0.67,1,19,5,0.55,1.09,0.32,1.21,0.7,0,0.17,1,78.9,76.3,0.32,0.41,-0.6,144357,20410875,10,0
26,0.58,1,19,10,0.48,0.98,-0.18,1.08,0.42,0,0.17,1,68.4,60.2,0.28,0.45,0.58,145002,7620918,10,0
180,0.35,1,19,9,0.48,1.01,0.1,1,-0.13,0,0.2,1,57.9,61.6,0.29,0.49,0.36,150700,10152911,82,0
60,-1.9,1,19,2,0.78,1.3,0.44,1.24,0.7,0,-0.01,1,89.5,89.5,0.29,0.32,-1.69,148952,7660871,10,82
336,3.48,1,19,18,1.03,0.91,0.2,0.49,-0.12,0,0.32,1,94.7,94.7,0.1,0.21,3.02,151265,10766367,60,0
270,2.24,1,19,16,0.64,0.93,-0.12,0.68,-0.41,0,0.3,1,84.2,84.2,0.17,0.35,2.11,144773,10290524,10,0
258,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,146892,10267417,10,0
181,1.05,1,19,12,0.49,1.07,0.56,1.03,0.43,0,0.22,1,57.9,64.3,0.25,0.48,1.02,149580,10169148,10,0
41,-4.01,-1,19,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-4.01,143087,7628846,10,20
212,3.48,1,19,18,1.03,1.02,0.32,0.94,0.35,0,0.08,1,94.7,94.7,0.1,0.22,3.02,143424,10202099,82,0
173,3.48,1,19,18,1.03,1.11,0.38,1.89,1.62,0,-0.22,1,94.7,94.7,0.1,0.23,3.02,149632,10152911,10,0
82,2.72,1,19,17,0.76,1,0.09,0.98,0.27,0,0.12,1,89.5,89.5,0.14,0.31,2.5,147444,7675623,82,10
179,3.48,1,19,18,1.03,0.96,0.25,0.59,0.05,0,0.23,1,94.7,94.7,0.1,0.22,3.02,149508,10151869,10,0
331,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,151258,10801367,82,0
357,2.24,1,19,16,0.64,1.1,0.39,1.21,0.7,0,0,1,84.2,84.2,0.17,0.37,2.11,143493,11032405,10,50
102,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,148903,7685890,10,0
229,4.73,0,19,19,1.84,1,0,1,0,0,0,1,100,100,0,0,4.73,148195,10221727,10,0
180,2.24,1,19,16,0.64,0.91,-0.12,0.83,-0.14,0,0.3,1,84.2,84.2,0.17,0.33,2.11,149548,10150552,10,50
82,-2.72,1,19,1,1.06,1,0.29,0.76,0.04,0,0,1,94.7,94.7,0.24,0.22,-2.27,144853,7672225,10,82
330,1.57,1,19,14,0.53,0.92,-0.49,0.86,-0.45,0,0.38,1,73.7,73.7,0.21,0.42,1.51,151234,10809295,10,0
