Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
76,1.5152,1,36,24,0.3841,1.23,1.62,1.38,1.45,0.0045,0.21,1,61.1,69.5,0.38,0.5,1.5002,149195,10289984,10,0
316,-0.0706,1,36,13,0.4,1.11,0.56,1.11,0.52,0.0038,0.42,1,63.9,75.4,0.49,0.45,-0.0496,147926,13206435,82,0
365,1.8216,1,36,26,0.3996,0.97,-0.05,0.83,-0.14,0.0045,0.33,1,69.4,73.6,0.35,0.4,1.7968,151101,14035634,80,0
350,1.5152,1,36,24,0.3841,0.83,-1.44,0.65,-0.8,0.0045,0.51,1,72.2,69.5,0.38,0.41,1.5002,144195,13950789,80,80
227,-3.7671,1,36,1,1.0514,0.82,0.04,0.14,-0.54,0.0014,0.41,1,97.2,97.2,0.24,0.17,-3.3139,149572,12204846,10,0
396,-0.4054,1,36,11,0.4201,1.29,1.5,1.31,1.17,0.0035,0.24,1,66.7,78.5,0.5,0.42,-0.3772,151160,14402998,10,0
349,0.5277,1,36,17,0.3773,0.85,-1.12,0.74,-1.01,0.0042,0.59,1,72.2,70,0.46,0.41,0.5362,145797,13913093,10,0
189,0.2372,1,36,15,0.3861,1.47,2.38,1.68,2.55,0.004,0.13,1,63.9,72.6,0.48,0.52,0.2518,151673,11494662,80,82
247,1.3696,1,36,23,0.3792,1.03,0.29,0.94,-0.17,0.0045,0.38,1,63.9,68,0.39,0.44,1.3586,146453,12305006,82,0
244,0.5277,1,36,17,0.3773,1.49,2.56,1.54,1.92,0.0042,0.12,1,58.3,70,0.46,0.54,0.5362,148427,12306983,10,82
47,0.6689,1,36,18,0.3747,0.83,-0.98,0.64,-1.27,0.0042,0.59,1,77.8,69.3,0.45,0.41,0.6744,150346,10231374,80,80
161,-0.2339,1,36,12,0.4092,1.47,2.17,1.73,2.35,0.0037,0.07,1,63.9,76.9,0.5,0.52,-0.2095,152190,11418443,82,0
465,-0.4054,1,36,11,0.4201,1.32,1.47,1.38,1.74,0.0035,0.26,1,72.2,78.5,0.5,0.46,-0.3772,151160,19188447,10,80
272,-0.5868,1,36,10,0.4329,0.88,-0.6,0.73,-1.02,0.0034,0.61,1,83.3,80.1,0.5,0.34,-0.5546,147328,12695009,82,10
163,-2.4606,1,36,4,0.6614,0.8,0.04,0.14,-0.59,0.0016,0.53,1,91.7,89.2,0.38,0.28,-1.9787,148205,11420170,10,0
438,0.6689,1,36,18,0.3747,0.95,-0.3,0.81,-0.83,0.0042,0.54,1,75,69.3,0.45,0.42,0.6744,149874,16936876,82,10
438,0.6689,1,36,18,0.3747,0.83,-0.96,0.73,-0.81,0.0042,0.55,1,75,69.3,0.45,0.41,0.6744,149949,16715624,80,0
417,0.9476,1,36,20,0.3728,0.9,-0.73,0.8,-0.81,0.0043,0.51,1,69.4,67.8,0.43,0.42,0.9469,150624,14568829,10,0
210,-5.0438,-1,36,0,1.855,1,0,1,0,0,0,1,100,100,0,0,-5.0438,144094,12087939,82,50
155,0.3841,1,36,16,0.3811,1.49,2.74,1.81,2.41,0.0041,0.08,1,52.8,71.1,0.47,0.52,0.3956,152190,11334975,10,80
386,0.2372,1,36,15,0.3861,0.85,-0.63,0.7,-0.5,0.004,0.58,1,80.6,72.6,0.48,0.37,0.2518,148054,14314622,10,0
383,1.6654,1,36,25,0.3908,0.91,-0.71,0.74,-0.75,0.0045,0.52,1,69.4,71.5,0.36,0.41,1.6458,150674,14211106,82,0
165,-0.2339,1,36,12,0.4092,1.11,0.61,0.98,0.05,0.0037,0.42,1,75,76.9,0.5,0.42,-0.2095,147967,11418443,10,0
325,0.6689,1,36,18,0.3747,0.95,-0.33,1.06,0.31,0.0042,0.49,1,83.3,69.3,0.45,0.43,0.6744,150548,13447645,82,0
447,0.086,1,36,14,0.3923,1.05,0.27,1.17,0.81,0.0039,0.46,1,69.4,73.9,0.49,0.43,0.1037,146840,16715624,82,10
322,1.9858,1,36,27,0.4109,0.87,-0.6,0.68,-0.51,0.0045,0.44,1,83.3,75.9,0.33,0.38,1.9549,143866,13210998,90,0
314,-0.0706,1,36,13,0.4,1.15,1.03,1.3,1.17,0.0038,0.31,1,63.9,75.4,0.49,0.47,-0.0496,145420,13155202,10,50
388,2.3496,1,36,30,0.5013,0.97,-0.08,1.85,1.63,0.0046,0.33,1,86.1,86.1,0.31,0.32,2.1223,149876,14371898,50,0
465,0.2372,1,36,15,0.3861,0.6,-1.85,0.57,-1.66,0.004,0.69,1,91.7,72.6,0.48,0.32,0.2518,150135,18802982,10,80
468,1.9858,1,36,27,0.4109,1,0.09,0.81,-0.31,0.0045,0.18,1,77.8,75.9,0.33,0.42,1.9549,148261,18802982,10,0
326,1.2271,1,36,22,0.3758,1.02,0.18,0.88,-0.34,0.0044,0.38,1,63.9,67.6,0.41,0.45,1.2199,143345,13471724,10,50
66,-0.2339,1,36,12,0.4092,0.72,-0.89,0.71,-1.15,0.0037,0.69,1,88.9,76.9,0.5,0.32,-0.2095,144801,10276378,10,0
424,-0.4054,1,36,11,0.4201,0.96,-0.11,1.05,0.25,0.0035,0.45,1,75,78.5,0.5,0.4,-0.3772,149496,15455998,10,0
216,1.9858,1,36,27,0.4109,1.05,0.36,1.85,1.52,0.0045,0.26,1,83.3,75.9,0.33,0.4,1.9549,146110,12176915,82,0
318,0.8085,1,36,19,0.3732,0.67,-2.42,0.57,-2.05,0.0043,0.77,1,88.9,68.5,0.44,0.4,0.811,148799,13206435,80,0
437,-0.9886,1,36,8,0.4877,1.07,0.39,1.05,0.25,0.003,0.46,1,77.8,83.3,0.5,0.41,-1.1663,146267,16343581,10,10
161,2.1607,1,36,28,0.4253,0.85,-0.76,0.71,-0.65,0.0046,0.42,1,80.6,78.2,0.29,0.35,2.716,145023,11403837,82,0
417,1.8216,1,36,26,0.3996,0.95,-0.33,0.81,-0.33,0.0045,0.45,1,75,73.6,0.35,0.41,1.7968,147468,14632519,10,80
468,0.5277,1,36,17,0.3773,0.79,-1.56,0.68,-1.12,0.0042,0.61,1,77.8,70,0.46,0.38,0.5362,151153,18348696,10,50
408,1.8216,1,36,26,0.3996,1.04,0.42,1.72,1.68,0.0045,0.25,1,69.4,73.6,0.35,0.43,1.7968,151187,14462761,10,80
161,-0.2339,1,36,12,0.4092,1.47,2.21,1.81,2.27,0.0037,0.04,1,66.7,76.9,0.5,0.52,-0.2095,143540,11384425,82,0
129,1.5152,1,36,24,0.3841,0.84,-1.44,0.68,-0.8,0.0045,0.51,1,75,69.5,0.38,0.39,1.5002,144195,11219378,80,0
279,0.2372,1,36,15,0.3861,0.82,-0.9,0.74,-1.15,0.004,0.62,1,75,72.6,0.48,0.4,0.2518,144680,12970913,82,20
312,1.9858,1,36,27,0.4109,0.83,-0.99,0.68,-0.89,0.0045,0.52,1,75,75.9,0.33,0.39,1.9549,143866,13162705,10,50
188,0.3841,1,36,16,0.3811,1.49,2.74,1.69,2.32,0.0041,0.11,1,58.3,71.1,0.47,0.52,0.3956,152190,11504099,10,82
451,1.0868,1,36,21,0.3737,0.86,-1.4,0.73,-0.69,0.0044,0.53,1,83.3,67.4,0.42,0.42,1.0829,145691,17629489,10,0
483,0.6689,1,36,18,0.3747,1.03,0.29,0.95,-0.02,0.0042,0.44,1,63.9,69.3,0.45,0.45,0.6744,146840,20407920,82,0
139,0.3841,1,36,16,0.3811,1.03,0.29,1,0.01,0.0041,0.47,1,69.4,71.1,0.47,0.44,0.3956,151369,11262524,10,50
147,0.8085,1,36,19,0.3732,1.02,0.22,1,-0.03,0.0043,0.46,1,72.2,68.5,0.44,0.45,0.811,143244,11283580,80,0
313,-0.2339,1,36,12,0.4092,1.64,2.83,1.79,2.35,0.0037,0.07,1,38.9,76.9,0.5,0.53,-0.2095,148425,13155202,82,0
371,-5.0438,-1,36,0,1.855,1,0,0.97,-0.08,0,0,1,100,100,0,0,-5.0438,150576,14122839,10,0
119,1.2271,1,36,22,0.3758,1.1,0.72,1.46,1.21,0.0044,0.31,1,69.4,67.6,0.41,0.46,1.2199,151371,11107901,82,0
13,1.3696,1,36,23,0.3792,0.92,-0.51,0.82,-0.63,0.0045,0.46,1,75,68,0.39,0.44,1.3586,148546,10139745,80,80
51,-0.4054,1,36,11,0.4201,0.84,-1.05,0.64,-1.28,0.0035,0.59,1,75,78.5,0.5,0.38,-0.3772,144801,10238719,82,0
224,0.6689,1,36,18,0.3747,0.94,-0.49,0.94,-0.06,0.0042,0.48,1,80.6,69.3,0.45,0.39,0.6744,144001,12172529,10,50
325,1.9858,1,36,27,0.4109,1.06,0.33,0.86,-0.08,0.0045,0.21,1,75,75.9,0.33,0.42,1.9549,146110,13392131,60,20
422,-2.9699,1,36,2,0.7778,1.05,0.3,1,0.05,0.0016,0.33,1,94.4,94.5,0.32,0.24,-2.7625,150676,15008487,10,82
241,0.086,1,36,14,0.3923,1.23,1.26,1.3,1.26,0.0039,0.31,1,63.9,73.9,0.49,0.47,0.1037,145420,12326828,82,50
393,1.3696,1,36,23,0.3792,1.01,0.13,0.91,-0.23,0.0045,0.39,1,61.1,68,0.39,0.45,1.3586,146012,14402998,40,70
193,-0.4054,1,36,11,0.4201,1,0.09,0.94,-0.06,0.0035,0.52,1,80.6,78.5,0.5,0.39,-0.3772,151774,11503432,82,0
95,0.6689,1,36,18,0.3747,1.09,0.66,1.21,0.73,0.0042,0.39,1,63.9,69.3,0.45,0.46,0.6744,147461,10467351,10,0
413,-2.0702,1,36,4,0.5938,0.73,-0.37,0.64,-0.52,0.002,0.53,1,91.7,91.7,0.42,0.23,-1.9787,146267,14592010,10,40
462,0.086,1,36,14,0.3923,1.07,0.4,1.05,0.25,0.0039,0.43,1,66.7,73.9,0.49,0.44,0.1037,145763,18406556,82,0
363,2.1607,1,36,28,0.4253,0.91,-0.38,0.74,-0.57,0.0046,0.43,1,83.3,78.2,0.29,0.34,2.716,145023,13991183,80,0
142,1.0868,1,36,21,0.3737,1.02,0.16,1,-0.02,0.0044,0.4,1,80.6,67.4,0.42,0.41,1.0829,150726,11268417,10,0
479,0.6689,1,36,18,0.3747,1.06,0.49,1,-0.01,0.0042,0.39,1,66.7,69.3,0.45,0.46,0.6744,150063,19601174,80,80
370,1.0868,1,36,21,0.3737,0.8,-1.76,0.67,-1.01,0.0044,0.54,1,80.6,67.4,0.42,0.39,1.0829,150585,14123932,10,60
449,0.9476,1,36,20,0.3728,0.83,-1.18,0.73,-0.81,0.0043,0.51,1,75,67.8,0.43,0.4,0.9469,145691,17258499,82,10
484,-5.0438,-1,36,0,1.855,1,0,1,0,0,0,1,100,100,0,0,-5.0438,150674,20170734,82,0
266,1.9858,1,36,27,0.4109,0.97,-0.05,0.74,-0.2,0.0045,0.36,1,77.8,75.9,0.33,0.39,1.9549,146410,12828068,50,50
137,-0.0706,1,36,13,0.4,1.01,0.09,1,0.01,0.0038,0.52,1,69.4,75.4,0.49,0.42,-0.0496,151369,11280980,82,0
155,0.3841,1,36,16,0.3811,1.29,1.55,1.29,1.19,0.0041,0.21,1,63.9,71.1,0.47,0.47,0.3956,152249,11332980,10,0
26,-5.0438,-1,36,0,1.855,1,0,1,0,0,0,1,100,100,0,0,-5.0438,145358,10166912,10,50
226,0.2372,1,36,15,0.3861,1.57,2.56,1.79,2.96,0.004,0.04,1,63.9,72.6,0.48,0.52,0.2518,152190,12151513,10,80
316,0.086,1,36,14,0.3923,1.07,0.39,0.96,-0.02,0.0039,0.45,1,66.7,73.9,0.49,0.43,0.1037,150653,13210998,82,0
13,0.2372,1,36,15,0.3861,0.93,-0.28,0.84,-0.57,0.004,0.52,1,69.4,72.6,0.48,0.42,0.2518,146057,10141472,82,10
142,1.0868,1,36,21,0.3737,0.78,-2.04,0.67,-1.12,0.0044,0.56,1,80.6,67.4,0.42,0.38,1.0829,151371,11267429,82,0
292,0.2372,1,36,15,0.3861,1.23,1.56,1.34,0.82,0.004,0.26,1,63.9,72.6,0.48,0.47,0.2518,149178,13017683,80,0
24,0.5277,1,36,17,0.3773,0.97,-0.19,0.98,0.05,0.0042,0.47,1,75,70,0.46,0.42,0.5362,149566,10168192,10,0
232,0.8085,1,36,19,0.3732,0.97,-0.12,1.16,0.69,0.0043,0.47,1,75,68.5,0.44,0.44,0.811,144001,12265950,10,50
242,0.5277,1,36,17,0.3773,1.49,2.38,1.51,2.07,0.0042,0.13,1,52.8,70,0.46,0.51,0.5362,143462,12326305,80,0
353,1.8216,1,36,26,0.3996,1.22,1.25,1.39,1.33,0.0045,0.23,1,63.9,73.6,0.35,0.48,1.7968,150047,13939882,50,0
299,0.2372,1,36,15,0.3861,0.82,-0.95,0.76,-1.11,0.004,0.64,1,75,72.6,0.48,0.4,0.2518,145797,13062794,10,0
6,1.5152,1,36,24,0.3841,0.98,-0.06,0.78,-0.34,0.0045,0.39,1,63.9,69.5,0.38,0.44,1.5002,146132,10130268,80,40
153,0.8085,1,36,19,0.3732,0.81,-1.58,0.69,-1.12,0.0043,0.56,1,77.8,68.5,0.44,0.39,0.811,143244,11370602,10,0
336,0.5277,1,36,17,0.3773,0.97,-0.14,0.99,0.01,0.0042,0.49,1,69.4,70,0.46,0.43,0.5362,146563,13777319,82,50
440,1.6654,1,36,25,0.3908,1.02,0.22,0.9,0.11,0.0045,0.35,1,69.4,71.5,0.36,0.43,1.6458,148042,17032881,82,0
266,1.5152,1,36,24,0.3841,1.04,0.47,1.27,1,0.0045,0.35,1,69.4,69.5,0.38,0.45,1.5002,146045,12887870,10,80
406,1.0868,1,36,21,0.3737,0.98,-0.14,1.12,0.53,0.0044,0.47,1,69.4,67.4,0.42,0.44,1.0829,143110,14499681,10,0
406,1.6654,1,36,25,0.3908,0.89,-0.64,0.71,-0.51,0.0045,0.43,1,75,71.5,0.36,0.41,1.6458,143868,14546337,90,0
117,0.086,1,36,14,0.3923,0.97,-0.04,0.89,-0.44,0.0039,0.49,1,75,73.9,0.49,0.41,0.1037,146875,11157674,70,80
441,0.9476,1,36,20,0.3728,0.83,-1.24,0.71,-1.24,0.0043,0.59,1,75,67.8,0.43,0.4,0.9469,149132,16715624,82,0
472,-0.2339,1,36,12,0.4092,1.32,1.55,1.63,1.5,0.0037,0.22,1,63.9,76.9,0.5,0.48,-0.2095,151160,19556179,10,20
236,1.3696,1,36,23,0.3792,0.87,-1,0.67,-0.68,0.0045,0.48,1,83.3,68,0.39,0.39,1.3586,145001,12204846,80,0
479,0.8085,1,36,19,0.3732,1.11,0.9,1.1,0.43,0.0043,0.36,1,58.3,68.5,0.44,0.47,0.811,149984,19556179,80,40
174,-5.0438,-1,36,0,1.855,1,0,0.92,-0.23,0,0,1,100,100,0,0,-5.0438,144094,11446544,82,0
344,1.2271,1,36,22,0.3758,1.05,0.42,1.72,1.53,0.0044,0.25,1,66.7,67.6,0.41,0.45,1.2199,150659,13843567,50,80
269,0.9476,1,36,20,0.3728,0.82,-1.52,0.73,-1.17,0.0043,0.59,1,75,67.8,0.43,0.4,0.9469,145797,12893307,82,0
177,-3.7671,1,36,1,1.0514,0.88,-0.13,0.24,-0.54,0.0014,0.34,1,97.2,97.2,0.24,0.14,-3.3139,145355,11450517,10,40
175,0.6689,1,36,18,0.3747,1.19,1.05,1.04,0.2,0.0042,0.35,1,58.3,69.3,0.45,0.49,0.6744,152256,11459271,0,0
318,0.8085,1,36,19,0.3732,0.95,-0.37,0.86,-0.41,0.0043,0.49,1,69.4,68.5,0.44,0.43,0.811,148435,13206435,82,0
11,0.3841,1,36,16,0.3811,0.98,-0.14,0.88,-0.56,0.0041,0.53,1,69.4,71.1,0.47,0.44,0.3956,150348,10143815,10,50
59,1.9858,1,36,27,0.4109,0.89,-0.5,0.71,-0.51,0.0045,0.43,1,80.6,75.9,0.33,0.4,1.9549,147103,10276440,20,70
221,0.8085,1,36,19,0.3732,0.93,-0.42,0.86,-0.75,0.0043,0.53,1,69.4,68.5,0.44,0.42,0.811,152266,12173223,82,50
312,1.9858,1,36,27,0.4109,0.88,-0.53,0.76,-0.63,0.0045,0.47,1,80.6,75.9,0.33,0.41,1.9549,148479,13177540,10,0
330,0.9476,1,36,20,0.3728,0.67,-2.93,0.27,-1.58,0.0043,0.64,1,86.1,67.8,0.43,0.38,0.9469,150406,13479075,10,0
409,-2.0702,1,36,4,0.5938,0.88,0.22,0.85,-0.19,0.002,0.52,1,91.7,91.7,0.42,0.23,-1.9787,148578,14565250,82,0
482,1.9858,1,36,27,0.4109,0.82,-1.01,0.67,-0.88,0.0045,0.5,1,83.3,75.9,0.33,0.39,1.9549,150674,20024614,82,0
220,1.2271,1,36,22,0.3758,1.05,0.47,1.91,1.53,0.0044,0.29,1,72.2,67.6,0.41,0.46,1.2199,151698,12148202,82,0
234,1.9858,1,36,27,0.4109,0.8,-1.02,0.69,-0.89,0.0045,0.49,1,80.6,75.9,0.33,0.39,1.9549,144124,12214396,10,0
486,0.2372,1,36,15,0.3861,1.36,1.5,1.51,1.87,0.004,0.22,1,58.3,72.6,0.48,0.47,0.2518,151160,19979916,10,0
74,0.2372,1,36,15,0.3861,0.72,-1.15,0.58,-1.26,0.004,0.66,1,86.1,72.6,0.48,0.32,0.2518,147009,10292160,10,0
9,0.8085,1,36,19,0.3732,1.06,0.47,1,-0.01,0.0043,0.37,1,69.4,68.5,0.44,0.46,0.811,144182,10141472,70,40
307,1.3696,1,36,23,0.3792,1.06,0.49,0.98,-0.03,0.0045,0.36,1,69.4,68,0.39,0.45,1.3586,148492,13177540,10,80
244,0.6689,1,36,18,0.3747,0.93,-0.46,0.9,-0.22,0.0042,0.51,1,75,69.3,0.45,0.43,0.6744,148314,12308471,10,50
350,1.6654,1,36,25,0.3908,0.85,-0.71,0.71,-0.64,0.0045,0.43,1,80.6,71.5,0.36,0.38,1.6458,151017,13959662,10,0
344,1.6654,1,36,25,0.3908,0.98,-0.06,0.83,-0.29,0.0045,0.24,1,69.4,71.5,0.36,0.41,1.6458,144193,13834924,70,0
161,0.3841,1,36,16,0.3811,0.94,-0.24,0.94,-0.06,0.0041,0.45,1,77.8,71.1,0.47,0.41,0.3956,151704,11393483,10,60
390,2.3496,1,36,31,0.5013,0.88,0.22,0.76,-0.25,0.0046,0.37,1,88.9,85.8,0.31,0.34,2.1223,149876,14371898,82,0
369,-5.0438,-1,36,0,1.855,1,0,1.15,0.62,0,0,1,100,100,0,0,-5.0438,151101,14156628,80,0
147,0.5277,1,36,17,0.3773,1.09,0.73,1.03,0.22,0.0042,0.36,1,58.3,70,0.46,0.46,0.5362,145322,11304138,82,0
34,-5.0438,-1,36,0,1.855,1,0,1,0,0,0,1,100,100,0,0,-5.0438,147096,10213546,10,0
76,0.6689,1,36,18,0.3747,1,0.04,0.93,-0.15,0.0042,0.52,1,75,69.3,0.45,0.44,0.6744,150318,10289984,10,0
116,1.2271,1,36,22,0.3758,1.4,2.04,1.75,2.96,0.0044,0.16,1,55.6,67.6,0.41,0.5,1.2199,151371,11107901,82,0
291,1.5152,1,36,24,0.3841,1.02,0.18,0.88,-0.31,0.0045,0.39,1,63.9,69.5,0.38,0.44,1.5002,143500,13056522,10,80
171,-0.4054,1,36,11,0.4201,1.33,1.47,1.29,0.78,0.0035,0.21,1,75,78.5,0.5,0.41,-0.3772,151673,11443200,82,0
303,0.8085,1,36,19,0.3732,0.95,-0.33,0.86,-0.48,0.0043,0.49,1,69.4,68.5,0.44,0.43,0.811,148435,13076167,82,0
159,-2.9699,1,36,2,0.6614,1.17,0.55,0.94,0.18,0.0016,0.33,1,94.4,94.5,0.38,0.24,-1.6754,149833,11405945,82,80
391,1.3696,1,36,23,0.3792,0.78,-1.74,0.65,-1,0.0045,0.55,1,80.6,68,0.39,0.39,1.3586,145685,14390345,90,0
345,-0.4054,1,36,11,0.4201,1.11,0.61,0.98,0.18,0.0035,0.41,1,77.8,78.5,0.5,0.42,-0.3772,151099,13895656,82,0
482,-0.2339,1,36,12,0.4092,1.32,1.5,1.99,1.64,0.0037,0.12,1,63.9,76.9,0.5,0.46,-0.2095,149971,19979916,10,10
452,0.9476,1,36,20,0.3728,0.95,-0.37,0.86,-0.48,0.0043,0.45,1,69.4,67.8,0.43,0.44,0.9469,144475,17292840,80,0
131,-1.4653,1,36,5,0.4877,0.94,-0.14,0.65,-0.44,0.0023,0.54,1,77.8,83.3,0.5,0.38,-1.4075,151316,11237716,10,90
286,-0.2339,1,36,12,0.4092,0.95,-0.34,0.84,-0.43,0.0037,0.54,1,80.6,76.9,0.5,0.38,-0.2095,148435,12970417,0,0
312,0.8085,1,36,19,0.3732,1,0.04,1.12,0.55,0.0043,0.48,1,69.4,68.5,0.44,0.44,0.811,150653,13152653,10,0
372,0.2372,1,36,15,0.3861,1.11,0.79,1.21,0.83,0.004,0.4,1,61.1,72.6,0.48,0.45,0.2518,150451,14156628,82,0
394,1.0868,1,36,21,0.3737,1.01,0.13,1.27,0.95,0.0044,0.39,1,69.4,67.4,0.42,0.45,1.0829,143110,14362821,0,0
471,-0.4054,1,36,11,0.4201,0.85,-1.05,0.81,-0.72,0.0035,0.63,1,83.3,78.5,0.5,0.37,-0.3772,151962,19210159,82,0
425,0.086,1,36,14,0.3923,1.22,1.62,1.38,1.74,0.0039,0.24,1,58.3,73.9,0.49,0.5,0.1037,149498,15008487,82,0
439,1.6654,1,36,25,0.3908,0.73,-1.85,0.57,-2.44,0.0045,0.74,1,80.6,71.5,0.36,0.36,1.6458,145252,16936876,10,0
273,-0.7803,1,36,7,0.4329,1.08,0.32,0.5,-0.08,0.0032,0.48,1,80.6,80.1,0.5,0.33,-0.9463,149244,12686999,82,0
76,1.5152,1,36,24,0.3841,1.23,1.64,1.34,1.2,0.0045,0.26,1,61.1,69.5,0.38,0.49,1.5002,150937,10287663,82,0
384,1.3696,1,36,23,0.3792,1.01,0.09,0.82,-0.22,0.0045,0.44,1,55.6,68,0.39,0.44,1.3586,143653,14243962,82,0
170,-0.4054,1,36,11,0.4201,1.47,2.17,2.04,2.38,0.0035,-0.31,1,63.9,78.5,0.5,0.52,-0.3772,143540,11443200,82,0
330,0.5277,1,36,17,0.3773,0.73,-1.97,0.61,-2.05,0.0042,0.77,1,83.3,70,0.46,0.38,0.5362,144774,13447645,10,60
119,0.2372,1,36,15,0.3861,0.76,-1.03,0.71,-1.09,0.004,0.63,1,83.3,72.6,0.48,0.38,0.2518,145248,11183209,10,10
30,2.1607,1,36,28,0.4253,1.28,1.25,1.3,1.05,0.0046,0.08,1,72.2,78.2,0.31,0.46,2.1223,145005,10192085,82,10
150,0.8085,1,36,19,0.3732,1.02,0.18,1.19,0.65,0.0043,0.45,1,72.2,68.5,0.44,0.45,0.811,146860,11370602,10,0
125,1.2271,1,36,22,0.3758,0.77,-1.91,0.57,-1.33,0.0044,0.59,1,83.3,67.6,0.41,0.38,1.2199,151381,11111321,82,0
78,-0.0706,1,36,13,0.4,1.21,1.64,1.29,1.17,0.0038,0.24,1,58.3,75.4,0.49,0.48,-0.0496,145672,10292535,10,0
196,-5.0438,-1,36,0,1.855,1,0,0.94,-0.19,0,0,1,100,100,0,0,-5.0438,149056,11521287,82,0
153,1.0868,1,36,21,0.3737,0.78,-1.86,0.69,-1.01,0.0044,0.55,1,80.6,67.4,0.42,0.39,1.0829,144862,11346884,82,0
145,1.6654,1,36,25,0.3908,1.06,0.55,1.05,0.25,0.0045,0.35,1,66.7,71.5,0.36,0.44,1.6458,147843,11287977,74,50
473,0.6689,1,36,18,0.3747,0.79,-1.29,0.68,-1.43,0.0042,0.59,1,75,69.3,0.45,0.39,0.6744,148538,19679750,82,0
49,-0.4054,1,36,11,0.4201,1.52,1.59,1.59,1.9,0.0035,0.16,1,66.7,78.5,0.5,0.46,-0.3772,149631,10235590,10,0
84,1.0868,1,36,21,0.3737,0.92,-0.57,0.8,-0.48,0.0044,0.46,1,69.4,67.4,0.42,0.42,1.0829,150687,10364226,80,0
50,-0.0706,1,36,13,0.4,0.78,-0.99,0.58,-1.12,0.0038,0.63,1,83.3,75.4,0.49,0.37,-0.0496,144909,10231145,10,80
68,-2.4606,1,36,4,0.7778,1.14,0.49,1.55,1.09,0.0016,0.26,1,91.7,89.2,0.32,0.3,-2.7625,146123,10259376,10,80
438,1.6654,1,36,25,0.3908,0.73,-1.05,0.62,-0.81,0.0045,0.75,1,80.6,71.5,0.36,0.38,1.6458,145879,16936876,82,0
288,1.0868,1,36,21,0.3737,0.84,-1.25,0.71,-1.43,0.0044,0.59,1,75,67.4,0.42,0.4,1.0829,149296,13025422,82,0
231,0.2372,1,36,15,0.3861,1.57,2.38,1.45,1.33,0.004,0.12,1,69.4,72.6,0.48,0.51,0.2518,144211,12274828,50,70
325,0.6689,1,36,18,0.3747,0.94,-0.55,0.9,-0.31,0.0042,0.51,1,77.8,69.3,0.45,0.43,0.6744,148314,13362038,80,0
11,-0.4054,1,36,11,0.4201,1.38,1.5,1.49,1.97,0.0035,0.22,1,69.4,78.5,0.5,0.43,-0.3772,150306,10139745,10,80
403,0.3841,1,36,16,0.3811,1.36,1.7,1.7,2.57,0.0041,0.13,1,63.9,71.1,0.47,0.49,0.3956,149493,14510871,10,82
