Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
371,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,148084,15566331,90,0
175,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,145872,13846167,82,0
131,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,143438,13177850,70,40
125,2.21,1,13,11,0.84,1.42,0.85,1.34,0.72,0,0.07,1,76.9,86.3,0.38,0.38,2.02,143829,13177893,82,20
584,1.61,1,13,10,0.72,1.54,1.37,2.01,1.49,0,-0.17,1,84.6,80.6,0.41,0.41,1.5,144455,19901380,10,50
41,-2.59,1,13,1,1.06,1.14,0.44,1.09,0.55,0,0.02,1,92.3,92.3,0.18,0.28,-2.15,145857,12296309,10,0
362,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,144548,15543773,10,0
561,1.14,1,13,9,0.66,0.72,-0.86,0.59,-0.93,0,0.68,1,84.6,74.5,0.41,0.34,1.06,143237,19217846,82,0
373,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,144541,15571068,82,0
260,1.14,1,13,9,0.66,0.83,-0.44,0.73,-0.75,0,0.58,1,69.2,74.5,0.41,0.4,1.06,147881,14541211,82,0
219,1.14,1,13,9,0.66,0.91,-0.29,0.81,-0.56,0,0.51,1,69.2,74.5,0.41,0.39,1.06,144074,14003635,82,0
298,0.35,1,13,7,0.61,0.7,-1.48,0.63,-1.22,0,0.68,1,76.9,66.7,0.39,0.38,0.33,143954,14766558,80,10
109,0.73,1,13,8,0.62,1.54,1.37,2.01,1.42,0,-0.11,1,53.8,69.2,0.4,0.48,0.68,148428,13084305,10,10
124,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,144161,13177850,82,10
152,2.21,1,13,11,0.84,0.79,-0.23,0.69,-0.16,0,0.56,1,92.3,86.3,0.38,0.29,2.02,147757,13282050,10,0
313,-3.89,-1,13,0,1.86,1,0,0.6,0,0,0,1,100,100,0,0,-3.89,145804,14818604,70,80
76,3.13,1,13,12,1.11,1.27,0.6,1.04,0.41,0,0.12,1,92.3,92.3,0.32,0.28,2.71,146678,12963232,50,20
500,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,148059,16869621,10,0
193,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,143652,13910485,80,50
374,1.61,1,13,10,0.72,0.66,-0.77,0.51,-0.89,0,0.71,1,84.6,80.6,0.41,0.31,1.5,152399,15599450,0,0
98,-1.21,1,13,3,0.69,0.76,-0.66,0.59,-0.72,0,0.64,1,84.6,77.2,0.29,0.33,-1.11,150647,13061976,82,0
202,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,151020,13930796,10,0
414,1.61,1,13,10,0.72,0.66,-0.77,0.47,-0.89,0,0.73,1,84.6,80.6,0.41,0.31,1.5,147909,16322339,10,50
305,0.35,1,13,7,0.61,0.7,-1.54,0.61,-1.22,0,0.68,1,84.6,66.7,0.39,0.38,0.33,143954,14773392,80,50
580,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,144028,20498551,82,0
174,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,150589,13846167,10,0
474,1.14,1,13,9,0.66,0.78,-0.55,0.59,-0.65,0,0.64,1,84.6,74.5,0.41,0.34,1.06,143784,16754484,80,50
81,2.21,1,13,11,0.84,0.73,-0.35,0.54,-0.39,0,0.63,1,92.3,86.3,0.38,0.28,2.02,149853,13009133,50,0
341,-1.21,1,13,3,0.69,1.54,1.25,1.73,1.3,0,-0.22,1,69.2,77.2,0.29,0.5,-1.11,145405,15437841,70,50
123,2.21,1,13,11,0.84,0.79,-0.01,0.81,-0.15,0,0.5,1,92.3,86.3,0.38,0.3,2.02,146460,13100866,10,80
384,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,145969,15753891,80,50
384,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,152338,16084101,80,0
246,1.61,1,13,10,0.72,0.66,-0.8,0.5,-0.89,0,0.73,1,84.6,80.6,0.41,0.31,1.5,148390,14026511,50,0
92,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,144627,13025716,10,50
10,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,144991,12074187,80,10
61,-0.01,1,13,6,0.6,1.36,1.83,1.25,0.63,0,0.09,1,38.5,65.7,0.38,0.54,-0.01,148507,12456926,82,0
365,-0.01,1,13,6,0.6,0.82,-0.94,0.79,-0.59,0,0.51,1,69.2,65.7,0.38,0.44,-0.01,142994,15502430,82,0
490,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,143631,16852761,10,0
344,-3.89,-1,13,0,1.86,1,0,0.6,0,0,0,1,100,100,0,0,-3.89,145804,15438503,10,0
507,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,148725,16931041,10,0
363,2.21,1,13,11,0.84,0.85,-0.14,0.68,0.25,0,0.49,1,92.3,86.3,0.38,0.29,2.02,144018,15518132,10,0
189,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,145561,13902172,10,40
547,2.21,1,13,11,0.84,0.93,-0.1,0.87,0,0,0.46,1,92.3,86.3,0.38,0.3,2.02,144018,18630014,10,0
100,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,148597,13061798,10,70
295,1.61,1,13,10,0.72,0.66,-0.77,0.5,-0.89,0,0.72,1,84.6,80.6,0.41,0.31,1.5,148315,14734400,10,0
85,2.21,1,13,11,0.84,0.7,-0.48,0.5,-0.5,0,0.65,1,92.3,86.3,0.38,0.28,2.02,146530,13005545,50,90
28,0.35,1,13,7,0.61,1.19,1.17,1.17,0.63,0,0.17,1,61.5,66.7,0.39,0.51,0.33,151880,12264482,0,0
128,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,149753,13175580,74,50
215,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,147874,13969099,10,60
528,1.61,1,13,10,0.72,1.54,1,1.39,0.76,0,0.03,1,69.2,80.6,0.41,0.39,1.5,149972,17948649,10,80
184,-0.38,1,13,5,0.61,1.23,1.05,1.17,0.76,0,0.14,1,53.8,67.3,0.36,0.51,-0.35,149864,13868756,80,50
178,-0.01,1,13,6,0.6,1.45,2.87,1.73,3.69,0,-0.36,1,23.1,65.7,0.38,0.56,-0.01,143617,13860526,10,0
386,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,152460,15735753,10,0
325,-0.01,1,13,6,0.6,0.84,-0.8,0.83,-0.72,0,0.52,1,84.6,65.7,0.38,0.43,-0.01,150497,15051366,10,0
135,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,148281,13198424,82,0
572,-0.77,1,13,4,0.64,0.93,-0.18,0.87,-0.18,0,0.4,1,84.6,71.3,0.33,0.42,-0.71,148772,19565305,10,0
403,0.35,1,13,7,0.61,0.84,-0.72,0.85,-0.67,0,0.51,1,84.6,66.7,0.39,0.42,0.33,152523,16218175,10,82
107,1.14,1,13,9,0.66,0.64,-1.14,0.52,-0.93,0,0.76,1,84.6,74.5,0.41,0.34,1.06,148127,13087150,82,0
518,-0.01,1,13,6,0.6,1.39,1.83,1.35,1.22,0,-0.07,1,53.8,65.7,0.38,0.55,-0.01,147711,17084083,82,0
77,-1.76,1,13,2,0.8,1.35,0.72,2.33,1.12,0,-0.22,1,84.6,84.6,0.25,0.4,-1.57,148456,12958018,82,0
404,-0.01,1,13,6,0.6,0.82,-0.94,0.74,-0.73,0,0.58,1,76.9,65.7,0.38,0.44,-0.01,151087,16220870,10,0
262,0.73,1,13,8,0.62,1.35,1.17,1.26,0.74,0,0.09,1,53.8,69.2,0.4,0.52,0.68,150509,14583305,10,0
265,0.73,1,13,8,0.62,1.14,0.44,1.12,0.49,0,0.23,1,53.8,69.2,0.4,0.45,0.68,145998,14583305,82,0
513,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,148725,17242258,82,0
15,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,143849,12001686,10,0
364,3.13,1,13,12,1.11,1.15,0.65,1,0.2,0,0.28,1,92.3,92.3,0.32,0.27,2.71,143332,15515524,80,0
534,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,148703,18395147,10,0
69,0.35,1,13,7,0.61,1.05,0.33,0.94,0.06,0,0.35,1,61.5,66.7,0.39,0.44,0.33,145411,12648671,10,10
148,1.14,1,13,9,0.66,1.1,0.35,1.04,0.28,0,0.34,1,69.2,74.5,0.41,0.47,1.06,149762,13226932,82,0
283,1.61,1,13,10,0.72,0.86,-0.28,0.75,-0.44,0,0.54,1,84.6,80.6,0.41,0.35,1.5,149953,14647133,10,0
404,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,148608,16193296,90,80
420,1.14,1,13,9,0.66,1.16,0.92,1.47,0.94,0,-0.03,1,69.2,74.5,0.41,0.39,1.06,152547,16334183,10,0
163,2.21,1,13,11,0.84,0.7,-0.41,0.5,-0.48,0,0.65,1,92.3,86.3,0.38,0.28,2.02,150416,13800639,10,0
287,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,144539,14699737,80,0
364,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,152114,15534340,82,0
279,2.21,1,13,11,0.84,1.43,0.85,1.34,0.72,0,0.17,1,76.9,86.3,0.38,0.39,2.02,145435,14647133,82,50
99,0.35,1,13,7,0.61,1.19,1.33,1.16,0.74,0,0.18,1,61.5,66.7,0.39,0.51,0.33,148572,13041142,70,50
225,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,145561,14002388,82,0
102,0.73,1,13,8,0.62,1.09,0.47,1.01,0.14,0,0.37,1,61.5,69.2,0.4,0.48,0.68,143061,13041142,82,0
147,1.14,1,13,9,0.66,0.94,-0.13,0.53,-0.33,0,0.49,1,84.6,74.5,0.41,0.34,1.06,148392,13235974,82,0
215,-1.76,1,13,2,0.8,1.4,0.85,2.52,1.18,0,-0.18,1,84.6,84.6,0.25,0.41,-1.57,150742,13985876,82,0
367,2.21,1,13,11,0.84,0.85,-0.11,0.98,0.25,0,0.46,1,92.3,86.3,0.38,0.3,2.02,148084,15494209,10,80
390,2.21,1,13,11,0.84,0.85,-0.11,0.72,0.11,0,0.49,1,92.3,86.3,0.38,0.3,2.02,147333,15987469,10,50
292,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,144291,14750848,82,0
188,1.14,1,13,9,0.66,0.64,-0.86,0.5,-0.94,0,0.78,1,84.6,74.5,0.41,0.31,1.06,144083,13900080,82,0
289,-1.21,1,13,3,0.69,1.18,0.58,1.51,0.84,0,-0.04,1,69.2,77.2,0.29,0.46,-1.11,149923,14699737,80,0
223,1.61,1,13,10,0.72,0.98,0.2,0.91,-0.08,0,0.41,1,84.6,80.6,0.41,0.38,1.5,144462,14003872,10,0
551,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,147884,18927335,10,0
71,3.13,1,13,12,1.11,1.37,0.71,2.12,0.95,0,-0.02,1,92.3,92.3,0.32,0.3,2.71,148456,12698113,50,0
88,-1.21,1,13,3,0.69,1.47,1.37,1.96,1.47,0,-0.22,1,69.2,77.2,0.29,0.48,-1.11,143617,13009478,40,50
427,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,144715,16420330,80,0
538,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,143625,18557651,40,0
287,0.35,1,13,7,0.61,0.84,-0.75,0.76,-0.78,0,0.58,1,69.2,66.7,0.39,0.42,0.33,142994,14726920,70,0
168,-1.21,1,13,3,0.69,0.93,0.05,1.28,0.66,0,0.28,1,84.6,77.2,0.29,0.38,-1.11,150442,13834576,0,0
417,3.13,1,13,12,1.11,1.15,0.45,1,0.12,0,0.31,1,92.3,92.3,0.32,0.28,2.71,143639,16340892,10,0
437,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,145654,16394224,90,50
383,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,148084,15735753,80,50
160,1.14,1,13,9,0.66,0.88,-0.35,0.7,-0.5,0,0.54,1,69.2,74.5,0.41,0.37,1.06,146327,13709127,0,0
456,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,147216,16635043,82,0
375,1.14,1,13,9,0.66,0.97,-0.13,0.89,-0.32,0,0.41,1,69.2,74.5,0.41,0.47,1.06,151472,15598780,10,80
231,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,144170,14002353,82,0
207,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,142929,13972952,82,0
19,-0.38,1,13,5,0.61,1.1,0.4,1.34,1.22,0,0.03,1,69.2,67.3,0.36,0.45,-0.35,151880,12163740,10,50
462,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,148686,16730429,80,0
529,0.35,1,13,7,0.61,1.14,0.47,1.24,0.66,0,0.28,1,61.5,66.7,0.39,0.48,0.33,143204,17925541,10,0
349,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,144978,15437841,10,0
55,1.14,1,13,9,0.66,1.5,1.38,2.01,1.42,0,-0.17,1,69.2,74.5,0.41,0.48,1.06,143387,12328901,10,50
316,-1.21,1,13,3,0.69,0.76,-0.65,0.67,-0.5,0,0.58,1,84.6,77.2,0.29,0.35,-1.11,143637,14836327,80,82
2,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,145775,11400064,80,0
374,1.14,1,13,9,0.66,0.97,-0.13,0.85,-0.38,0,0.48,1,69.2,74.5,0.41,0.41,1.06,148392,15588149,10,50
26,0.35,1,13,7,0.61,1.25,1.05,1.23,0.62,0,0.18,1,53.8,66.7,0.39,0.51,0.33,152302,12271683,10,0
67,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,149141,12892416,80,20
452,2.21,1,13,11,0.84,0.73,-0.35,0.54,-0.39,0,0.63,1,92.3,86.3,0.38,0.28,2.02,146350,16495152,10,0
96,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,143130,13017624,82,0
468,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,143833,16731786,82,0
430,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,148612,16387392,10,0
113,2.21,1,13,11,0.84,0.7,-0.48,0.5,-0.5,0,0.61,1,92.3,86.3,0.38,0.28,2.02,149235,13136097,10,0
301,1.61,1,13,10,0.72,0.97,0.1,0.79,0,0,0.49,1,84.6,80.6,0.41,0.33,1.5,143721,14750848,10,0
379,-0.01,1,13,6,0.6,1.2,1.38,1.17,0.63,0,0.2,1,38.5,65.7,0.38,0.5,-0.01,152499,15598780,80,0
473,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,148705,16736915,10,80
540,1.14,1,13,9,0.66,0.72,-0.86,0.6,-0.93,0,0.68,1,84.6,74.5,0.41,0.37,1.06,143784,18325467,82,80
525,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,149399,17036097,60,0
378,3.13,1,13,12,1.11,1.34,0.68,1.4,0.78,0,-0.07,1,92.3,92.3,0.32,0.29,2.71,145694,15587401,10,0
264,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,145790,14583305,82,50
382,0.73,1,13,8,0.62,0.8,-0.93,0.64,-0.77,0,0.63,1,69.2,69.2,0.4,0.38,0.68,152034,15958477,82,80
361,0.73,1,13,8,0.62,1.06,0.34,0.79,0.12,0,0.31,1,61.5,69.2,0.4,0.44,0.68,143188,15454940,82,0
120,2.21,1,13,11,0.84,0.7,-0.41,0.5,-0.48,0,0.61,1,92.3,86.3,0.38,0.28,2.02,146938,13093541,70,70
466,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,144618,16710614,82,0
226,1.61,1,13,10,0.72,0.86,-0.28,0.7,-0.44,0,0.55,1,84.6,80.6,0.41,0.34,1.5,146783,14003872,50,0
1,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,145933,11498951,80,0
566,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,144719,19771843,82,0
533,-0.38,1,13,5,0.61,1.38,1.86,1.8,3.69,0,-0.22,1,38.5,67.3,0.36,0.54,-0.35,143387,17931118,10,0
285,2.21,1,13,11,0.84,1.36,0.79,0.99,0.41,0,0.16,1,76.9,86.3,0.38,0.38,2.02,152046,14705133,82,0
316,-3.89,-1,13,0,1.86,1,0,0.6,0,0,0,1,100,100,0,0,-3.89,145804,14836327,10,0
137,-0.01,1,13,6,0.6,0.94,-0.21,0.86,-0.18,0,0.45,1,61.5,65.7,0.38,0.42,-0.01,150497,13202049,10,0
161,1.14,1,13,9,0.66,0.88,-0.36,0.87,-0.05,0,0.56,1,84.6,74.5,0.41,0.37,1.06,148463,13797646,10,50
145,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,145916,13235974,70,0
175,-1.21,1,13,3,0.69,1.61,1.26,1.78,1.92,0,-0.24,1,69.2,77.2,0.29,0.48,-1.11,149095,13851381,80,0
216,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,145872,13982079,10,0
305,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,148315,14808641,10,50
71,1.61,1,13,10,0.72,0.66,-0.8,0.5,-0.89,0,0.72,1,84.6,80.6,0.41,0.31,1.5,148597,12899046,50,0
141,3.13,1,13,12,1.11,1.3,0.6,1.08,0.55,0,0.16,1,92.3,92.3,0.32,0.27,2.71,151025,13212753,80,50
235,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,147178,14019914,82,0
102,-0.01,1,13,6,0.6,1.65,3.86,1.89,3.69,0,-0.3,1,23.1,65.7,0.38,0.57,-0.01,148542,13061801,10,80
403,0.35,1,13,7,0.61,0.89,-0.76,0.84,-0.78,0,0.52,1,84.6,66.7,0.39,0.46,0.33,152523,16154096,82,70
344,0.35,1,13,7,0.61,0.7,-2.23,0.69,-1.22,0,0.68,1,69.2,66.7,0.39,0.38,0.33,143033,15437841,10,0
84,-1.21,1,13,3,0.69,1.31,0.92,1.24,0.6,0,0.25,1,69.2,77.2,0.29,0.45,-1.11,145548,13009133,82,0
72,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,147856,12963712,82,0
75,-2.59,1,13,1,1.06,1.21,0.49,3.6,1.55,0,-0.3,1,92.3,92.3,0.18,0.27,-2.15,148456,12963712,82,0
331,2.21,1,13,11,0.84,0.73,-0.35,0.54,-0.39,0,0.63,1,92.3,86.3,0.38,0.28,2.02,143954,15277801,50,0
162,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,143951,13788701,80,0
301,0.73,1,13,8,0.62,1.14,0.45,1.47,1.06,0,-0.08,1,53.8,69.2,0.4,0.45,0.68,150509,14734400,50,0
552,-0.01,1,13,6,0.6,1.04,0.25,1.15,0.44,0,0.28,1,53.8,65.7,0.38,0.45,-0.01,148738,18872743,80,0
347,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,146943,15431673,10,0
517,-0.01,1,13,6,0.6,1.27,1.38,1.23,0.63,0,0.18,1,38.5,65.7,0.38,0.5,-0.01,148738,17117763,82,0
382,2.21,1,13,11,0.84,0.73,-0.35,0.54,-0.39,0,0.63,1,92.3,86.3,0.38,0.28,2.02,152545,15987469,10,0
519,1.61,1,13,10,0.72,0.66,-0.8,0.47,-0.89,0,0.72,1,84.6,80.6,0.41,0.31,1.5,143786,17242258,10,50
351,-3.89,-1,13,0,1.86,1,0,1,0,0,0,1,100,100,0,0,-3.89,147136,15462315,82,0
168,-1.21,1,13,3,0.69,1.33,1.01,1.33,0.55,0,0.02,1,69.2,77.2,0.29,0.47,-1.11,150549,13834576,82,0
322,3.13,1,13,12,1.11,1.43,0.69,1.84,1.1,0,-0.19,1,92.3,92.3,0.32,0.29,2.71,147613,15156354,10,50
260,-2.59,1,13,1,1.06,0.94,0.11,0.92,0,0,0.41,1,92.3,92.3,0.18,0.27,-2.15,143476,14541203,10,0
39,-1.76,1,13,2,0.8,0.71,-0.48,0.35,-0.44,0,0.55,1,84.6,84.6,0.25,0.29,-1.57,152166,12316547,80,50
341,-1.21,1,13,3,0.69,0.9,-0.35,0.82,-0.49,0,0.52,1,84.6,77.2,0.29,0.38,-1.11,151091,15436969,82,10
490,3.13,1,13,12,1.11,1.34,0.73,1.13,0.52,0,0.11,1,76.9,92.3,0.32,0.29,2.71,148823,16845986,10,0
498,3.13,1,13,12,1.11,1.29,0.57,0.93,0.49,0,0.12,1,92.3,92.3,0.32,0.28,2.71,148703,16861574,10,50
482,1.61,1,13,10,0.72,1.02,0.29,1.19,0.56,0,0.23,1,84.6,80.6,0.41,0.39,1.5,142997,16790871,80,0
34,0.35,1,13,7,0.61,1.17,0.92,1.1,0.38,0,0.28,1,61.5,66.7,0.39,0.49,0.33,149188,12300489,80,0
350,-3.89,-1,13,0,1.86,1,0,0.6,0,0,0,1,100,100,0,0,-3.89,145804,15473848,10,0
411,4.51,0,13,13,1.89,1,0,1,0,0,0,1,100,100,0,0,4.51,147718,16259874,82,0
383,3.13,1,13,12,1.11,0.52,-0.44,0.17,-0.5,0,0.73,1,92.3,92.3,0.32,0.18,2.71,152480,16070291,80,0
35,2.21,1,13,11,0.84,0.73,-0.35,0.54,-0.39,0,0.63,1,92.3,86.3,0.38,0.28,2.02,149099,12309265,10,0
57,1.14,1,13,9,0.66,0.64,-1.21,0.52,-1.36,0,0.76,1,84.6,74.5,0.41,0.34,1.06,152149,12329088,82,50
42,-2.59,1,13,1,1.06,1.21,0.52,3.6,1.55,0,-0.3,1,92.3,92.3,0.18,0.27,-2.15,148203,12302279,82,0
333,3.13,1,13,12,1.11,1.39,0.71,1.84,1.29,0,-0.19,1,92.3,92.3,0.32,0.3,2.71,142968,15373339,82,0
