Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
490,2.05,1,12,9,0.72,0.72,-0.81,0.57,-0.66,0,0.64,1,83.3,76.3,0.38,0.37,1.95,146858,20024614,10,0
280,3.5,1,12,11,1.08,1.17,0.47,1.21,0.62,0,0.06,1,91.7,91.7,0.24,0.29,3.08,145417,12970913,10,0
83,-1.27,1,12,2,0.83,1.06,0.28,1.5,0.96,0,0.14,1,83.3,83.3,0.34,0.36,-1.1,151294,10364226,10,0
364,3.5,1,12,11,1.08,1.03,0.28,0.79,0.14,0,0.28,1,91.7,91.7,0.24,0.27,3.08,147329,13959859,10,0
297,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,149153,13017683,82,0
206,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,147106,11776706,10,0
145,-1.27,1,12,2,0.83,1.54,1.19,2.55,1.23,0,-0.28,1,83.3,83.3,0.34,0.44,-1.1,151370,11262524,70,50
243,1.12,1,12,7,0.66,0.55,-1.93,0.43,-1.4,0,0.85,1,100,69.9,0.45,0.3,1.1,150618,12291153,82,0
164,-1.27,1,12,2,0.83,0.97,0.12,0.69,-0.08,0,0.39,1,83.3,83.3,0.34,0.38,-1.1,151793,11393505,10,80
339,3.5,1,12,11,1.08,1.01,0.28,0.6,0.14,0,0.28,1,91.7,91.7,0.24,0.27,3.08,151059,13777319,0,0
439,2.05,1,12,9,0.72,0.85,-0.22,0.64,-0.44,0,0.54,1,83.3,76.3,0.38,0.37,1.95,145215,16343581,10,0
30,3.5,1,12,11,1.08,1.13,0.42,1.2,0.74,0,0.18,1,91.7,91.7,0.24,0.28,3.08,149687,10210962,10,0
230,-3.47,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.47,144594,12214396,82,0
193,-0.68,1,12,3,0.73,2.13,1.84,1.88,1.58,0,-0.08,1,75,76.4,0.4,0.52,-0.59,151766,11503076,60,50
223,3.5,1,12,11,1.08,0.9,0.14,0.44,-0.03,0,0.38,1,91.7,91.7,0.24,0.25,3.08,152197,12147176,74,80
324,-0.68,1,12,3,0.73,1.38,1.1,1.43,0.96,0,0.09,1,75,76.4,0.4,0.46,-0.59,148229,13274325,82,0
256,2.64,1,12,10,0.82,0.75,-0.42,0.46,-0.44,0,0.57,1,83.3,83.3,0.33,0.3,2.46,146047,12327727,82,0
127,0.69,1,12,6,0.65,1,-0.12,1.26,0.73,0,0.4,1,75,70.6,0.46,0.46,0.69,148032,11138491,82,0
395,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,143213,14349965,10,0
135,-1.27,1,12,2,0.83,1.29,0.85,1.15,0.38,0,0.25,1,83.3,83.3,0.34,0.37,-1.1,150325,11249331,82,0
232,-3.47,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.47,144045,12229687,82,0
85,2.64,1,12,10,0.82,0.86,-0.16,0.63,-0.33,0,0.5,1,83.3,83.3,0.33,0.33,2.46,143487,10332057,80,0
368,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,151098,14016095,82,50
483,-0.18,1,12,4,0.68,1.11,0.4,0.83,-0.1,0,0.41,1,66.7,73.2,0.44,0.41,-0.13,147331,19640919,82,0
111,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,144649,10529500,82,0
89,2.05,1,12,9,0.72,0.94,0.08,0.73,-0.12,0,0.43,1,83.3,76.3,0.38,0.4,1.95,147026,10442871,80,82
334,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,145540,13469517,10,0
185,3.5,1,12,11,1.08,0.9,0.13,0.44,-0.03,0,0.4,1,91.7,91.7,0.24,0.25,3.08,152237,11480378,82,0
175,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,151806,11436417,10,0
152,1.56,1,12,8,0.68,0.62,-1.47,0.5,-1.14,0,0.75,1,91.7,72.3,0.42,0.33,1.51,147970,11370602,10,0
429,-0.18,1,12,4,0.68,1,0.1,1.27,0.84,0,0.4,1,83.3,73.2,0.44,0.39,-0.13,143048,15301400,82,60
214,0.27,1,12,5,0.66,1.12,0.66,0.97,0.28,0,0.31,1,58.3,71.8,0.45,0.49,0.29,143367,12040231,10,0
96,0.69,1,12,6,0.65,1.2,0.77,1.38,0.96,0,0.23,1,58.3,70.6,0.46,0.49,0.69,145254,10442944,10,0
41,-3.47,-1,12,0,1.87,1.24,0.59,3.54,2.04,0,-0.06,1,100,100,0,0,-3.47,149687,10234098,80,0
329,2.64,1,12,10,0.82,0.75,-0.42,0.46,-0.44,0,0.57,1,83.3,83.3,0.33,0.3,2.46,146901,13274325,82,50
115,-3.47,-1,12,0,1.87,1,0,1,0,0,0,1,100,100,0,0,-3.47,151283,11090839,82,0
361,1.56,1,12,8,0.68,1.52,1.7,1.63,1.32,0,0.11,1,58.3,72.3,0.42,0.52,1.51,147145,13944215,80,50
115,-2.15,1,12,1,1.08,1,0.14,0.6,-0.08,0,0.28,1,91.7,91.7,0.25,0.27,-1.73,144246,10953388,10,0
464,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,150675,17292840,10,0
454,3.5,1,12,11,1.08,1.31,0.76,2.55,1.18,0,-0.17,1,91.7,91.7,0.24,0.3,3.08,149492,17092442,82,0
85,2.05,1,12,9,0.72,0.86,-0.22,0.66,-0.39,0,0.55,1,83.3,76.3,0.38,0.38,1.95,150907,10389172,10,50
318,0.27,1,12,5,0.66,0.93,-0.19,1.22,0.62,0,0.42,1,75,71.8,0.45,0.43,0.29,150527,13152653,10,0
489,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,143804,19979576,90,0
130,-1.27,1,12,2,0.83,1.11,0.38,1.04,0.44,0,0.25,1,83.3,83.3,0.34,0.38,-1.1,147470,11212748,80,50
459,2.64,1,12,10,0.82,0.75,-0.42,0.46,-0.44,0,0.57,1,83.3,83.3,0.33,0.3,2.46,147518,17289734,82,10
123,3.5,1,12,11,1.08,1.12,0.42,1.04,0.44,0,0.14,1,91.7,91.7,0.24,0.28,3.08,148361,11107901,10,0
204,0.69,1,12,6,0.65,0.82,-0.69,0.83,-0.35,0,0.62,1,83.3,70.6,0.46,0.38,0.69,151822,11776706,82,80
9,3.5,1,12,11,1.08,0.77,-0.05,0.33,-0.18,0,0.48,1,91.7,91.7,0.24,0.23,3.08,144866,10130268,10,80
489,1.56,1,12,8,0.68,1.3,0.93,1.38,1.49,0,0.21,1,66.7,72.3,0.42,0.47,1.51,150596,20278691,80,0
366,3.5,1,12,11,1.08,1.03,0.28,0.79,0.14,0,0.28,1,91.7,91.7,0.24,0.27,3.08,147329,14035634,60,80
418,2.64,1,12,10,0.82,0.77,-0.61,0.46,-0.5,0,0.6,1,83.3,83.3,0.33,0.3,2.46,147657,14592010,80,0
376,1.12,1,12,7,0.66,1,-0.02,1.26,0.77,0,0.4,1,83.3,69.9,0.45,0.43,1.1,150527,14110245,10,80
417,3.5,1,12,11,1.08,0.77,-0.05,0.33,-0.18,0,0.48,1,91.7,91.7,0.24,0.23,3.08,151210,14619504,10,70
54,-2.15,1,12,1,1.08,0.9,0.13,0.43,-0.04,0,0.43,1,91.7,91.7,0.25,0.25,-1.73,149571,10252681,10,0
136,3.5,1,12,11,1.08,0.89,-0.03,0.33,-0.18,0,0.48,1,91.7,91.7,0.24,0.25,3.08,147558,11264187,10,0
188,3.5,1,12,11,1.08,0.9,0.14,0.44,-0.03,0,0.38,1,91.7,91.7,0.24,0.25,3.08,144213,11479930,82,0
394,2.64,1,12,10,0.82,0.75,-0.61,0.46,-0.5,0,0.6,1,83.3,83.3,0.33,0.3,2.46,147314,14391740,82,10
488,2.64,1,12,10,0.82,1.17,0.47,1.23,0.61,0,0.18,1,83.3,83.3,0.33,0.39,2.46,149948,19979916,82,50
452,3.5,1,12,11,1.08,1.17,0.47,1.23,0.62,0,0.06,1,91.7,91.7,0.24,0.29,3.08,147467,17026385,10,0
374,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,150432,14056585,82,0
256,2.64,1,12,10,0.82,0.83,-0.16,0.56,-0.33,0,0.5,1,83.3,83.3,0.33,0.32,2.46,145625,12326828,82,0
126,3.5,1,12,11,1.08,1.26,0.59,3.93,2.01,0,-0.19,1,91.7,91.7,0.24,0.3,3.08,151283,11164484,82,0
402,-1.27,1,12,2,0.83,0.57,-1.36,0.43,-1.02,0,0.77,1,91.7,83.3,0.25,0.3,-1.1,147723,14338297,10,0
442,2.05,1,12,9,0.72,0.72,-0.69,0.57,-0.59,0,0.64,1,83.3,76.3,0.38,0.37,1.95,146590,16362470,80,0
209,0.69,1,12,6,0.65,0.82,-0.69,0.78,-0.35,0,0.62,1,75,70.6,0.46,0.4,0.69,152295,12120162,60,50
194,-0.68,1,12,3,0.73,1.43,1.22,2.98,2.49,0,-0.09,1,75,76.4,0.4,0.46,-0.59,151790,11503130,82,0
431,-3.47,-1,12,0,1.87,1.02,0.28,0.8,0.07,0,0,1,100,100,0,0,-3.47,151315,15359360,10,0
332,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,146101,13586459,10,0
150,0.69,1,12,6,0.65,0.8,-0.66,0.78,-0.44,0,0.62,1,91.7,70.6,0.46,0.38,0.69,151373,11315873,10,0
353,2.05,1,12,9,0.72,1.12,0.45,0.88,0.17,0,0.36,1,66.7,76.3,0.38,0.42,1.95,145025,13862537,82,80
105,1.12,1,12,7,0.66,0.8,-0.58,0.74,-0.81,0,0.58,1,75,69.9,0.45,0.4,1.1,143242,10534911,80,50
8,-2.15,1,12,1,1.08,1.11,0.4,1.09,0.36,0,0.25,1,91.7,91.7,0.25,0.27,-1.73,145873,10130268,10,80
305,-1.27,1,12,2,0.83,0.57,-1.29,0.43,-1.02,0,0.73,1,91.7,83.3,0.25,0.3,-1.1,145336,13086146,82,50
143,0.27,1,12,5,0.66,1.79,2.34,2.04,2.33,0,-0.11,1,41.7,71.8,0.45,0.59,0.29,150875,11268689,82,10
230,3.5,1,12,11,1.08,1.01,0.28,0.6,0.14,0,0.28,1,91.7,91.7,0.24,0.27,3.08,148486,12256862,82,50
225,3.5,1,12,11,1.08,1.17,0.47,1.23,0.62,0,0.06,1,91.7,91.7,0.24,0.29,3.08,152255,12151513,10,80
88,3.5,1,12,11,1.08,0.98,0.13,0.6,-0.08,0,0.39,1,91.7,91.7,0.24,0.25,3.08,147975,10413928,80,10
126,-1.27,1,12,2,0.83,0.9,0,0.43,-0.04,0,0.4,1,83.3,83.3,0.34,0.3,-1.1,149571,11111321,82,0
32,3.5,1,12,11,1.08,1.13,0.45,1.04,0.44,0,0.25,1,91.7,91.7,0.24,0.27,3.08,148340,10192085,40,82
47,3.5,1,12,11,1.08,1.13,0.42,0.96,0.44,0,0.19,1,91.7,91.7,0.24,0.28,3.08,144068,10241086,80,0
173,3.5,1,12,11,1.08,1.17,0.47,1.21,0.74,0,0.06,1,91.7,91.7,0.24,0.29,3.08,148354,11436417,82,0
302,2.64,1,12,10,0.82,1.22,0.59,1.07,0.28,0,0.24,1,83.3,83.3,0.33,0.38,2.46,148053,13062794,82,0
8,2.64,1,12,10,0.82,0.93,0,0.74,-0.01,0,0.4,1,83.3,83.3,0.33,0.34,2.46,149565,10143815,10,50
29,3.5,1,12,11,1.08,1.49,1.1,2.1,1.31,0,-0.06,1,91.7,91.7,0.24,0.3,3.08,149690,10210962,0,0
198,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,152271,11543981,74,40
414,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,151156,14489910,10,80
336,2.64,1,12,10,0.82,1.17,0.5,0.97,0.34,0,0.18,1,83.3,83.3,0.33,0.39,2.46,143369,13362038,82,60
217,-0.68,1,12,3,0.73,1,-0.02,1.02,0.17,0,0.4,1,66.7,76.4,0.4,0.42,-0.59,151771,12191973,10,50
13,2.64,1,12,10,0.82,1.01,0.22,0.69,0.07,0,0.33,1,83.3,83.3,0.33,0.36,2.46,149565,10168192,70,40
460,3.5,1,12,11,1.08,0.77,-0.05,0.33,-0.18,0,0.48,1,91.7,91.7,0.24,0.23,3.08,149497,17630681,80,0
318,-0.68,1,12,3,0.73,0.53,-1.93,0.41,-1.64,0,0.89,1,100,76.4,0.4,0.3,-0.59,147734,13177540,10,80
97,0.69,1,12,6,0.65,0.88,-0.47,0.87,-0.35,0,0.59,1,75,70.6,0.46,0.42,0.69,147077,10421521,10,10
75,-0.18,1,12,4,0.68,1.07,0.32,2.14,1.54,0,0.36,1,66.7,73.2,0.44,0.46,-0.13,143693,10288546,10,80
376,1.12,1,12,7,0.66,0.83,-0.58,0.73,-0.71,0,0.61,1,66.7,69.9,0.45,0.4,1.1,150450,14156628,10,80
414,3.5,1,12,11,1.08,0.77,-0.05,0.33,-0.18,0,0.48,1,91.7,91.7,0.24,0.23,3.08,147734,14471434,74,20
32,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,144649,10210962,10,0
42,1.12,1,12,7,0.66,0.8,-0.58,0.83,-0.44,0,0.6,1,91.7,69.9,0.45,0.38,1.1,150907,10233334,10,0
180,2.64,1,12,10,0.82,0.93,0,0.74,-0.01,0,0.4,1,83.3,83.3,0.33,0.33,2.46,151793,11459271,82,0
182,2.64,1,12,10,0.82,0.75,-0.42,0.52,-0.44,0,0.57,1,83.3,83.3,0.33,0.35,2.46,151771,11483393,82,0
482,-3.47,-1,12,0,1.87,1.71,2.16,1.67,1.51,0,0,1,100,100,0,0,-3.47,145330,19811993,82,60
466,2.05,1,12,9,0.72,1.07,0.35,0.88,0.32,0,0.41,1,66.7,76.3,0.38,0.44,1.95,150596,17586801,10,0
118,3.5,1,12,11,1.08,0.94,0.14,0.44,-0.03,0,0.38,1,91.7,91.7,0.24,0.25,3.08,147975,11044888,82,0
27,0.27,1,12,5,0.66,2.51,4.08,2.04,1.99,0,-0.11,1,33.3,71.8,0.45,0.57,0.29,147436,10212906,10,0
365,3.5,1,12,11,1.08,1.3,0.85,4.61,1.7,0,-0.25,1,91.7,91.7,0.24,0.3,3.08,146764,13959662,82,0
314,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,144091,13139762,80,80
56,-2.15,1,12,1,1.08,0.57,-1.36,0.33,-1.02,0,0.77,1,91.7,91.7,0.25,0.23,-1.73,146872,10250204,10,80
273,-2.15,1,12,1,1.08,0.7,-0.69,0.33,-0.62,0,0.64,1,91.7,91.7,0.25,0.23,-1.73,144139,12686999,82,10
280,3.5,1,12,11,1.08,1.27,0.57,1.83,0.92,0,-0.06,1,91.7,91.7,0.24,0.3,3.08,144045,12970913,10,0
47,3.5,1,12,11,1.08,0.75,-0.05,0.33,-0.18,0,0.48,1,91.7,91.7,0.24,0.23,3.08,143218,10238964,80,0
30,3.5,1,12,11,1.08,1.13,0.45,0.96,0.36,0,0.25,1,91.7,91.7,0.24,0.27,3.08,148340,10191941,10,0
39,-2.15,1,12,1,1.08,0.9,0.13,0.43,-0.04,0,0.4,1,91.7,91.7,0.25,0.25,-1.73,144147,10232893,70,80
399,2.05,1,12,9,0.72,0.91,-0.11,0.97,0.28,0,0.46,1,83.3,76.3,0.38,0.41,1.95,150584,14314622,10,90
484,0.27,1,12,5,0.66,1.11,0.38,1.24,0.73,0,0.36,1,75,71.8,0.45,0.46,0.29,150673,19571186,10,80
484,-2.15,1,12,1,1.08,1.05,0.28,0.88,0.07,0,0.19,1,91.7,91.7,0.25,0.28,-1.73,151713,19732600,80,0
298,3.5,1,12,11,1.08,1.13,0.45,0.77,0.32,0,0.25,1,91.7,91.7,0.24,0.27,3.08,151713,13022113,0,0
478,1.12,1,12,7,0.66,1.04,0.25,1.22,0.62,0,0.41,1,75,69.9,0.45,0.44,1.1,149987,19456859,82,10
44,1.12,1,12,7,0.66,0.71,-1.12,0.62,-1.15,0,0.7,1,83.3,69.9,0.45,0.37,1.1,151373,10233334,82,10
6,4.82,0,12,12,1.87,1,0,1,0,0,0,1,100,100,0,0,4.82,146448,10139745,40,70
478,0.27,1,12,5,0.66,0.92,-0.11,0.73,-0.25,0,0.48,1,66.7,71.8,0.45,0.4,0.29,149983,19456859,82,0
84,-0.68,1,12,3,0.73,1.06,0.25,2.14,1.54,0,0.36,1,83.3,76.4,0.4,0.44,-0.59,151370,10369465,10,0
296,3.5,1,12,11,1.08,1.22,0.59,1.04,0.44,0,0.06,1,91.7,91.7,0.24,0.29,3.08,148219,13024957,10,0
177,2.05,1,12,9,0.72,1.53,1.7,1.41,1.72,0,0.08,1,58.3,76.3,0.38,0.52,1.95,147966,11436417,10,0
451,2.64,1,12,10,0.82,1.17,0.47,1.23,0.62,0,0.19,1,83.3,83.3,0.33,0.39,2.46,150623,16882709,10,0
163,-1.27,1,12,2,0.83,0.99,0.12,0.69,-0.08,0,0.39,1,83.3,83.3,0.34,0.38,-1.1,151793,11405945,82,0
478,-0.18,1,12,4,0.68,0.83,-0.66,0.83,-0.35,0,0.62,1,66.7,73.2,0.44,0.41,-0.13,149421,19556179,10,80
258,2.64,1,12,10,0.82,0.65,-0.69,0.41,-0.59,0,0.65,1,83.3,83.3,0.33,0.3,2.46,144052,12341878,82,0
261,3.5,1,12,11,1.08,0.9,0.14,0.44,-0.03,0,0.38,1,91.7,91.7,0.24,0.25,3.08,144005,12344974,10,50
179,3.5,1,12,11,1.08,0.77,-0.05,0.33,-0.18,0,0.48,1,91.7,91.7,0.24,0.23,3.08,152329,11467630,82,0
156,2.05,1,12,9,0.72,0.9,-0.27,0.97,0.17,0,0.46,1,83.3,76.3,0.38,0.39,1.95,145326,11354690,10,0
478,-0.68,1,12,3,0.73,1.04,0.27,0.88,-0.14,0,0.39,1,58.3,76.4,0.4,0.41,-0.59,143048,19571186,10,80
