Entry,Theta,Status,Count,RawScore,SE,Infit,Infit_Z,Outfit,Outfit_Z,Displacement,PointMeasureCorr,Weight,ObservMatch,ExpectMatch,PointMeasureExpected,RMSR,WMLE,testeventid,ssid,asmtprmrydsbltycd,asmtscndrydsbltycd
415,2.1467,1,36,28,0.4207,1.06,0.29,0.94,-0.05,0.0023,0.33,1,75,78.2,0.3,0.42,2.1055,144571,15063453,82,0
71,3.833,1,36,34,0.74,1.02,0.2,0.96,0.01,0.0024,0.18,1,94.4,94.4,0.17,0.23,3.6059,145635,10223339,10,50
155,2.5369,1,36,30,0.4657,0.93,-0.05,0.7,-0.36,0.0023,0.33,1,83.3,83.3,0.27,0.35,2.4747,150716,10501002,82,0
30,-4.3355,-1,36,0,1.8394,1,0,1,0,0,0,1,100,100,0,0,-4.3355,145626,10149732,82,40
134,1.3854,1,36,23,0.3685,0.84,-1.11,0.8,-0.9,0.0021,0.52,1,75,68,0.33,0.42,1.3702,146064,10414150,10,0
393,2.7694,1,36,31,0.4995,0.83,-0.44,0.65,-0.59,0.0024,0.49,1,86.1,86.1,0.25,0.3,2.6907,151786,13928600,80,10
179,0.6123,1,36,17,0.356,1.3,2.09,1.48,2.29,0.0018,-0.14,1,50,64.8,0.35,0.52,0.6153,147632,10543864,10,20
81,-0.1908,1,36,10,0.3754,1.09,0.61,1,0.18,0.0015,0.23,1,69.4,70.3,0.34,0.48,-0.1674,150256,10232842,82,0
413,4.5747,1,36,35,1.0228,0.88,0.16,0.25,-0.42,0.0024,0.35,1,97.2,97.2,0.12,0.15,4.099,145128,15144186,80,0
152,5.8124,0,36,36,1.8367,1,0,1,0,0.0025,0,1,100,100,0,0,5.8124,150087,10451765,80,0
424,-0.1908,1,36,10,0.3835,1.01,0.16,0.95,-0.19,0.0015,0.31,1,58.3,72.1,0.32,0.44,-0.0279,145229,15845885,80,0
176,-2.3577,1,36,2,0.7406,0.89,0.04,0.39,-0.42,0.0011,0.35,1,94.4,94.4,0.17,0.21,-2.1298,150941,10588205,10,0
302,3.0421,1,36,32,0.5467,0.9,-0.23,0.82,-0.76,0.0024,0.45,1,88.9,88.9,0.23,0.29,2.9387,144151,12348651,82,0
118,0.4851,1,36,16,0.3576,0.94,-0.5,0.98,-0.1,0.0018,0.47,1,66.7,65.2,0.35,0.44,0.491,147374,10292411,10,0
220,3.3788,1,36,33,0.6177,0.9,-0.12,0.82,-0.46,0.0024,0.34,1,91.7,91.6,0.2,0.26,3.2343,151109,11290986,80,0
403,3.3788,1,36,33,0.6177,0.81,-0.26,0.31,-1.11,0.0024,0.59,1,91.7,91.6,0.2,0.24,3.2343,145709,14001985,80,50
244,-4.3355,-1,36,0,1.8394,1,0,1,0,0,0,1,100,100,0,0,-4.3355,149252,11489502,10,0
303,4.5747,1,36,35,1.0228,0.93,0.23,0.35,-0.26,0.0024,0.3,1,97.2,97.2,0.12,0.16,4.099,145815,12771430,10,50
266,1.6669,1,36,25,0.3828,0.94,-0.33,0.95,-0.39,0.0022,0.41,1,72.2,72,0.32,0.44,1.6436,150885,12096857,10,0
247,1.6669,1,36,25,0.3828,0.85,-1.06,0.8,-1.24,0.0022,0.51,1,77.8,72,0.32,0.42,1.6436,149941,11483008,10,0
205,4.5747,1,36,35,1.0228,0.96,0.28,0.35,0.4,0.0024,0.15,1,97.2,97.2,0.12,0.16,4.099,148051,11157291,10,50
210,5.8124,0,36,36,1.8367,1,0,1,0,0.0025,0,1,100,100,0,0,5.8124,151341,11263350,0,10
148,-3.0985,1,36,1,1.024,0.95,0.32,0.44,0.21,0.001,0.11,1,97.2,97.2,0.12,0.16,-2.621,145516,10473947,82,0
357,1.9763,1,36,27,0.4052,0.9,-0.59,0.84,-0.65,0.0023,0.48,1,77.8,76.1,0.31,0.39,1.9422,147238,13325183,10,0
10,3.0421,1,36,32,0.5467,0.84,-0.35,0.58,-0.67,0.0024,0.46,1,88.9,88.9,0.23,0.28,2.9387,147681,10098879,80,10
56,1.6669,1,36,24,0.3828,0.81,-1.99,0.74,-2.12,0.0022,0.61,1,77.8,72,0.32,0.41,1.6436,150178,10204075,10,0
446,5.8124,0,36,36,1.8367,1,0,1,0,0.0025,0,1,100,100,0,0,5.8124,144651,17930413,10,0
18,-2.3577,1,36,2,0.7406,0.83,-0.04,0.37,-0.76,0.0011,0.48,1,94.4,94.4,0.17,0.21,-2.1298,150941,10140336,80,40
371,4.5747,1,36,35,1.0228,0.9,0.16,0.29,-0.42,0.0024,0.3,1,97.2,97.2,0.12,0.15,4.099,147516,13624156,80,90
25,0.9922,1,36,20,0.3574,1.16,1.75,1.22,2.09,0.002,0.13,1,50,64.5,0.34,0.51,0.9867,147271,10141162,10,50
396,2.5369,1,36,30,0.4657,0.9,-0.13,0.82,-0.39,0.0023,0.36,1,83.3,83.3,0.27,0.34,2.4747,146911,13779516,10,80
257,2.7694,1,36,31,0.4995,0.89,-0.16,0.61,-0.72,0.0024,0.44,1,86.1,86.1,0.25,0.31,2.6907,145084,11772328,10,50
109,0.4851,1,36,16,0.3576,1.01,0.03,1,0.06,0.0018,0.33,1,66.7,65.2,0.35,0.46,0.491,150665,10290079,50,50
409,1.1208,1,36,21,0.3599,0.8,-1.4,0.76,-1.18,0.002,0.59,1,69.4,65.1,0.34,0.44,1.1122,149293,14253879,82,0
305,4.5747,1,36,35,1.0228,1,0.32,0.66,0.09,0.0024,0.09,1,97.2,97.2,0.12,0.16,4.099,147722,12654868,10,0
79,-0.047,1,36,13,0.3835,1.04,0.3,0.94,0.05,0.0016,0.33,1,63.9,72.1,0.32,0.45,-0.1674,150285,10232842,10,50
466,-2.3577,1,36,2,0.7406,0.86,0.03,0.51,-0.38,0.0011,0.38,1,94.4,94.4,0.17,0.21,-2.1298,147246,19686137,50,0
8,0.6123,1,36,17,0.356,1.03,0.27,1.04,0.37,0.0018,0.31,1,66.7,64.8,0.35,0.47,0.6153,147820,9223932,10,0
17,0.9922,1,36,20,0.3574,0.92,-0.8,0.9,-0.26,0.002,0.44,1,69.4,64.5,0.34,0.45,0.9867,149625,10140336,0,0
381,2.7694,1,36,31,0.4995,1,0.13,0.76,-0.2,0.0024,0.26,1,86.1,86.1,0.25,0.34,2.6907,148502,13625934,10,50
353,0.7387,1,36,18,0.3555,0.8,-1.14,0.73,-1.34,0.0019,0.59,1,75,64.5,0.35,0.43,0.7389,151960,13260812,0,0
235,1.3854,1,36,23,0.3685,0.81,-1.4,0.78,-1.24,0.0021,0.57,1,72.2,68,0.33,0.42,1.3702,149145,11436514,10,0
452,3.833,1,36,34,0.74,1.02,0.17,0.93,0.06,0.0024,0.23,1,94.4,94.4,0.17,0.23,3.6059,144901,17930413,82,0
229,-1.5674,1,36,4,0.5472,0.85,-0.22,0.61,-0.73,0.0014,0.44,1,88.9,88.9,0.23,0.28,-1.4639,144129,11351497,0,0
213,0.2255,1,36,14,0.364,1.16,1.37,1.16,1.23,0.0017,0.15,1,61.1,66.9,0.34,0.49,0.2375,152112,11290986,82,0
434,1.1208,1,36,21,0.3599,1.18,1.75,1.33,1.89,0.002,0.09,1,47.2,65.1,0.34,0.51,1.1122,150225,16199367,80,0
270,4.5747,1,36,35,1.0228,0.93,0.23,0.35,-0.26,0.0024,0.3,1,97.2,97.2,0.12,0.16,4.099,145633,12140023,80,90
100,1.1208,1,36,21,0.3599,1.09,0.85,1.04,0.33,0.002,0.18,1,52.8,65.1,0.34,0.48,1.1122,150285,10282718,82,0
281,1.9763,1,36,27,0.4052,0.9,-0.41,0.87,-0.23,0.0023,0.41,1,77.8,76.1,0.31,0.39,1.9422,145268,12256625,10,0
238,1.2515,1,36,22,0.3635,0.97,-0.22,0.93,-0.41,0.0021,0.38,1,66.7,66,0.34,0.45,1.2398,151394,11444517,82,0
226,0.8651,1,36,19,0.3559,0.97,-0.19,0.96,-0.39,0.0019,0.38,1,72.2,64.4,0.35,0.45,0.8625,151336,11368756,82,0
30,2.1467,1,36,28,0.4207,0.98,-0.02,1,0,0.0023,0.26,1,75,78.2,0.3,0.42,2.1055,146796,10151893,70,50
65,3.0421,1,36,32,0.5467,0.93,-0.17,0.86,-0.45,0.0024,0.36,1,88.9,88.9,0.23,0.29,2.9387,151109,10202285,70,0
136,0.6123,1,36,17,0.356,1.16,1.41,1.17,1.37,0.0018,0.16,1,61.1,64.8,0.35,0.5,0.6153,150820,10421270,82,80
443,-4.3355,-1,36,0,1.8394,1,0,1,0,0,0,1,100,100,0,0,-4.3355,149935,17316197,60,20
289,3.0421,1,36,32,0.5467,1,0.12,0.83,-0.14,0.0024,0.33,1,88.9,88.9,0.23,0.29,2.9387,149832,12270563,10,0
434,0.6123,1,36,17,0.356,1.33,2.23,1.49,3.21,0.0018,-0.05,1,47.2,64.8,0.35,0.53,0.6153,150175,16371399,60,10
127,4.5747,1,36,35,1.0228,1.01,0.32,0.66,0.35,0.0024,0.09,1,97.2,97.2,0.12,0.16,4.099,147826,10345205,80,90
430,3.0421,1,36,32,0.5467,0.85,-0.27,0.82,-0.16,0.0024,0.34,1,88.9,88.9,0.23,0.28,2.9387,150780,16304586,10,0
468,3.3788,1,36,33,0.6177,1.05,0.29,1.01,0.12,0.0024,0.16,1,91.7,91.6,0.2,0.29,3.2343,150004,20024878,82,0
111,-0.1908,1,36,10,0.3835,1.09,0.36,1,0.14,0.0015,0.21,1,69.4,72.1,0.32,0.44,-0.1674,143550,10288201,82,10
78,1.8172,1,36,26,0.3928,0.93,-0.33,0.96,-0.22,0.0022,0.41,1,80.6,74,0.31,0.4,1.789,150233,10228144,80,50
340,2.7694,1,36,31,0.4995,0.91,-0.16,0.64,-0.7,0.0024,0.43,1,86.1,86.1,0.25,0.32,2.6907,148447,13105493,10,0
268,4.5747,1,36,35,1.0228,0.87,0.16,0.25,-0.38,0.0024,0.38,1,97.2,97.2,0.12,0.15,4.099,143266,12169528,10,50
41,0.4851,1,36,16,0.3576,1.26,1.9,1.32,1.67,0.0018,-0.01,1,50,65.2,0.35,0.52,0.491,145363,10167099,10,0
345,1.9763,1,36,27,0.4052,0.99,-0.13,1,0,0.0023,0.34,1,72.2,76.1,0.31,0.42,1.9422,143757,13200526,82,10
233,-1.2948,1,36,6,0.5001,0.91,-0.46,0.82,-0.16,0.0014,0.43,1,86.1,86.1,0.25,0.31,-0.3132,144994,11368756,10,0
51,0.4851,1,36,16,0.3576,0.97,-0.22,0.99,-0.1,0.0018,0.36,1,61.1,65.2,0.35,0.45,0.491,149663,10188843,82,10
346,5.8124,0,36,36,1.8367,1,0,1,0,0.0025,0,1,100,100,0,0,5.8124,143287,13200526,80,90
92,-4.3355,-1,36,0,1.8394,1,0,1,0,0,0,1,100,100,0,0,-4.3355,150265,10239782,70,0
221,2.7694,1,36,31,0.4995,1.12,0.7,1.09,0.44,0.0024,0.18,1,86.1,86.1,0.25,0.35,2.6907,149938,11388129,82,0
460,-4.3355,-1,36,0,1.8394,1,0,0.94,-0.26,0,0.35,1,100,100,0,0,-4.3355,147242,18320635,10,70
121,0.8651,1,36,19,0.3559,0.94,-0.38,0.94,-0.22,0.0019,0.4,1,72.2,64.4,0.35,0.46,0.8625,147374,10291598,82,0
395,3.833,1,36,34,0.74,0.9,0.06,0.57,-0.2,0.0024,0.32,1,94.4,94.4,0.17,0.21,3.6059,149909,13739689,90,0
268,0.7387,1,36,18,0.3555,1.29,2.18,1.33,1.64,0.0019,-0.01,1,47.2,64.5,0.35,0.52,0.7389,150316,12156515,82,0
301,3.3788,1,36,33,0.6177,0.96,0.02,0.84,-0.07,0.0024,0.32,1,91.7,91.6,0.2,0.26,3.2343,149354,12377481,82,10
126,0.8651,1,36,19,0.3559,1.02,0.27,1.05,0.28,0.0019,0.33,1,66.7,64.4,0.35,0.47,0.8625,151789,10342087,82,0
159,4.5747,1,36,35,1.0228,0.96,0.26,0.35,-0.26,0.0024,0.28,1,97.2,97.2,0.12,0.16,4.099,147826,10498834,82,0
39,1.2515,1,36,22,0.3635,0.96,-0.17,0.93,-0.45,0.0021,0.39,1,66.7,66,0.34,0.46,1.2398,148245,10167447,10,0
345,5.8124,0,36,36,1.8367,1,0,1,0,0.0025,0,1,100,100,0,0,5.8124,149384,13206443,10,0
461,3.0421,1,36,32,0.5467,1.03,0.21,0.93,0.04,0.0024,0.23,1,88.9,88.9,0.23,0.31,2.9387,149938,18320635,82,0
46,0.4851,1,36,16,0.3576,1.28,2.19,1.4,2.24,0.0018,0,1,52.8,65.2,0.35,0.53,0.491,145012,10186522,80,0
352,4.5747,1,36,35,1.0228,0.89,0.16,0.25,-0.38,0.0024,0.35,1,97.2,97.2,0.12,0.15,4.099,146744,13220063,80,0
97,5.8124,0,36,36,1.8367,1,0,1,0,0.0025,0,1,100,100,0,0,5.8124,147980,10235183,82,0
9,2.3319,1,36,29,0.4403,0.84,-0.65,0.78,-0.76,0.0023,0.49,1,83.3,80.7,0.28,0.36,2.2816,145903,9456252,10,50
473,0.7387,1,36,18,0.3555,0.81,-2.56,0.75,-1.27,0.0019,0.59,1,83.3,64.5,0.35,0.4,0.7389,150120,20310803,10,0
80,0.7387,1,36,18,0.3555,0.86,-1.06,0.86,-1.42,0.0019,0.59,1,72.2,64.5,0.35,0.43,0.7389,149663,10228144,10,0
216,0.2255,1,36,14,0.364,1,0.05,0.97,-0.02,0.0017,0.34,1,66.7,66.9,0.34,0.46,0.2375,151309,11304731,82,10
13,0.9922,1,36,20,0.3574,1.07,0.61,1,-0.02,0.002,0.27,1,63.9,64.5,0.34,0.47,0.9867,149503,10127224,82,40
259,2.3319,1,36,29,0.4403,0.83,-0.56,0.63,-1.03,0.0023,0.54,1,83.3,80.7,0.28,0.35,2.2816,150736,12097292,10,0
76,0.9922,1,36,20,0.3574,1.02,0.17,1.01,0.15,0.002,0.33,1,63.9,64.5,0.34,0.47,0.9867,150324,10225846,82,0
99,3.0421,1,36,32,0.5467,0.93,-0.06,0.7,-0.39,0.0024,0.36,1,88.9,88.9,0.23,0.29,2.9387,150273,10241485,82,0
217,1.8172,1,36,26,0.3928,1.04,0.26,0.86,-0.11,0.0022,0.26,1,72.2,74,0.31,0.43,1.789,144099,11290692,80,50
397,1.9763,1,36,27,0.4052,0.98,-0.07,0.99,0,0.0023,0.34,1,75,76.1,0.31,0.41,1.9422,147409,13928600,10,0
158,3.833,1,36,34,0.74,0.89,0.04,0.48,-0.42,0.0024,0.38,1,94.4,94.4,0.17,0.21,3.6059,145892,10492038,10,60
121,-4.3355,-1,36,0,1.8394,1,0,1,0,0,0,1,100,100,0,0,-4.3355,146165,10291539,82,60
302,2.5369,1,36,30,0.4657,0.94,-0.05,0.72,-0.16,0.0023,0.31,1,83.3,83.3,0.27,0.34,2.4747,149354,12426938,10,60
341,0.3564,1,36,15,0.3602,0.91,-0.8,0.85,-0.77,0.0017,0.46,1,72.2,66,0.34,0.42,0.3653,147725,13142755,10,80
412,4.5747,1,36,35,1.0228,1.04,0.36,1,0.44,0.0024,0.06,1,97.2,97.2,0.12,0.17,4.099,146405,15232425,80,90
430,1.3854,1,36,23,0.3685,1.05,0.27,1,0.09,0.0021,0.24,1,66.7,68,0.33,0.44,1.3702,148081,16304586,80,0
347,5.8124,0,36,36,1.8367,1,0,1,0,0.0025,0,1,100,100,0,0,5.8124,147883,13220063,10,0
47,0.4851,1,36,16,0.3576,0.97,-0.17,1.18,0.56,0.0018,0.36,1,72.2,65.2,0.35,0.45,0.491,149605,10197230,80,0
116,0.0913,1,36,13,0.369,1.06,0.52,1.04,0.33,0.0016,0.27,1,63.9,68.5,0.34,0.47,0.1067,147374,10296085,10,50
386,-4.3355,-1,36,0,1.8394,1,0,1,0,0,0,1,100,100,0,0,-4.3355,148604,13666061,10,0
398,5.8124,0,36,36,1.8367,1,0,1,0,0.0025,0,1,100,100,0,0,5.8124,146043,14001985,80,0
420,1.6669,1,36,25,0.3828,0.98,-0.05,0.91,-0.24,0.0022,0.32,1,69.4,72,0.32,0.44,1.6436,148081,15543919,82,10
275,2.5369,1,36,30,0.4657,1.01,0.09,0.66,-0.19,0.0023,0.32,1,83.3,83.3,0.27,0.35,2.4747,143645,12145734,10,50
370,3.0421,1,36,32,0.5467,1.24,1.27,1.67,2.01,0.0024,-0.07,1,88.9,88.9,0.23,0.32,2.9387,143169,13445294,82,0
375,0.7387,1,36,18,0.3555,0.9,-0.94,0.98,-0.03,0.0019,0.44,1,77.8,64.5,0.35,0.42,0.7389,148346,13625934,82,0
38,1.2515,1,36,22,0.3635,1.17,1.42,1.21,1.27,0.0021,0.13,1,52.8,66,0.34,0.49,1.2398,149897,10166033,10,82
324,5.8124,0,36,36,1.8367,1,0,1,0,0.0025,0,1,100,100,0,0,5.8124,151678,12926825,10,0
287,0.9922,1,36,20,0.3574,1.06,0.54,1,0.09,0.002,0.25,1,72.2,64.5,0.34,0.48,0.9867,150798,12270563,82,0
296,2.3319,1,36,29,0.4403,0.9,-0.6,0.67,-1.03,0.0023,0.5,1,83.3,80.7,0.28,0.34,2.2816,145167,12403563,10,50
84,3.0421,1,36,32,0.5467,0.93,-0.06,0.86,-0.41,0.0024,0.34,1,88.9,88.9,0.23,0.29,2.9387,145532,10231625,80,50
443,-4.3355,-1,36,0,1.8394,1,0,1,0.1,0,0,1,100,100,0,0,-4.3355,147076,17316197,10,0
112,4.5747,1,36,35,1.0228,0.99,0.27,0.73,-0.13,0.0024,0.25,1,97.2,97.2,0.12,0.16,4.099,150848,10287779,80,0
63,2.1467,1,36,28,0.4207,0.97,-0.08,1.18,0.56,0.0023,0.24,1,80.6,78.2,0.3,0.41,2.1055,147168,10209190,80,10
92,-4.3355,-1,36,0,1.8394,1,0,1,0,0,0,1,100,100,0,0,-4.3355,150265,10237194,70,20
240,1.3854,1,36,23,0.3685,1.06,0.46,1.1,0.71,0.0021,0.25,1,66.7,68,0.33,0.46,1.3702,151134,11516658,80,40
449,3.833,1,36,34,0.74,1.05,0.29,0.83,0.27,0.0024,0.13,1,94.4,94.4,0.17,0.23,3.6059,145709,17760593,80,10
266,1.1208,1,36,21,0.3599,1.28,2.18,1.39,2.48,0.002,-0.01,1,44.4,65.1,0.34,0.53,1.1122,146588,12096857,82,0
386,3.3788,1,36,33,0.6177,0.82,-0.38,0.31,-0.78,0.0024,0.46,1,91.7,91.6,0.2,0.24,3.2343,149894,13653725,80,50
30,2.1467,1,36,28,0.4207,0.96,0,0.72,-0.16,0.0023,0.29,1,75,78.2,0.3,0.42,2.1055,144081,10153039,82,80
265,2.5369,1,36,30,0.4657,0.85,-0.5,0.7,-0.62,0.0023,0.49,1,83.3,83.3,0.27,0.32,2.4747,146612,12082465,10,0
1,-3.0985,1,36,1,1.024,0.88,0.22,0.25,-0.38,0.001,0.35,1,97.2,97.2,0.12,0.15,-2.621,150941,9456252,0,40
54,1.8172,1,36,26,0.3928,0.86,-1.11,0.8,-1.27,0.0022,0.51,1,83.3,74,0.31,0.41,1.789,150259,10197230,10,80
338,0.0913,1,36,13,0.369,1.25,1.67,1.67,2.03,0.0016,-0.01,1,58.3,68.5,0.34,0.49,0.1067,147619,13105493,80,70
275,1.6669,1,36,25,0.3828,0.98,-0.05,0.99,0.05,0.0022,0.33,1,75,72,0.32,0.43,1.6436,145675,12125822,60,0
169,2.7694,1,36,31,0.4995,1.07,0.31,0.97,0.08,0.0024,0.17,1,86.1,86.1,0.25,0.34,2.6907,152153,10509410,90,50
132,3.833,1,36,34,0.74,0.93,0.12,0.67,-0.13,0.0024,0.29,1,94.4,94.4,0.17,0.22,3.6059,151257,10383344,10,80
439,1.5235,1,36,25,0.3748,0.99,-0.11,1,0.05,0.0021,0.4,1,72.2,70.3,0.33,0.45,1.5045,148190,17125634,80,0
97,1.1208,1,36,21,0.3599,1.31,2.9,1.66,2.65,0.002,-0.05,1,44.4,65.1,0.34,0.54,1.1122,146388,10246118,82,0
1,3.833,1,36,34,0.74,0.9,0.05,0.89,-0.35,0.0024,0.32,1,94.4,94.4,0.17,0.21,3.6059,150874,9224041,0,0
377,3.3788,1,36,33,0.6177,0.87,-0.11,0.48,-0.69,0.0024,0.41,1,91.7,91.6,0.2,0.25,3.2343,150377,13624156,10,0
250,2.5369,1,36,30,0.4657,0.83,-0.5,0.66,-1.03,0.0023,0.54,1,83.3,83.3,0.27,0.32,2.4747,150817,11489278,10,0
29,0.0913,1,36,12,0.369,1.08,0.85,1.13,0.7,0.0016,0.25,1,61.1,68.5,0.34,0.49,0.1067,149034,10149732,80,0
260,0.3564,1,36,15,0.3602,1.11,0.83,1.11,0.71,0.0017,0.21,1,61.1,66.1,0.34,0.49,0.3653,146729,12059064,10,82
180,0.9922,1,36,20,0.3574,1.02,0.17,1.07,0.38,0.002,0.32,1,72.2,64.5,0.34,0.47,0.9867,152084,10543864,82,10
235,1.3854,1,36,23,0.3685,0.84,-1.06,0.8,-1.24,0.0021,0.51,1,69.4,68,0.33,0.39,1.3702,148081,11436719,10,0
62,-4.3355,-1,36,0,1.8394,1,0,1,0,0,0,1,100,100,0,0,-4.3355,150265,10202285,70,80
319,1.5235,1,36,25,0.3748,0.8,-2.25,0.78,-2.29,0.0021,0.58,1,72.2,70.3,0.33,0.37,1.5045,150036,12944181,82,0
163,4.5747,1,36,35,1.0228,0.87,0.16,0.29,-0.38,0.0024,0.35,1,97.2,97.2,0.12,0.15,4.099,143154,10498834,82,0
393,1.9763,1,36,27,0.4052,1,0.03,0.93,-0.23,0.0023,0.35,1,75,76.1,0.31,0.4,1.9422,145370,13928600,80,10
290,3.0421,1,36,32,0.5467,0.85,-0.22,0.56,-0.7,0.0024,0.48,1,88.9,88.9,0.23,0.28,2.9387,145084,12305456,10,50
184,3.3788,1,36,33,0.6177,0.96,0.01,0.97,0,0.0024,0.28,1,91.7,91.6,0.2,0.26,3.2343,150865,10807993,82,0
130,2.5369,1,36,30,0.4657,0.79,-1.2,0.6,-1.33,0.0023,0.57,1,83.3,83.3,0.27,0.33,2.4747,149932,10412751,82,0
162,2.1467,1,36,28,0.4207,0.93,-0.06,0.84,-0.27,0.0023,0.39,1,83.3,78.2,0.3,0.38,2.1055,147163,10498834,10,80
81,0.9922,1,36,20,0.3574,1.25,2.03,1.36,2.29,0.002,-0.01,1,44.4,64.5,0.34,0.52,0.9867,149897,10228535,10,0
